"R_1951","R_1952","R_1953","R_1954","R_1955","R_1956","R_1957","R_1958","R_1959","R_1960","R_1961","R_1962","R_1963","R_1964","R_1965","R_1966","R_1967","R_1968","R_1969","R_1970","R_1971","R_1972","R_1973","R_1974","R_1975","R_1976","R_1977","R_1978","R_1979","R_1980","R_1981","R_1982","R_1983","R_1984","R_1985","R_1986","R_1987","R_1988","R_1989","R_1990","R_1991","R_1992","R_1993","R_1994","R_1995","R_1996","R_1997","R_1998","R_1999","R_2000","R_2001","R_2002","R_2003","R_2004","R_2005","R_2006","R_2007","R_2008","R_2009","R_2010","R_2011","R_2012","R_2013","R_2014","R_2015","R_2016","R_2017","R_2018"
1950.82,2588.88,3816.67,2545.83,1177.67,1213.29,1657.93,2531.62,2101.8,1198.87,2102.74,1700.63,2584.78,1024.23,564.285,736.613,159.135,120.118,440.792,616.051,648.13,723.427,949.098,1778.84,1080.34,1778.53,1424.73,583.157,954.766,664.288,617.747,486.817,328.298,674.732,1058.1,627.816,1626.76,543.878,1324.61,737.906,1567.92,1173.73,1481.28,577.621,1173.5,1658.06,2079.19,1034.76,1372.3,1711.1,2092.51,1964.11,1177.63,1038.81,1011.8,1622.4,508.69,2001.15,422.434,2878.59,1859.4,1103.38,1725.18,1841.97,1686.52,1654.9,1049.26,983.106
2127.68,2300.75,3927.73,3844.22,1954.17,986.05,1754.1,1878.58,2767.87,987.808,2051.91,2729,2395.04,1030.3,610.693,693.129,184.809,148.929,533.95,711.088,673.213,914.863,1317.57,2031.07,1176.24,1961.02,1496.97,669.635,1083.64,671.955,720.535,495.964,405.246,606.608,1299.89,723.774,1803.7,552.993,1570.77,865.052,1744.6,1238.15,1664.81,849.184,1333.86,1920.31,2023.94,959.3,1594.99,1723.28,2236.87,2108.66,1169.13,1261.92,1029.88,1837.47,474.362,2009.11,395.981,2950.9,1769.3,1316.64,2026.74,1734.31,1425.54,1305.15,1580.95,1361.04
2208.19,2246.43,3633.48,3429.67,1818.87,1129.03,1704.67,2875.48,2229.23,983.261,2916.75,1689.98,2765.4,1223.08,484.048,553.089,477.654,140.508,476.341,631.449,831.563,989.875,1247.53,2168.55,1429.88,2050.27,1822.59,765.919,1042.3,762.099,889.507,563.453,398.857,576.039,1360.57,742.933,1815.75,505.031,1431.88,827.604,1954.28,1338.54,1631.75,700.27,1457.43,1897.97,2367.04,1176.4,1588.27,1876.08,2172.97,2253.42,1177.5,1331.84,1186.36,1870.44,432.418,1968.12,443.112,2751.59,2161.06,1160.85,2006.99,1937.25,1437.51,1169.53,1355.46,1142.45
2782.92,2624.05,3795.73,2546.67,1252.06,994.949,1900.38,2271.61,2105.91,909.827,2170.96,1992.82,2171.92,931.124,502.531,724.946,284.174,101.528,385.108,590.345,653.185,722.707,1247.66,1552.3,964.873,1780.18,1318.5,648.293,972.809,667.167,601.624,438.882,387.403,589.984,1044,643.124,1552.41,530.566,1331.33,686.023,1345.7,1206.93,1403.71,550.221,1209.31,1595.62,1874.11,815.149,1391.23,1590.27,1954.45,1789.34,1173.96,1021.7,1040.36,1871.71,428.737,1715.3,416.234,2590.21,1798.09,1091.93,2181.85,1921.28,1642.97,1574.28,1749.55,808.272
2716.91,2612.85,4623.02,3144.69,1986,1185.84,1624.83,3031.98,2516.06,1121.86,2353.45,1675.5,2175.11,896.133,475.743,621.889,294.75,151.65,503.502,751.686,698.721,866.356,1148.43,1669.88,1073.83,1923.63,1427.54,650.134,1064.5,694.447,576.996,495.975,318.561,592.111,1140.19,625.429,1695.64,540.751,1495.29,747.73,1626.67,1130.26,1373.29,677.15,1117.92,1697.2,2010.29,857.397,1340.09,1630.94,1869.79,2067.83,1178.94,1190.88,966.936,1739.06,590.338,1809.79,487.216,2839.89,1871.05,1040.32,2389.32,1630.98,1746.73,1644.41,1569.72,1200.93
1806.39,3790.73,4019.62,2628.96,2078.9,1425.93,1749.41,2582.38,2818.38,1152.11,2081.72,1804.97,2774.95,799.656,478.544,800.74,379.456,146.84,562.365,872.392,791.342,977.516,1253.75,2219.86,1279.35,1959.97,1468.94,682.17,1213.04,830.584,709.894,493.716,368.875,635.818,1188.24,657.556,1617.22,489.875,1590.09,894.728,1847.97,1333.28,1582.67,756.793,1503.39,1985.62,2217.45,1036.12,1625.52,1671.1,2074.04,2107.85,1108.62,1133.27,1036.87,1979.9,535.163,1954.88,411.312,2797.98,2111.27,1028.5,2332.66,1991.02,1710.78,1558.4,1490.27,657.314
2657.98,3230.86,4377.82,2667.23,1984.23,938.889,1496.76,2471.76,2354.95,1199.11,2607.49,2019.63,2402.9,890.134,600.393,941.141,243.697,135.589,414.312,846.283,764.07,924.024,1281.17,2195.79,1248.5,2087.08,1603.95,789.308,1194.46,807.8,636.511,480.668,408.223,583.119,1433.56,657.883,1742.61,581.89,1637.59,985.637,1987.3,1388.64,1524.87,679.143,1384.88,1965.83,2167.05,1030.17,1604.89,1851.19,2021.98,2278.71,1165.19,1285.84,894.008,1963.63,421.712,1971.24,419.986,3007.35,2010.33,1216.16,2220.93,2060.94,1706.15,1742.77,1995.1,1388.94
2733.29,3382.68,3139.96,3552.12,2010.33,913.174,1930.98,2681.22,2339.82,1138.49,2993.56,1770.05,2679.76,836.891,637.412,864.191,309.279,145.398,480.58,737.382,791.102,931,1469.53,2327.96,1403.03,2280.62,1645.74,817.87,1145.64,726.661,753.832,505.04,338.945,555.529,1335.82,619.841,1735.93,572.789,1534.97,884.719,1975.52,1393.69,1731.03,754.876,1769.53,2155.76,2383.74,1109.43,1725.48,2037.06,2144.01,2173.02,1170.05,1366.54,1017.59,1864.48,458.083,1930.8,407.405,3280.88,1860.26,1098.18,2259.32,1982.44,1485.7,1297.81,1610.78,1497.29
2068.19,2764.43,4586.73,3199.24,1540.26,1027.78,1846.51,2253.73,2362.73,1398.48,2853.64,2081.71,2187.89,764.097,476.83,954.991,258.432,180.909,412.125,654.629,701.133,918.632,1345.89,1906.27,1361.64,2038.22,1628.98,800.032,1145.72,786.733,654.36,482.297,378.808,630.444,1237.54,635.365,1856.38,596.66,1457.68,834.302,1905.16,1258.62,1789.44,746.924,1362.68,1875.4,2218.48,1043.04,1625.6,1822.61,2240.78,2027.49,1247.29,1204.58,1191.05,1818.31,454.746,1910.15,471.488,3202.77,1973.71,1162.48,2022.07,1921.58,1305.05,1709.8,1728.04,920.424
2646.15,2813.53,4715.75,3812.48,1643.42,927.585,1899.18,2639.48,2584.7,1132.39,2478.29,1902.96,2893.87,955.35,663.742,915.315,115.471,164.906,484.232,790.685,743.601,1035.15,1266.8,2132.04,1319.51,1966.03,1966.65,759.292,1239.84,832.03,732.621,578.604,469.966,873.514,1385.31,734.251,1943.4,628.066,1674.45,839.873,1988,1285.49,1853.46,796.84,1428.28,2198.79,2112.03,1106.23,1507.4,2084.2,2129.94,2290.99,1227.4,1148.91,1101.7,1723.49,557.084,1861.23,447.892,2846.56,1897.55,1041.63,1832.35,1786.22,1477.72,1725.91,1556.89,1013.03
2342.82,2013.72,3545.6,3695.51,1273.24,913.863,1260.66,2045.16,2536.88,1148.35,2022.68,2117.12,2456.45,745.682,494.975,826.947,159.735,98.8124,492.814,652.553,662.739,908.559,1213.91,2018.1,1198.22,2064.94,1373.55,649.477,1128.52,719.851,687.35,481.475,394.04,632.248,1189.1,638.406,1678.3,559.53,1380.75,800.935,1716.85,1291.03,1713.27,694.107,1371.35,1626.29,1786.94,997.874,1407.78,1673.88,2089.19,1960.38,1167.69,1272.92,1045.24,1729.61,700.716,1821.03,416.375,2870.53,1934.64,987.927,1840.36,1903,1544.57,1407.52,1196.13,1561.79
2351.8,2388.81,3517.87,3714.96,1879.17,657.724,2029.3,2420.62,2364.59,1246.65,2221.57,2389.7,2305.09,1162.4,706.439,620.699,311.21,120.008,415.001,611.382,739.24,872.595,1377.33,1953.63,1188.16,2135.08,1545.33,804.249,1121.52,777.991,704.587,541.111,393.176,686.089,1410.25,663.654,1741.57,559.638,1451.85,779.225,1842.22,1212.04,1490.31,750.238,1285.49,1751.01,2083.9,956.511,1708.01,1810.06,2289.05,1957.21,1220.14,1258.24,1111.98,1621.61,625.235,2020.03,410.23,2944.73,2115.92,976.097,2101.47,2123.71,1795.83,1791.92,1610.79,2185.51
2187.08,2537.06,3956.1,3029.38,1613.3,1035.31,1473.82,2513.75,2531.7,877.375,2401.29,1600.54,2348.42,984.528,784.923,573.841,274.563,81.9024,505.65,739.266,605.738,744.786,1155.83,2022.78,1061.79,1800.23,1312.37,659.449,898.844,678.028,670.813,500.833,379.725,679.537,1147.61,734.041,1602.48,486.111,1375.92,702.294,1686.01,1086.2,1573.57,641.918,1324.45,1929.85,2251.39,1030.97,1469.23,1795.84,2195,1967.88,1049.33,981.061,971.946,1781.72,473.927,1925.5,446.473,2970.6,1991.63,1117.55,2187.68,1667.27,1604.91,1355.23,1681.24,1250.28
2129.26,3141.71,3930.32,3314.96,1922.82,916.667,2111.47,2135.68,2752.22,1261.01,3003.87,2162.15,2311.33,1002.73,736.278,530.57,373.823,153.646,540.212,625.95,712.574,918.742,1331.06,2206.98,1262.75,2043.5,1585.09,690.16,1170.16,822.664,742.223,538.046,374.241,734.131,1337.47,762.394,1773.48,548.926,1521.12,828.401,2059.54,1214.61,1517.85,660.365,1360.04,1948.74,2016.58,1005.57,1602.59,1868.62,2034.45,1976.68,1257.64,1277.61,1054.46,1798.62,514.51,1859.35,469.201,3292.99,1990.07,1083.99,1935.13,1889.81,1784.99,1448.15,1223.1,1541.63
2434.07,2537.42,3888.11,3140.15,1405.13,1325.52,1386.86,2709.53,2780.83,1137.05,2386.37,1980.2,2134.56,1001.36,716.933,618.287,243.624,63.6041,580.869,670.729,771.847,969.208,1311.35,2006.64,1254.54,1872.94,1550.76,791.62,1137.7,761.163,701.232,493.619,412.031,520.822,1148.1,616.717,1618.13,495.832,1382.29,771.828,1799.62,1239.2,1431.65,630.464,1277.62,2081.02,1897.96,966.006,1352.22,1706.8,2197.93,2144.15,1343.53,1139.73,1161.53,1735.2,498.95,2038.18,425.534,2916.67,2232.23,1494.38,1825.35,1852.07,1564,1254.24,1648.66,1092.85
1884.77,2061.34,3682.75,3558.35,1446.76,941.396,1786.37,2798.56,2681.18,1225.72,2072.09,2230.93,2031.34,922.198,887.744,854.051,136.907,105.452,392.101,698.402,680.2,922.929,1076.8,1800.57,1178.69,2033.6,1402.78,681.343,1128.25,700.451,664.493,478.895,357.88,515.602,1053.93,701.821,1506.63,477.955,1399.51,753.269,1613.09,1083.49,1619.34,666.606,1387.65,1722.4,2013.02,974.873,1591.29,1771.37,2036.35,1978.99,1235.94,1118.25,1000.18,1876.36,480.086,1750.35,418.115,2907.17,2104.36,1110.78,2133.29,2262.57,1912.04,1825.52,1437.96,1656.56
2711.29,3426.93,3547.56,2938.04,1640.45,863.924,1835.08,2884.12,2054.25,1094.37,2346.35,1917.04,2965.82,645.668,607.343,725.344,467.709,94.8719,591.732,721.521,783.155,979.717,1264.86,1912.54,1523.63,2037.41,1704.03,756.259,1139.66,739.884,733.57,512.128,401.219,713.002,1395.97,681.034,1678.83,591.175,1561.81,863.714,2079.53,1215.98,1543.03,606.94,1505.58,2114.27,2207.23,943.488,1435.09,1990.41,1950.29,2042.63,1245.11,1154.83,1001.7,1892.67,467.296,1990.5,543.965,3162.39,2398,1151.33,2134.6,2024.53,1589.53,1608.75,1607.28,1336.8
1956.78,2657.12,4400.58,4028.92,1822.63,969.525,1304.83,2933.18,2128.35,1130.31,1867.48,2478.21,2243.37,780.97,654.241,869.403,249.152,85.3864,498.267,706.554,711.502,844.445,1018.89,1680.38,1223.36,2314.73,1510.02,712.898,1186.01,690.666,715.778,449.06,342.621,615.747,1247.3,716.32,1675.64,549.62,1468.22,757.562,1924.38,1203.34,1361.88,649.431,1327.73,1918.97,2033.48,918.824,1308.54,1790.18,1880.82,2024.23,1118.03,1314.84,825.981,1690.87,449.686,2047.26,444.919,3084.92,2056.22,1074.05,2170.49,2015.29,1697.54,1846.38,1737.07,797.824
2332.16,2049.1,4861.6,3787.58,1863,1262.82,1557.51,3105.69,2170.75,1477.45,2353.39,1827.85,2846.07,1007.32,616.836,927.14,232.717,160.322,600.209,815.366,755.065,988.428,1418.89,2202,1098.55,2264.23,1653.33,851.896,1184.48,800.453,796.572,508.879,460.22,624.873,1513.3,717.088,1735.56,563.534,1513.88,860.852,1931.49,1327.2,1836.22,743.721,1413.75,2068.02,2172.02,1043.51,1445.82,1808.76,2328.96,2241.17,1344.4,1122.34,1030.17,1915.67,469.428,1835.96,491.468,3053.93,1984.61,1203.07,2506.06,1899.11,1523.06,1446.99,1702.42,1529.99
1538.98,2866.26,4390.43,3100.99,1212.69,1033.65,2054.53,3455.12,2357.41,1202.72,2563.45,1499.34,2419.87,770.292,537.627,752.775,238.81,70.226,453.164,602.118,636.897,863.034,1130.27,1910.53,1055.41,2258.27,1444.86,738.275,1055.62,663.154,666.591,464.09,337.793,554.905,1193.44,631.434,1671.5,623.24,1510.59,746.036,1728.17,1337.99,1565.46,877.33,1322.24,1884.84,2087.28,930.726,1280,1672.65,1989.04,2223.32,1236.74,1119.92,857.481,1595.02,471.295,1779.77,396.334,2906.57,2032.06,1019.92,2077.29,2048.05,1686.1,1912.41,2038.51,845.796
2345.97,3817.64,2940.38,2620.43,1546.25,1426.4,1585.71,2582.97,2417.1,1115.33,2167.66,1995.62,2390.91,864.649,772.074,823.319,247.804,86.497,474.6,610.408,655.334,870.995,1232.4,1723.22,1103.43,1986.61,1470.23,744.252,988.555,652.987,732.94,487.064,347.731,596.203,1177.87,618.255,1567.54,508.718,1461.12,797.519,1923.35,1340.13,1585.33,682.868,1207.96,2020.1,1845.19,1034.79,1379.6,1681.08,1864.43,2081.9,1254.66,1104.96,814.551,1664.64,474.644,1827.33,443.457,2883.72,1966.65,1268.63,2157.32,2118.82,1925.16,2262.92,1622.87,1064.05
2484.53,2948.12,4067.82,3019.8,1319.21,1110.89,1225.07,3138.92,2163.47,1264.25,2120.05,2031.8,2303.62,905.047,597.401,792.128,266.672,116.351,460.674,654.334,617.053,860.954,1276.12,1860.38,1107.75,2008.97,1664.19,675.026,968.46,665.822,656.345,402.903,354.666,552.569,1195.54,617.23,1648.39,531.167,1312.36,758.348,1726.51,1249.02,1559.77,688.31,1337.67,1977.24,1968.11,927.253,1426.19,1823.82,2170,2029.51,1037.52,1248.01,891.15,1652.72,510.063,1674.62,462.199,2599.64,1889.28,1076.47,2289.67,1837.55,1604.96,1441.24,1289.92,1114.81
1860.62,2372.23,3610.13,2668.15,1566.29,1237.63,2004.2,2081.1,3278.37,1048.5,1814.9,2308.25,1576.22,1103.61,464.325,708.555,159.679,100.897,391.258,465.101,585.506,710.474,1049.41,1390.61,1031.28,1796.12,1217.27,610.223,989.168,709.744,655.538,398.668,314.549,550.299,1188.64,589.098,1535.3,550.359,1319.01,645.415,1821.57,979.629,1493.13,702.48,1139.59,1870.21,1808.44,891.258,1231.02,1832.78,1867.54,1964.58,981.695,1203.09,931.012,1735.94,492.516,1602.7,473.634,2792.62,1879.42,1074.71,2081.68,2068.36,1674.18,1679.27,1952.74,1488.76
2768.93,3133.33,3990.08,3166.2,1437.18,1243.72,1436.06,2629.4,2785.32,1563.69,2333.2,1600.78,2953.48,890.78,437.337,694.661,462.532,122.644,636.193,820.689,914.042,1132.87,1271.7,2143.2,1522.72,2311.07,1855.1,792.023,1264.07,856.853,786.654,522.046,378.659,818.204,1409.25,797.466,2124.89,652.489,1631.39,864.381,1924.97,1537.55,1676.3,694.156,1307.88,2079.46,2078.68,1043.16,1482.38,1945.77,2386.83,2276.63,1298,1250.3,1168.78,1770.72,639.707,2029.73,494.69,3011.75,2238.36,1084.18,2571.28,2091.44,1287.2,1423.41,1360.73,1025.61
2975.91,3169.2,3855.68,2696.71,1742.67,1519.92,1608.98,2905.21,2436.34,1085.03,3079.76,2209.09,2237.76,968.944,760.176,797.152,501.418,120.412,547.795,816.962,1069.98,1039.71,1348.12,1991.52,1457.69,2146.92,1798.65,885.966,1289.22,843.08,788.001,494.711,439.485,677.085,1488.3,698.182,1778.75,646.855,1699.95,841.829,2076.94,1151.56,1647.49,650.948,1320.97,2056.66,2200.25,1065.48,1627.67,1915.84,2123.83,2207.09,1267.69,1240.59,1077.65,1847.37,444.861,2345.75,446.036,3071.27,1942.21,1222.4,1948.55,1557.36,1333.58,1208.23,1190.04,1104.35
3279.24,2532.78,4723.31,3258.1,1670.01,880.84,1796.6,2010.55,3054.36,1111.44,2675.94,2012.34,2689.86,857.773,511.461,718.457,257.488,72.4691,453.974,704.683,651.802,936.279,1178.91,1674.3,1238.32,2128.02,1544.15,820.658,914.896,700.294,640.2,455.358,358.62,709.952,1269.09,675.075,1627.89,568.721,1519.97,792.436,1839.09,1361.2,1548.9,752.1,1439.36,2111.17,2259.64,1000.35,1510.98,1901.6,1905.64,1979.88,1203.26,1224.07,955.394,1813.09,529.904,1987.64,422.549,3139.6,1900.56,1126.89,1873.44,1709.38,1569.94,1371.31,959.265,1070.7
1666.87,3102,3767.14,3139.35,1883.54,980.124,1350.58,2933.86,2403.21,1034.69,2478.81,1829.15,2519.69,769.941,541.806,909.625,104.764,163.199,447.948,842.712,788.658,850.41,1203.38,1985.9,1294.06,1981.8,1362.73,748.616,1056.86,763.777,650.346,470.177,374.517,684.915,1167.73,616.412,1798.19,578.1,1463.72,777.57,1825.1,1254.4,1590.16,614.504,1366.82,1914.16,2043.05,808.224,1332.68,1543.02,1736.33,2448.03,1069.99,1025.79,968.417,1610.01,453.842,1997.05,426.163,2837.55,2006.85,1167.68,1930.07,2248.85,1699.78,1290.74,1123.8,1811.38
2392.41,3088.77,5469.4,3242.54,1342.68,934.417,1847.03,3035.63,2301.8,1174.78,2856.34,1628.93,2259.75,1236.62,600.68,703.318,222.81,274.183,464.661,661.985,767.829,894.389,1401.32,2096.26,1229.89,2076.95,1556.21,743.485,1073.27,748.629,765.287,487.57,373.193,720.477,1347.73,634.338,1957.9,598.419,1282.19,777.745,2001.87,1447.07,1548.17,619.821,1307.88,1941,2002.45,882.467,1569.72,1789.28,2113.23,2237.28,1254.86,1173.47,1172.15,1974.19,507.229,1995.29,436.125,3034.19,2029.01,1221.22,1998.06,1979.5,1439.04,1394.04,1217.14,1316.93
2265.74,3856.04,4343.7,2703.27,1802.17,1223.68,1315.16,3101.64,2226.03,1332.46,2365.24,2045.08,2313.96,1081.7,626.166,451.205,405.13,95.3505,475.156,645.828,707.655,927.859,1434.78,1865.22,1269.38,2103.73,1439.01,678.648,1249.91,859.876,776.383,529.862,402.819,827.255,1242.38,760.711,1952.77,560.846,1485.07,878.19,1882.34,1324.51,1592.08,727.238,1317.23,2186.08,2054.35,1056.58,1794.05,2069.83,2370.82,2047.76,1198.38,1260.52,1127.85,1785.53,653.517,2065.56,458.571,2743.65,2063.72,1163.8,1855.39,1589.32,1333.88,1138.3,1135.03,1391.83
2160.6,3367.31,4339.31,3125.94,1979.68,1329.02,1742.48,2872.25,1895.53,1350.61,3434.35,2079.36,2556.29,858.136,678.129,440.259,617.709,125.765,556.895,975.698,809.374,1008.01,1225.15,2128.84,1388,1897.97,1466.93,768.309,1261.68,915.625,746.72,538.281,417.234,803.263,1327.96,743.273,2069.59,665.188,1754.19,821.144,2013.74,1398.22,1697.3,782.433,1494.48,1926.58,2339.87,985.76,1617.94,1757.06,2305.33,2094.27,1276.05,1167.84,1072.15,1921.01,615.705,1957.44,409.74,2832.66,2121.96,1151.64,2012.86,1875.07,1499.93,1183.2,858.188,930.649
2961.04,2479.14,3499.21,4160.16,1666.95,1069.01,1491.08,2968.5,2053.1,1409.19,2424.12,2314.03,2242.09,928.401,532.351,554.219,434.199,119.475,431.383,732.72,733.307,912.079,1391.85,1792.73,1276.66,1952.65,1577.83,794.856,1220.6,737.456,642.079,480.054,379.703,674.037,1249.25,720.839,1840.08,575.514,1505.39,897.078,1962.12,1304.13,1760.06,805.785,1284.71,1722.28,1948.48,944.652,1531.4,1931.31,1895.58,2079.35,1212.53,1030.19,1039.35,1682.01,548.947,2080.98,394.875,3093.83,1836.71,1336.22,2169.4,1751.01,1435.2,1595.14,1172.66,778.978
2321.82,3765.13,3519.63,3388.1,1941.64,903.808,1379.17,2802.13,1890.5,1438.86,2148.28,2068.17,2248.76,890.296,872.551,765.197,222.272,124.336,474.978,629.944,634.163,904.725,1109.66,2016.64,1261.32,2171.43,1561.91,812.292,1175.94,896.77,723.284,575.076,384.258,681.14,1244.81,796.056,1806.09,601.107,1590.42,889.853,1959.46,1271.12,1519.95,770.435,1443.35,1880.18,2001.85,1034.43,1552.28,1683.23,2088.13,2165.9,1086.6,1305.52,1122.51,1893.59,496.435,1953.58,396.44,3032.95,2069.47,1217.38,2355.13,2079.7,1732.38,1618.53,1863.21,1392.77
2146.13,2258.51,4660.04,3189.12,1978.42,1085.46,2071.98,2645.74,2408.98,1112.13,3227.27,1344.42,2617.63,808.587,745.714,564.46,440.148,133.887,656.157,785.939,905.971,1082.24,1295.18,2084.41,1458.09,2282.7,1560.22,774.674,1269.77,844.945,839.225,528.375,369.412,670.746,1456.73,781.596,1851.57,596.679,1598.86,870.842,1879.48,1210.07,1503.88,729.239,1514.39,2031.66,2101.45,885.546,1583.51,1634.85,2337.38,2071.07,1290.11,1436.93,1251.17,1813.11,582.793,2249.76,545.507,3058.04,2177.66,1052.23,2151.07,1881.2,1682.21,1164.28,1179.79,1265.6
3152.12,2237.59,3667.63,3470.43,1594.75,1471.91,1565.9,2676.14,2892.22,935.316,2955.55,1614.27,2229.22,925.03,521.466,919.34,244.867,137.45,452.616,838.117,783.963,1026.53,1235.94,2021.09,1441.89,2108.35,1670.07,779.732,1192.82,737.897,761.825,492.15,398.802,697.367,1299.62,747.546,1838.57,597.984,1438.33,883.396,2048.53,1285.55,1572.23,708.468,1420.65,2110.49,2040.76,1067.62,1407.49,1715.9,2152.49,2172.6,1228.24,1090.89,1021.65,1919.9,554.781,2087.8,463.878,2868.82,2096.89,865.249,1868.05,1773.06,1634.99,1084.25,1172.08,1574.16
1749.68,3923.6,3794.34,3869.8,1655.07,1434.79,1654.21,4049.31,2625.55,1846.53,2054.7,2266.4,2119.02,1061.24,667.476,804.843,341.876,173.379,572.392,970.406,701.516,1094.5,1438.91,2392.47,1380.42,2283.33,1645.14,847.691,1225.15,832.348,753.619,557.179,461.42,678.63,1359.06,806.163,1895.59,703.143,1682.38,936.469,2089.26,1487.36,1839.19,738.287,1592.17,2013.23,2116.42,978.393,1521.76,2176.86,2298.37,2241.97,1240.37,1220.1,1093.97,1825.14,602.649,2251.8,436.328,2881.74,1905.2,1152.66,2074.89,1636.58,1492.59,1083.46,948.142,1428.18
2361.01,2866.08,5129.44,2806.92,1801.74,1327.81,1518.96,2881.09,2429.89,1349.46,2164.4,2111.56,2137.69,1034.16,480.554,988.365,263.906,105.064,500.557,780.083,680.55,920.083,1446.32,1964.69,1249.09,2021.44,1400.81,767.491,1090.05,733.361,682.896,489.968,389.255,730.855,1468.16,688.855,1656.48,581.826,1559.78,842.08,2033.26,1259.45,1805.3,651.798,1502.49,2113.51,2225.41,964.033,1553.73,1888.36,1942.13,2368.16,1327.43,1165.7,1144.68,1856.06,597.968,2062.18,465.902,3158.61,1889.53,1145.16,1625.07,1773.58,1569.07,1235.96,1363.85,930.173
2655.1,2396.48,4188.59,3080.83,1480.72,1516,1575.93,2485.3,2943.12,1379.89,2902.84,1621.7,2871.98,889.643,927.684,673.086,317.231,186.343,541.627,920.804,925.915,1088.4,1371.8,2055.85,1396.96,2184.8,1941.8,840.708,1234,841.705,753.819,484.145,433.18,772.295,1365.09,812.779,1710.49,679.337,1518.23,917.773,1786.6,1425.85,1768.93,767.29,1415.57,1993.9,2347.31,1209.87,1619.96,1904.59,2100.78,2386.64,1395.35,1236.66,934.906,1771.63,510.485,1882.61,421.239,2806.75,1947.56,1150.04,1922.86,1924.63,1794.27,1606.15,1282.08,1379.3
1968.16,2946.86,3171.56,3428.78,2029.86,1266.87,1362.7,2951.35,2557.02,1273.17,2657.46,1732.05,1710.06,928.315,599.099,460.385,567.856,129.16,383.896,671.255,833.621,812.836,1076.4,1865.92,1096.59,1809.92,1357.63,707.812,991.689,717.5,534.55,429.123,319.069,634.85,1148.17,632.488,1583.43,505.317,1268.28,784.135,1641.63,1016.94,1513.32,526.724,1333.83,1763.91,1796.56,849.366,1315.23,1445.84,1898.15,2056.5,1203.83,1145.26,1014.56,1611.96,421.936,1760.37,463.3,2687.72,2133.09,1155.18,2216.33,2323.79,1833.63,1643.46,1876.44,1389.63
2307.89,3152.92,3628.52,3323.37,1335.03,1228.35,1608.46,2657.08,2534.26,1450.55,2705.98,2200.88,1884.14,882.288,845.699,467.924,473.545,87.496,508.537,770.845,842.824,944.572,1288.5,2128.74,1169.16,2165.33,1716.22,708.839,1145.09,794.42,670.911,514.695,395.824,734.953,1265.25,779.552,2029.89,638.766,1530.22,861.761,1891.07,1321.93,1519.73,743.132,1450.15,2001.3,2007.05,1123.61,1663.47,1823.42,2224.51,1900.34,1185.97,1182.7,986.517,1867.07,540.213,2044.99,423.191,2806.05,1962.59,1210.32,1959.47,1938.78,1503.16,1384.23,1359.34,1171.4
2652.93,2804.78,3985.41,3137.5,1652.9,953.283,1535.68,3207.81,2308.47,1024.36,3252.07,1799,1936.49,946.18,554.286,487.305,628.751,94.6201,376.953,780.251,815.396,848.504,1110.77,2104.24,1166.81,2278.6,1649.34,697.257,1231.87,941.02,740.794,556.088,410.458,660.653,1295.11,705.298,1803.01,603.79,1513.01,874.497,1951.68,1258.24,1630.11,711.868,1479.34,1980.92,2341.06,1007.03,1462.92,1977.93,2072.89,2329.04,1215.94,1166.53,1047.11,1961.77,506.803,1982.08,393.5,2887.74,1904.34,1071.54,1681.49,1712.54,1399.39,1556.2,1185.63,1271.36
1792.39,2518.78,3611.2,3365.79,1835.95,1428.38,1621.97,2547.44,2235.25,1276.61,2534.13,2300.97,1873.2,1132.64,433.56,361.293,591.429,112.406,501.934,748.038,709.849,948.764,1426.89,1820.37,1495.97,2172.97,1628.46,803.366,1118.69,750.615,651.92,538.424,368.914,768.769,1257.15,684.415,1774.63,612.885,1567.58,801.353,1768.26,1320.3,1528.3,695.921,1383.28,1999.28,2068.56,965.682,1457.22,1730.75,2177.41,2009.77,1285.27,1161.31,1176.64,1688.04,594.706,1908.88,459.006,2926.15,1995.55,1152.51,2095.74,1543.13,1473.67,1439.79,1439.69,1005.23
2141.09,2571.88,3237.66,3200.21,1648.32,1335.26,1484.84,2352.76,3098.32,1200.32,2299.65,1820.12,2082.33,998.963,455.213,435.637,770.247,61.9295,382.893,776.436,680.532,833.942,1310.9,1769.77,1249.5,2059.62,1511.94,752.79,1037.64,702.174,720.677,474.827,384.875,649.18,1108.99,610.895,1610.89,567.534,1402.1,885.369,1614.74,1362.63,1573.86,727.412,1340.82,1884.8,2314.3,961.588,1388.45,1875.56,1900.04,2156.96,1180.32,1082.77,1160.15,1663.86,533.381,1808.36,405.638,2882.41,1900.25,1215.28,2199.76,1668.29,1592.32,1649.92,1539.46,1365.53
2379.85,3614.51,2876.43,3226,1340.59,1320.47,1437.56,2602.53,2192.62,1215.24,2642.34,1931.28,2124.46,727.912,471.044,330.344,853.183,47.4644,471.835,629.677,667.035,835.797,1194.12,1419.59,1151.56,2046.82,1413.07,711.596,959.994,789.638,666.74,499.824,325.384,624.668,1100.89,611.807,1523.38,550.837,1447.03,794.865,1584.74,1176.52,1537.44,606.792,1172.12,2018.09,1752.01,869.592,1542.19,1776.47,1881.38,2013.13,1198.02,1105.48,958.255,1681.99,591.507,1821.39,424.957,3066.25,1850.02,1192.94,2312.83,1773.77,1830.41,1565.61,1739.53,1235.29
