"ro","h","m","rbar","rinit","rho","vartheta","bo","sbo","SSB","Age.3to10","rt3.p.","rt3.a.","rt3.g.","Age.4","Poor","Average","Good","q1","q2","f","harvestRate","availHarvestHCR","sel_gear1","sel_sd1","sel_gear2","sel_sd2","sel_gear3","sel_sd3","sel_gear4","sel_sd4","sel_gear5","sel_sd5"
2005.90377745295,0.668402,0.614029074101023,1063.88225374031,1230.80043884442,0.334907,1.56578,0,147.207,46.9962,47.1272,13.8405,29.6205,49.1415,24.7582,38.5987,54.3788,73.8997,0.780695570208262,0.981182894494868,-1163.24,0.2,9.42545,2.67117,0.292324,2.88958,0.336089,4.61822,0.397127,2.055,0.05,2.055,0.05
1485.29695360012,0.692955,0.587331431054268,882.624627676628,360.185796606425,0.302736,1.35653,0,119.188,66.5522,67.315,12.1816,28.4556,46.8388,35.9706,48.1522,64.4261,82.8094,0.885611422177335,1.01581363275219,-1173.6,0.2,13.463,2.64359,0.288746,2.8802,0.33224,4.69733,0.408238,2.055,0.05,2.055,0.05
2075.96212520822,0.532365,0.619882707680808,1120.83587175248,217.480675868492,0.36603,1.3942,0,149.446,50.0197,58.3374,13.172,29.6509,47.9577,23.3611,36.5331,53.012,71.3188,0.814845299763306,1.01033938584669,-1166.43,0.2,11.6675,2.65665,0.288923,2.95766,0.348435,4.65444,0.395318,2.055,0.05,2.055,0.05
2735.00898488338,0.66693,0.606258388575867,1312.16011377989,620.794432151088,0.211804,1.301,0,205.945,69.406,71.2947,13.4735,29.5209,49.0729,36.4396,49.9131,65.9605,85.5125,0.806666463789634,0.998556692571455,-1184.53,0.2,14.2589,2.55973,0.254871,2.93411,0.346759,4.69589,0.406796,2.055,0.05,2.055,0.05
1907.78850609077,0.767174,0.630769358936082,1406.34581676813,736.139765884589,0.298941,1.56382,0,132.555,41.4597,42.2408,14.3909,29.5505,50.4591,20.9522,35.3431,50.5027,71.4113,0.745739451878812,0.976882695662436,-1172.52,0.2,8.44817,2.64052,0.285444,2.90253,0.328486,4.72274,0.420606,2.055,0.05,2.055,0.05
2384.84640302211,0.693456,0.619601964407381,1097.59862034882,800.823040948256,0.225615,1.20085,0,171.839,82.7152,77.1209,13.2366,29.9058,48.9206,44.9808,58.2174,74.8866,93.9014,0.849207259971791,0.97818731368603,-1159.3,0.2,15.4242,2.72168,0.30803,2.99401,0.353098,4.66849,0.405579,2.055,0.05,2.055,0.05
1966.57749761099,0.592761,0.600389900890325,1548.79114627555,215.944191151249,0.297431,1.24614,0,151.009,67.5255,66.4154,14.0027,28.6738,48.7884,36.1607,50.1634,64.8345,84.9491,0.791406133398152,0.995347476673691,-1176.35,0.2,13.2831,2.63083,0.295714,2.89565,0.329414,4.59931,0.392279,2.055,0.05,2.055,0.05
1702.4607782165,0.656905,0.621042351811335,1315.11579793364,314.049306295599,0.248479,1.50499,0,122.093,50.8649,51.9022,14.4609,29.3111,48.6975,26.2407,40.7017,55.5518,74.9382,0.732560754670998,1.02125371001183,-1183.58,0.2,10.3804,2.55919,0.252474,2.88966,0.33479,4.6796,0.40304,2.055,0.05,2.055,0.05
1747.46247439925,0.51153,0.588920546509138,1327.32378193539,742.171241326597,0.383361,1.65594,0,139.47,74.6634,72.6612,13.367,28.9068,48.7005,41.5838,54.9509,70.4906,90.2844,0.803769292988658,1.00457070394663,-1162.19,0.2,14.5322,2.52914,0.238934,2.82733,0.324779,4.70028,0.417719,2.055,0.05,2.055,0.05
2293.07731471023,0.610637,0.608999397865092,1499.90942209944,706.844006422987,0.257029,1.35893,0,171.102,55.0301,61.0581,14.1856,29.5328,50.5147,27.2048,41.3904,56.7376,77.7195,0.748429700530643,0.997360978356202,-1158.17,0.2,12.2116,2.6175,0.273455,2.86498,0.319523,4.63741,0.405847,2.055,0.05,2.055,0.05
1766.63166780596,0.835509,0.62240143532947,865.614794881813,209.962721858437,0.306171,1.36984,0,126.133,47.9132,47.5452,14.2169,29.1518,50.7114,24.9525,39.1695,54.1043,75.664,0.759492372339025,0.97575094932853,-1176.23,0.2,9.50904,2.70194,0.299172,2.89297,0.322363,4.65488,0.400513,2.055,0.05,2.055,0.05
1892.24644978417,0.522814,0.618491394961885,635.733849420006,369.418445428064,0.29552,1.26945,0,136.842,42.5376,42.2407,14.0322,29.2742,51.1803,22.0342,36.0664,51.3084,73.2146,0.714382318404355,0.993632031997302,-1171.63,0.2,8.44815,2.62612,0.283425,2.92331,0.339014,4.67287,0.407209,2.055,0.05,2.055,0.05
1475.31971320313,0.79566,0.616459285451358,970.751001220634,370.498723727458,0.311696,1.40904,0,107.406,52.5302,48.5695,13.3546,29.9212,51.6502,29.0058,42.3604,58.927,80.656,0.739290009477132,1.00025576070119,-1202.63,0.2,9.7139,2.68386,0.297424,2.92986,0.344203,4.75702,0.423786,2.055,0.05,2.055,0.05
2249.85264062917,0.620052,0.628446737480234,1581.46988418441,1238.20744026074,0.388973,1.48571,0,157.504,43.2409,44.7343,14.1313,29.7074,51.1447,21.4571,35.5884,51.1644,72.6017,0.717624376021269,1.00561181758509,-1189.43,0.2,8.94687,2.6575,0.286257,2.93265,0.349969,4.65511,0.392727,2.055,0.05,2.055,0.05
1751.03093644076,0.673325,0.618124120164691,1413.3527532916,2482.47170979147,0.323341,1.77515,0,126.783,52.2077,51.8825,13.9194,30.0514,50.1964,27.6003,41.5198,57.6517,77.7968,0.745787180731039,0.973310822717884,-1168.98,0.2,10.3765,2.66079,0.294768,2.86076,0.327393,4.66323,0.407503,2.055,0.05,2.055,0.05
1770.09766143904,0.648376,0.618733272381269,1499.87942421098,510.040431486198,0.328527,1.68025,0,127.907,51.5883,53.6677,13.3849,30.2175,50.0012,26.0833,39.4682,56.3008,76.0845,0.749032429005233,1.00026794689136,-1197.57,0.2,10.7335,2.71173,0.326417,2.91638,0.337342,4.68623,0.409367,2.055,0.05,2.055,0.05
1597.61951943372,0.636353,0.590264817241476,1126.70193210048,82.706649179435,0.348213,1.57922,0,126.932,71.295,73.4383,12.8086,29.0471,47.6031,38.2671,51.0757,67.3143,85.8702,0.807549439800833,1.00547678304121,-1185.01,0.2,14.6877,2.70427,0.304787,2.88029,0.323836,4.64568,0.403811,2.055,0.05,2.055,0.05
1984.39626848438,0.783517,0.628930827818956,1462.42310507901,626.337898853132,0.319287,1.29944,0,138.703,54.0421,52.3538,14.7219,31.135,50.9323,28.2153,42.9372,59.3503,79.1477,0.695200490137692,0.995151641418589,-1177.85,0.2,10.4708,2.7182,0.30669,2.88855,0.335404,4.67209,0.395404,2.055,0.05,2.055,0.05
2001.79588673578,0.720661,0.636280356922624,1054.57170852366,768.922358369944,0.3443,1.32629,0,136.634,48.5063,48.8619,14.4502,29.8508,49.0553,24.6938,39.144,54.5446,73.7491,0.768119468492041,0.977320046228769,-1178.25,0.2,9.77237,2.67269,0.286007,2.94183,0.331889,4.63519,0.388432,2.055,0.05,2.055,0.05
1825.66576092516,0.795213,0.622318661443157,1396.22856719166,163.900575986622,0.269364,1.31483,0,130.384,47.4743,47.3491,15.3307,30.3096,51.3594,24.623,39.9537,54.9326,75.9824,0.65849523102778,1.00257681429363,-1178,0.2,9.46981,2.57509,0.269047,2.91783,0.338321,4.64576,0.399416,2.055,0.05,2.055,0.05
1394.62382724172,0.805806,0.594880341728354,998.655625499994,302.212375392149,0.287778,1.8296,0,109.089,59.6719,58.5857,13.3956,28.9878,46.6464,32.6542,46.0498,61.642,79.3006,0.824309675412357,0.989350214831131,-1171,0.2,11.7171,2.58057,0.271415,2.86797,0.330621,4.63633,0.397269,2.055,0.05,2.055,0.05
2088.51799472462,0.659095,0.609376485188857,1374.31403227822,225.468396373231,0.256804,1.37875,0,155.644,55.5071,55.6636,13.7734,29.1077,47.899,29.1338,42.9072,58.2415,77.0328,0.808240998066013,1.002278411644,-1169.19,0.2,11.1327,2.6925,0.302524,2.8927,0.332089,4.61843,0.383797,2.055,0.05,2.055,0.05
