"M_1951","M_1952","M_1953","M_1954","M_1955","M_1956","M_1957","M_1958","M_1959","M_1960","M_1961","M_1962","M_1963","M_1964","M_1965","M_1966","M_1967","M_1968","M_1969","M_1970","M_1971","M_1972","M_1973","M_1974","M_1975","M_1976","M_1977","M_1978","M_1979","M_1980","M_1981","M_1982","M_1983","M_1984","M_1985","M_1986","M_1987","M_1988","M_1989","M_1990","M_1991","M_1992","M_1993","M_1994","M_1995","M_1996","M_1997","M_1998","M_1999","M_2000","M_2001","M_2002","M_2003","M_2004","M_2005","M_2006","M_2007","M_2008","M_2009","M_2010","M_2011","M_2012","M_2013","M_2014","M_2015","M_2016","M_2017"
0.518114,0.353203,0.243196,0.17242,0.128185,0.101666,0.0874238,0.0827515,0.0872982,0.102937,0.134541,0.191142,0.286224,0.433166,0.63085,0.850379,1.03518,1.12629,1.09964,0.981186,0.824153,0.670755,0.542441,0.445346,0.377843,0.335966,0.316184,0.316168,0.335034,0.372811,0.428885,0.498943,0.571902,0.633314,0.670335,0.676961,0.656963,0.622598,0.589172,0.566592,0.559347,0.568362,0.591581,0.62305,0.652499,0.670392,0.670843,0.65315,0.621972,0.585957,0.554825,0.534682,0.528345,0.536575,0.558495,0.591081,0.628454,0.663054,0.686176,0.688979,0.664422,0.609603,0.527957,0.430409,0.331322,0.243017,0.172404
0.438281,0.310216,0.22106,0.160899,0.121516,0.0968676,0.0830215,0.0780299,0.0819381,0.0968681,0.128174,0.186186,0.287318,0.449709,0.675857,0.933958,1.15535,1.26633,1.23743,1.10283,0.928718,0.763707,0.629733,0.531296,0.465021,0.425417,0.407457,0.40773,0.424022,0.454401,0.495949,0.543128,0.586999,0.618653,0.632144,0.626483,0.60614,0.579871,0.557822,0.54648,0.548758,0.564978,0.592853,0.626398,0.655646,0.671636,0.669392,0.649305,0.616995,0.58174,0.553536,0.538415,0.538963,0.555543,0.58637,0.626372,0.666261,0.69566,0.70539,0.689646,0.647772,0.58452,0.508277,0.427844,0.350544,0.281379,0.222936
0.417621,0.319888,0.247888,0.198322,0.166438,0.148219,0.141066,0.143881,0.15703,0.182409,0.223498,0.285198,0.372856,0.489477,0.630983,0.783824,0.925351,1.02897,1.07343,1.05159,0.972872,0.857706,0.729457,0.607731,0.505256,0.428358,0.378849,0.354973,0.354515,0.376148,0.418673,0.478216,0.54489,0.605637,0.647931,0.664291,0.655711,0.631702,0.605969,0.588096,0.582801,0.591249,0.6115,0.637804,0.660588,0.671488,0.665971,0.644404,0.611863,0.576744,0.548155,0.531669,0.529759,0.542937,0.56996,0.607028,0.646967,0.681169,0.700824,0.698422,0.669647,0.614821,0.539224,0.452089,0.363833,0.28318,0.215493
0.372687,0.285058,0.220377,0.175549,0.14641,0.129484,0.122594,0.125039,0.137736,0.163339,0.206591,0.274379,0.37442,0.510504,0.673854,0.840015,0.973743,1.04322,1.03628,0.966477,0.863316,0.753037,0.652288,0.569178,0.506238,0.463205,0.438842,0.43164,0.440171,0.462873,0.497212,0.538279,0.578042,0.608522,0.6242,0.623672,0.610259,0.591323,0.575927,0.57007,0.576458,0.59514,0.623287,0.654114,0.67696,0.683009,0.668516,0.635835,0.592527,0.549091,0.515765,0.498068,0.497926,0.515168,0.547476,0.588836,0.628434,0.655214,0.661252,0.644171,0.607935,0.561423,0.514801,0.474259,0.442079,0.417971,0.399923
0.359949,0.262413,0.196071,0.156227,0.136159,0.131254,0.139505,0.160658,0.194856,0.242468,0.303213,0.375342,0.45553,0.539818,0.624832,0.706638,0.780159,0.839191,0.876743,0.885855,0.861786,0.806569,0.72905,0.641837,0.557613,0.486607,0.435309,0.405213,0.395468,0.404708,0.431143,0.471171,0.517826,0.56308,0.599502,0.622038,0.629709,0.626281,0.618791,0.612881,0.611727,0.616258,0.625242,0.635114,0.640529,0.637653,0.625341,0.605231,0.581347,0.55944,0.545733,0.544074,0.556063,0.581443,0.617635,0.658442,0.693537,0.71262,0.708452,0.67891,0.627635,0.562724,0.493606,0.42701,0.36658,0.31368,0.268245
0.551348,0.500688,0.452582,0.405027,0.359021,0.317197,0.282725,0.258825,0.248578,0.254082,0.27778,0.323396,0.39545,0.496266,0.620422,0.753481,0.873228,0.955663,0.984574,0.958953,0.892267,0.802856,0.707598,0.619108,0.545338,0.490726,0.457489,0.445692,0.454648,0.483393,0.529709,0.587679,0.6457,0.690977,0.713782,0.710947,0.687306,0.654261,0.625405,0.609237,0.609285,0.625524,0.654372,0.687257,0.710595,0.713473,0.692041,0.650624,0.599959,0.553802,0.52496,0.519949,0.541206,0.588582,0.657275,0.732171,0.784834,0.789663,0.738929,0.647219,0.542472,0.45182,0.392196,0.367296,0.377027,0.422949,0.507362
0.449032,0.415152,0.381002,0.343895,0.304997,0.267751,0.23634,0.214843,0.206996,0.215499,0.24397,0.298386,0.386621,0.513746,0.671769,0.83569,0.967501,1.03168,1.01464,0.932444,0.818765,0.702088,0.599115,0.516926,0.456858,0.417759,0.39794,0.395835,0.410258,0.440008,0.482752,0.533118,0.581507,0.617862,0.635076,0.63149,0.611704,0.585323,0.563602,0.553648,0.558521,0.578297,0.609854,0.645392,0.672217,0.679661,0.663333,0.626526,0.578866,0.533165,0.501465,0.489939,0.500786,0.533973,0.586342,0.648062,0.700173,0.723872,0.709167,0.659542,0.590116,0.520767,0.468231,0.439418,0.435564,0.455827,0.497284
0.590198,0.492497,0.40931,0.337638,0.277422,0.229455,0.194417,0.172939,0.166085,0.17523,0.203785,0.258437,0.34863,0.481172,0.647464,0.817396,0.945398,0.992583,0.951124,0.848624,0.727321,0.616031,0.527203,0.46322,0.421953,0.399895,0.393563,0.400583,0.419358,0.448416,0.485687,0.527679,0.569137,0.604695,0.630183,0.643637,0.645937,0.640828,0.633802,0.629018,0.628661,0.633101,0.640917,0.648761,0.651894,0.647077,0.633553,0.613059,0.589446,0.568096,0.5548,0.553093,0.564324,0.58798,0.621222,0.657719,0.687294,0.699853,0.688288,0.650504,0.590128,0.515279,0.43562,0.358847,0.289813,0.230839,0.182374
0.292986,0.295064,0.294153,0.286255,0.270731,0.250121,0.229066,0.213047,0.207376,0.215784,0.24212,0.291829,0.371705,0.486063,0.628431,0.778573,0.904943,0.975941,0.975671,0.91255,0.812552,0.701344,0.596751,0.508375,0.439849,0.391565,0.362657,0.351713,0.357603,0.379625,0.416852,0.466573,0.522718,0.577581,0.62342,0.654395,0.668497,0.668511,0.660823,0.651074,0.642909,0.638057,0.636477,0.636433,0.634992,0.630142,0.621354,0.609556,0.597001,0.587088,0.583735,0.589311,0.604377,0.627637,0.655442,0.681014,0.69498,0.690183,0.66426,0.620188,0.565165,0.508363,0.458015,0.417989,0.388754,0.368824,0.355451
0.261499,0.257291,0.25249,0.246386,0.23914,0.231682,0.225581,0.222986,0.22648,0.238319,0.260638,0.295682,0.345501,0.410789,0.48909,0.574691,0.658596,0.729446,0.775887,0.789702,0.76856,0.717274,0.646181,0.567777,0.493487,0.431909,0.388245,0.363622,0.357373,0.36854,0.395881,0.436568,0.484659,0.533023,0.574758,0.60483,0.62179,0.628703,0.632035,0.637089,0.646782,0.661633,0.679586,0.695624,0.702513,0.695398,0.673617,0.640681,0.603285,0.569907,0.548907,0.5449,0.559474,0.591858,0.637926,0.687683,0.724362,0.732451,0.704227,0.642925,0.561141,0.475274,0.398797,0.337033,0.289739,0.25421,0.226879
0.192611,0.246488,0.307771,0.361209,0.390741,0.388901,0.361867,0.325593,0.29662,0.283692,0.29086,0.321459,0.379255,0.465807,0.574373,0.689382,0.788275,0.848472,0.85751,0.819402,0.751199,0.670755,0.591421,0.521378,0.464678,0.422805,0.395916,0.383289,0.383897,0.396543,0.419461,0.449444,0.481306,0.509855,0.531146,0.543411,0.547698,0.547954,0.54997,0.558061,0.574445,0.599284,0.630303,0.661959,0.685703,0.694663,0.686142,0.662343,0.629746,0.597594,0.575441,0.568822,0.579813,0.607873,0.649166,0.694458,0.728384,0.736542,0.711056,0.653534,0.574282,0.487926,0.407412,0.338898,0.283362,0.239174,0.203717
0.173824,0.172781,0.171657,0.170583,0.170132,0.171326,0.175712,0.185616,0.204445,0.236309,0.286342,0.360666,0.464747,0.598484,0.748788,0.890029,0.991134,1.0284,0.997222,0.914089,0.806527,0.697135,0.599384,0.519271,0.458123,0.415008,0.388264,0.376169,0.377243,0.390168,0.413329,0.444006,0.477831,0.51026,0.537502,0.557279,0.569508,0.576616,0.582871,0.591676,0.604856,0.622605,0.643289,0.663098,0.676496,0.67944,0.670733,0.65224,0.628496,0.605962,0.591556,0.589279,0.600223,0.622857,0.652366,0.679341,0.690472,0.676149,0.634654,0.572498,0.501513,0.434485,0.381025,0.34414,0.322891,0.314682,0.315759
0.191415,0.194452,0.197495,0.20068,0.204488,0.209783,0.217899,0.230823,0.251339,0.282524,0.327724,0.390345,0.472814,0.57416,0.686934,0.798035,0.891128,0.950951,0.968419,0.943942,0.886644,0.809284,0.724538,0.642876,0.571782,0.516107,0.478622,0.459667,0.458343,0.473133,0.501442,0.538204,0.57502,0.603578,0.618027,0.61663,0.60244,0.582653,0.566259,0.559266,0.56449,0.582253,0.610256,0.642586,0.669643,0.683186,0.67917,0.658861,0.628473,0.597625,0.576567,0.571187,0.583485,0.612358,0.65267,0.692897,0.715119,0.70517,0.659475,0.586387,0.501946,0.42299,0.361192,0.319345,0.295546,0.286365,0.287461
0.222211,0.206266,0.191427,0.17788,0.166198,0.157227,0.152075,0.15228,0.160023,0.177881,0.2093,0.258951,0.332217,0.432669,0.557182,0.693741,0.821585,0.916018,0.957499,0.940127,0.873501,0.776111,0.668037,0.565726,0.479879,0.416146,0.376737,0.360896,0.367351,0.395241,0.442975,0.504908,0.567986,0.616577,0.638442,0.630126,0.598849,0.559667,0.529122,0.516821,0.526876,0.56023,0.614185,0.678848,0.734458,0.761244,0.74848,0.699464,0.629808,0.560439,0.509396,0.484472,0.487539,0.518181,0.573126,0.641571,0.700815,0.726222,0.702813,0.633234,0.536222,0.436252,0.351648,0.287782,0.242552,0.211412,0.189424
0.237665,0.223874,0.209954,0.195137,0.18008,0.166381,0.156187,0.152152,0.157621,0.176303,0.21352,0.277334,0.377946,0.522181,0.701029,0.884158,1.02609,1.08719,1.05715,0.960583,0.838807,0.722169,0.62548,0.553053,0.503856,0.474755,0.462185,0.463441,0.476475,0.499306,0.529391,0.562926,0.594697,0.619859,0.635099,0.639376,0.634262,0.623771,0.613261,0.606648,0.605973,0.611635,0.622441,0.635414,0.646134,0.651174,0.649005,0.640199,0.627342,0.61474,0.607474,0.608807,0.619914,0.640017,0.666022,0.691785,0.708332,0.707666,0.685117,0.640524,0.578238,0.505726,0.431103,0.360365,0.297006,0.242516,0.19701
0.255741,0.263404,0.268938,0.268986,0.262618,0.2515,0.239388,0.231408,0.2333,0.249842,0.286117,0.348672,0.444754,0.57735,0.73571,0.893572,1.01477,1.06794,1.04288,0.95603,0.839191,0.719524,0.613508,0.528606,0.466747,0.427484,0.409964,0.413326,0.437139,0.480967,0.542619,0.614899,0.683136,0.730919,0.746529,0.727927,0.683808,0.630113,0.583478,0.55326,0.542951,0.552835,0.580716,0.62065,0.661835,0.693436,0.7077,0.702123,0.680351,0.651247,0.625717,0.610816,0.60963,0.622316,0.646179,0.674751,0.697501,0.703879,0.686106,0.6413,0.572518,0.487873,0.397801,0.311714,0.236144,0.174277,0.126463
0.350262,0.324482,0.299593,0.274698,0.250389,0.228182,0.21006,0.198292,0.195343,0.203239,0.224275,0.261593,0.318945,0.398917,0.499506,0.612873,0.724827,0.816918,0.871831,0.879854,0.842531,0.770887,0.680914,0.588564,0.506328,0.442364,0.401001,0.382627,0.386328,0.41116,0.455309,0.51315,0.572335,0.618441,0.640169,0.633984,0.605924,0.569398,0.539637,0.525801,0.531901,0.558856,0.604377,0.660463,0.711503,0.741679,0.741154,0.709929,0.657833,0.600634,0.553889,0.52582,0.519278,0.534467,0.569479,0.618598,0.67023,0.709944,0.72345,0.700604,0.639452,0.547652,0.439884,0.332447,0.238068,0.163285,0.108832
0.576064,0.467873,0.382144,0.317211,0.270158,0.238075,0.218706,0.210781,0.214139,0.229537,0.258684,0.304081,0.368239,0.451734,0.550361,0.65471,0.750889,0.823334,0.859523,0.854456,0.812226,0.743477,0.661645,0.579474,0.506866,0.450529,0.414384,0.399163,0.404354,0.429158,0.47171,0.526594,0.582543,0.626721,0.649048,0.64598,0.622165,0.588928,0.559708,0.542916,0.542232,0.558226,0.588547,0.626546,0.660623,0.680062,0.678782,0.65724,0.622271,0.585031,0.557322,0.545958,0.553627,0.580294,0.622739,0.67225,0.713202,0.729557,0.710657,0.655368,0.572647,0.477639,0.385108,0.303662,0.236331,0.182771,0.141066
0.605483,0.552483,0.49783,0.435546,0.368265,0.303235,0.248052,0.208183,0.186525,0.183507,0.200603,0.242573,0.317777,0.434559,0.590922,0.767456,0.926448,1.02505,1.03861,0.97562,0.869249,0.751595,0.643619,0.555645,0.491019,0.449808,0.431227,0.434329,0.458507,0.502998,0.565009,0.636337,0.701084,0.742326,0.749158,0.721504,0.670262,0.612865,0.566383,0.539757,0.536009,0.555131,0.594369,0.6459,0.694868,0.726074,0.729451,0.703757,0.657078,0.603689,0.558399,0.529551,0.520458,0.531914,0.563019,0.610185,0.665393,0.71718,0.751284,0.752905,0.71123,0.624635,0.504194,0.372515,0.253074,0.160199,0.0965822
0.394719,0.357972,0.32387,0.291741,0.262246,0.236767,0.217013,0.204967,0.202931,0.212951,0.237552,0.280252,0.345058,0.434023,0.542835,0.659705,0.766204,0.841832,0.871681,0.852895,0.795112,0.713764,0.624489,0.539816,0.46803,0.413831,0.379431,0.364739,0.369027,0.391707,0.43172,0.485517,0.544899,0.599618,0.640054,0.660207,0.660094,0.646153,0.628593,0.615186,0.610235,0.615246,0.629247,0.648529,0.666897,0.679078,0.68213,0.67592,0.663197,0.649216,0.640398,0.640845,0.651975,0.672702,0.698991,0.722983,0.733496,0.721346,0.682556,0.619529,0.540135,0.454943,0.373585,0.301622,0.241049,0.191644,0.152083
0.342866,0.35555,0.364428,0.363063,0.349147,0.32506,0.296752,0.271721,0.256893,0.256251,0.272605,0.309255,0.370048,0.456974,0.565368,0.683056,0.791053,0.868119,0.898748,0.880038,0.822126,0.740816,0.65187,0.567826,0.497027,0.444367,0.412417,0.401431,0.410952,0.440435,0.488273,0.549157,0.611578,0.661971,0.689188,0.688651,0.664424,0.627866,0.592875,0.568424,0.558612,0.564376,0.584138,0.61319,0.643388,0.667136,0.679408,0.678856,0.668279,0.65421,0.644979,0.645888,0.658707,0.681891,0.709924,0.732139,0.734002,0.705989,0.648051,0.569224,0.48352,0.404608,0.341521,0.295997,0.265837,0.247531,0.23703
0.411774,0.355918,0.307649,0.266519,0.232652,0.206405,0.188315,0.179349,0.18121,0.19605,0.227214,0.279717,0.359495,0.469871,0.604781,0.746421,0.867428,0.939956,0.948485,0.897619,0.808034,0.702701,0.599534,0.509606,0.438206,0.387051,0.356131,0.344236,0.350118,0.372775,0.41056,0.45907,0.509285,0.550885,0.575594,0.580187,0.568017,0.548203,0.532261,0.527911,0.539018,0.566635,0.60872,0.658264,0.7023,0.728315,0.728962,0.704644,0.663415,0.618299,0.582723,0.564081,0.564859,0.584384,0.618582,0.657894,0.686582,0.690827,0.664442,0.611125,0.542588,0.473658,0.416595,0.376063,0.351801,0.341322,0.340687
0.23212,0.238247,0.242819,0.243418,0.239385,0.231938,0.223881,0.219213,0.222613,0.2381,0.269797,0.322703,0.402097,0.510229,0.640257,0.775216,0.890462,0.96138,0.973964,0.931452,0.851393,0.754173,0.656605,0.569965,0.500522,0.451283,0.423549,0.417026,0.430975,0.464358,0.514398,0.57356,0.627452,0.66111,0.665211,0.640127,0.595871,0.548157,0.512432,0.496898,0.504685,0.536321,0.589266,0.654359,0.712861,0.745385,0.740477,0.699888,0.637716,0.574206,0.527701,0.506712,0.513698,0.548401,0.606947,0.676759,0.732649,0.749878,0.71732,0.643571,0.551711,0.467381,0.408618,0.380639,0.383552,0.41738,0.481528
0.338184,0.286517,0.2439,0.210598,0.1862,0.170163,0.162245,0.162908,0.173672,0.19712,0.237303,0.299899,0.391241,0.514727,0.664362,0.82244,0.961608,1.0533,1.07988,1.04286,0.960467,0.855275,0.74665,0.648036,0.567146,0.507703,0.471124,0.456814,0.463548,0.489862,0.53303,0.586687,0.639072,0.677723,0.693713,0.684837,0.656636,0.620629,0.589991,0.572797,0.572451,0.589254,0.620496,0.659021,0.692621,0.710126,0.705316,0.678826,0.63787,0.593927,0.558845,0.539286,0.537726,0.554107,0.585897,0.626587,0.664653,0.68831,0.689008,0.663969,0.617075,0.55736,0.495192,0.437249,0.386423,0.343101,0.30622
0.327832,0.313545,0.299172,0.284211,0.269371,0.256279,0.247259,0.245396,0.254637,0.279026,0.323403,0.393811,0.496272,0.632194,0.790743,0.94816,1.07256,1.1353,1.12416,1.04927,0.9363,0.81083,0.691426,0.588792,0.507539,0.448691,0.41162,0.39462,0.395956,0.414141,0.447217,0.491124,0.538306,0.580346,0.610168,0.62407,0.623139,0.613314,0.603296,0.59943,0.604952,0.620432,0.64369,0.669099,0.687903,0.693155,0.682124,0.656911,0.623823,0.591898,0.5705,0.564896,0.576772,0.604957,0.644512,0.684486,0.707917,0.701531,0.66207,0.59742,0.522734,0.454356,0.404487,0.377143,0.372162,0.388105,0.422035
0.479842,0.353797,0.266108,0.210945,0.180112,0.167468,0.169585,0.185034,0.213369,0.255113,0.311051,0.381304,0.464472,0.557021,0.653075,0.74442,0.821417,0.874721,0.897323,0.88625,0.843609,0.777062,0.697755,0.617366,0.545867,0.490794,0.457222,0.446683,0.459157,0.493933,0.548262,0.613763,0.673629,0.710036,0.711792,0.679441,0.625071,0.567125,0.523008,0.50135,0.504997,0.534137,0.586033,0.651296,0.71056,0.743563,0.738099,0.695721,0.630931,0.564568,0.515277,0.491519,0.495635,0.527497,0.583971,0.654211,0.715412,0.743653,0.725577,0.66539,0.582354,0.500856,0.439896,0.406028,0.399483,0.418837,0.461073
0.451398,0.418462,0.386616,0.354788,0.323956,0.29636,0.274901,0.263024,0.264755,0.283835,0.324852,0.393923,0.49732,0.635967,0.796119,0.948837,1.05722,1.09185,1.04616,0.939879,0.806438,0.673638,0.557878,0.465995,0.399022,0.355633,0.334271,0.333522,0.352835,0.392271,0.450778,0.522577,0.593726,0.647205,0.669821,0.658338,0.62129,0.575372,0.53825,0.519875,0.524282,0.552366,0.601874,0.664347,0.722434,0.757988,0.759477,0.726876,0.671714,0.61228,0.566305,0.542767,0.544567,0.57156,0.620334,0.680786,0.733341,0.757829,0.741951,0.686742,0.605916,0.519188,0.44335,0.385014,0.343961,0.316986,0.299542
0.29816,0.314,0.32604,0.327064,0.314295,0.290313,0.261737,0.236666,0.222242,0.222416,0.240243,0.279923,0.34702,0.445538,0.571208,0.70884,0.83277,0.914148,0.933742,0.89181,0.806497,0.700947,0.594876,0.501384,0.427268,0.375179,0.345722,0.338031,0.351443,0.385901,0.440564,0.510242,0.581633,0.637864,0.664903,0.657859,0.623577,0.577719,0.537635,0.51339,0.509041,0.525379,0.560517,0.608128,0.655785,0.690553,0.703255,0.691548,0.660906,0.622851,0.590554,0.572,0.570471,0.586169,0.616345,0.653894,0.686575,0.7022,0.692366,0.654998,0.594993,0.522287,0.447743,0.378462,0.317706,0.266166,0.223101
0.481649,0.388175,0.31695,0.26784,0.237582,0.222751,0.220693,0.229349,0.246783,0.271691,0.303237,0.340895,0.384548,0.434816,0.493157,0.560295,0.634947,0.712527,0.783745,0.833948,0.846255,0.812533,0.73845,0.64075,0.539853,0.452894,0.389939,0.352561,0.33894,0.347167,0.375674,0.421437,0.477369,0.534197,0.582208,0.613857,0.626653,0.624593,0.616339,0.609061,0.606924,0.611372,0.62128,0.632766,0.639788,0.638015,0.626245,0.606521,0.583654,0.564479,0.556415,0.563901,0.588467,0.628763,0.679039,0.726463,0.75149,0.739763,0.689803,0.613421,0.529741,0.457559,0.409981,0.391192,0.402101,0.44386,0.516895
0.568358,0.513276,0.464381,0.422587,0.388504,0.362603,0.345414,0.337781,0.34099,0.356326,0.385137,0.428729,0.487713,0.560596,0.642177,0.724318,0.796909,0.849598,0.874277,0.867373,0.830875,0.771521,0.698853,0.622913,0.55244,0.494086,0.452168,0.427887,0.420838,0.430089,0.45418,0.490198,0.532818,0.576079,0.614367,0.643392,0.661301,0.669402,0.671592,0.671375,0.670936,0.671086,0.671255,0.669497,0.663027,0.650337,0.631723,0.60913,0.58581,0.565968,0.554022,0.552575,0.562417,0.582711,0.610587,0.640265,0.663087,0.671381,0.660801,0.631414,0.587572,0.536533,0.485933,0.440353,0.401483,0.369115,0.341873
0.784605,0.607802,0.474115,0.377334,0.310115,0.266097,0.240752,0.231705,0.23882,0.263877,0.310751,0.385185,0.492947,0.634615,0.797441,0.95494,1.07347,1.12571,1.10411,1.02447,0.915906,0.802851,0.700169,0.614721,0.54823,0.499726,0.467204,0.448667,0.442394,0.446861,0.460479,0.481178,0.506164,0.532727,0.558539,0.581849,0.601756,0.618437,0.632997,0.646259,0.658357,0.668662,0.675718,0.677251,0.670746,0.655516,0.633165,0.607221,0.582582,0.565105,0.560807,0.573081,0.602657,0.647198,0.699369,0.744036,0.759541,0.731797,0.662667,0.568611,0.471923,0.391518,0.3381,0.312876,0.314276,0.341509,0.393683
0.807025,0.606829,0.463333,0.368446,0.310509,0.27998,0.270538,0.27838,0.301175,0.338078,0.388952,0.453466,0.530239,0.616035,0.70524,0.790085,0.861545,0.910894,0.931573,0.920776,0.880331,0.81681,0.739866,0.659871,0.586004,0.525391,0.482775,0.459522,0.455261,0.468996,0.498963,0.541328,0.588974,0.633946,0.669133,0.689858,0.695317,0.689082,0.677747,0.66675,0.659395,0.657057,0.659353,0.66416,0.66804,0.668373,0.663999,0.655276,0.644019,0.633334,0.626922,0.626931,0.633631,0.645437,0.65867,0.667235,0.663537,0.642789,0.604741,0.553454,0.495858,0.439729,0.391456,0.353572,0.325835,0.306528,0.29304
0.769805,0.581011,0.444958,0.35426,0.298223,0.267998,0.257667,0.263694,0.284055,0.318218,0.366441,0.428894,0.504717,0.590958,0.68173,0.76848,0.841041,0.889504,0.906545,0.889385,0.84076,0.768785,0.684699,0.599936,0.523975,0.463603,0.422906,0.402621,0.402084,0.420379,0.455959,0.504839,0.558741,0.607918,0.643649,0.660784,0.659714,0.646645,0.631145,0.620273,0.617633,0.623936,0.637158,0.652156,0.661251,0.658858,0.643373,0.617376,0.58689,0.56017,0.545837,0.549027,0.571948,0.614372,0.672256,0.734545,0.781727,0.795017,0.764641,0.694249,0.599116,0.499055,0.409987,0.338017,0.282703,0.240847,0.208486
0.740402,0.453125,0.285921,0.195554,0.149876,0.130872,0.13018,0.145045,0.175642,0.22437,0.294563,0.388656,0.505873,0.639953,0.778062,0.901992,0.992376,1.03466,1.02405,0.966959,0.877951,0.773742,0.668972,0.574197,0.495727,0.436692,0.398179,0.379337,0.378804,0.395332,0.427276,0.47099,0.519322,0.564012,0.597711,0.61602,0.619113,0.612084,0.603085,0.598377,0.601437,0.61334,0.632807,0.655767,0.675564,0.686443,0.685163,0.671599,0.64875,0.622106,0.598098,0.580986,0.572743,0.573612,0.582309,0.59584,0.609612,0.619393,0.622073,0.615998,0.60119,0.579297,0.553014,0.524702,0.496061,0.468178,0.441628
0.573712,0.395787,0.277961,0.204835,0.161922,0.139227,0.130958,0.134417,0.149113,0.176567,0.220009,0.283885,0.37262,0.487846,0.624246,0.767711,0.896485,0.986608,1.02041,0.99364,0.916632,0.808667,0.690772,0.58017,0.487957,0.419804,0.3777,0.360539,0.366843,0.395824,0.446207,0.512688,0.582069,0.63777,0.665941,0.661523,0.63095,0.589567,0.554787,0.536847,0.539966,0.564828,0.608593,0.662228,0.708671,0.731426,0.721539,0.681283,0.623058,0.564365,0.521261,0.501395,0.507021,0.53779,0.590049,0.652723,0.704325,0.724058,0.702151,0.644752,0.570503,0.501849,0.456772,0.442885,0.463613,0.522708,0.623339
0.303981,0.35365,0.400915,0.426209,0.417236,0.376859,0.321087,0.2692,0.234822,0.222336,0.233646,0.273111,0.348798,0.468564,0.628356,0.805269,0.957872,1.04211,1.03668,0.956442,0.839574,0.718729,0.612604,0.528679,0.46792,0.428524,0.408071,0.404428,0.415841,0.440431,0.475143,0.514217,0.548634,0.570128,0.57421,0.561749,0.538849,0.515272,0.50163,0.504531,0.527241,0.570535,0.63142,0.699529,0.755051,0.778876,0.761721,0.708512,0.635891,0.564988,0.51355,0.489143,0.493666,0.527011,0.58648,0.661919,0.730732,0.767058,0.753287,0.689183,0.592053,0.487171,0.395045,0.323005,0.270021,0.23191,0.203779
0.686808,0.543086,0.431786,0.348816,0.289169,0.248294,0.22275,0.210482,0.210896,0.224564,0.253335,0.300272,0.36888,0.4609,0.572684,0.694063,0.808584,0.896689,0.941838,0.936775,0.886087,0.803142,0.704984,0.607491,0.522494,0.457421,0.416102,0.398731,0.404426,0.4324,0.48102,0.544686,0.610625,0.663446,0.690473,0.686843,0.657883,0.617138,0.580484,0.557636,0.55272,0.566443,0.596587,0.636633,0.674836,0.699784,0.704072,0.686523,0.652594,0.612654,0.578221,0.556135,0.549005,0.556653,0.576381,0.602082,0.624015,0.633354,0.624797,0.597879,0.556959,0.509724,0.464318,0.425392,0.394391,0.370723,0.352468
0.580053,0.472832,0.385126,0.313888,0.257512,0.214885,0.185135,0.167918,0.163791,0.174014,0.201648,0.252373,0.334013,0.452573,0.603231,0.765646,0.905815,0.98872,0.996606,0.938903,0.844179,0.739388,0.642217,0.561628,0.500724,0.459615,0.437356,0.432748,0.444754,0.472309,0.513453,0.563774,0.615286,0.659194,0.688233,0.6987,0.691752,0.673308,0.651862,0.633641,0.621848,0.617205,0.618262,0.621368,0.621297,0.61449,0.600072,0.57981,0.557694,0.539366,0.53098,0.536228,0.556384,0.590389,0.63377,0.676633,0.703745,0.703036,0.671203,0.614911,0.547741,0.485087,0.439264,0.415126,0.413353,0.433054,0.471512
0.774258,0.572247,0.426484,0.325525,0.258,0.214904,0.190085,0.180078,0.183831,0.202281,0.238431,0.297223,0.384333,0.502329,0.643993,0.790284,0.913232,0.985503,0.992863,0.941117,0.851523,0.747107,0.645668,0.558281,0.490529,0.444801,0.422175,0.422635,0.446201,0.492899,0.56085,0.642127,0.719211,0.771948,0.786023,0.759628,0.70449,0.640663,0.587907,0.556365,0.549195,0.566031,0.60343,0.652382,0.696423,0.719666,0.713101,0.678096,0.625739,0.572508,0.534183,0.518752,0.529013,0.565092,0.623535,0.692895,0.750447,0.773557,0.750798,0.687723,0.603712,0.522517,0.462658,0.430721,0.427263,0.451274,0.500045
0.362584,0.393644,0.422154,0.439269,0.43995,0.424931,0.400505,0.376454,0.362985,0.366668,0.392098,0.443785,0.525922,0.63877,0.772391,0.907131,1.01693,1.07726,1.07536,1.01617,0.918806,0.805026,0.692686,0.593677,0.514437,0.457822,0.424816,0.414752,0.42677,0.460203,0.51331,0.580235,0.648188,0.702051,0.729606,0.726318,0.697485,0.656368,0.6186,0.593851,0.586199,0.596133,0.62107,0.654248,0.684289,0.700972,0.698586,0.677512,0.644075,0.608765,0.582882,0.572947,0.581334,0.607405,0.646881,0.689614,0.719094,0.721236,0.690521,0.632068,0.559112,0.48756,0.430148,0.391486,0.37119,0.366733,0.374017
