"SB_ 1951","SB_ 1952","SB_ 1953","SB_ 1954","SB_ 1955","SB_ 1956","SB_ 1957","SB_ 1958","SB_ 1959","SB_ 1960","SB_ 1961","SB_ 1962","SB_ 1963","SB_ 1964","SB_ 1965","SB_ 1966","SB_ 1967","SB_ 1968","SB_ 1969","SB_ 1970","SB_ 1971","SB_ 1972","SB_ 1973","SB_ 1974","SB_ 1975","SB_ 1976","SB_ 1977","SB_ 1978","SB_ 1979","SB_ 1980","SB_ 1981","SB_ 1982","SB_ 1983","SB_ 1984","SB_ 1985","SB_ 1986","SB_ 1987","SB_ 1988","SB_ 1989","SB_ 1990","SB_ 1991","SB_ 1992","SB_ 1993","SB_ 1994","SB_ 1995","SB_ 1996","SB_ 1997","SB_ 1998","SB_ 1999","SB_ 2000","SB_ 2001","SB_ 2002","SB_ 2003","SB_ 2004","SB_ 2005","SB_ 2006","SB_ 2007","SB_ 2008","SB_ 2009","SB_ 2010","SB_ 2011","SB_ 2012","SB_ 2013","SB_ 2014","SB_ 2015","SB_ 2016","SB_ 2017"
42.132,45.173,73.2644,109.02,104.329,60.7822,35.5168,46.6775,56.1023,55.9068,51.6192,49.7389,44.676,42.6919,22.223,10.5162,6.91466,11.3851,13.643,20.7906,25.3554,24.6775,30.0653,39.4549,48.6029,59.1977,70.4974,62.1179,62.2702,64.0114,61.6529,52.3093,34.4643,28.9558,36.9449,49.9331,49.7103,59.1193,58.0456,65.5611,76.5883,96.3176,108.772,96.7003,91.382,94.4449,93.2564,83.7429,74.605,73.8238,97.8199,106.887,106.852,92.8817,81.5061,66.8628,64.3082,40.2629,40.7193,33.7629,49.2849,52.2448,52.3489,64.3631,71.662,88.5999,114.388
53.8872,52.4434,69.5514,90.1865,83.2414,49.7326,28.2955,43.136,56.7189,58.6469,51.3152,47.5958,44.6706,42.1505,30.7837,15.3829,6.24348,13.4301,17.8791,29.2926,35.7501,33.5228,38.6717,46.3777,51.6868,59.7402,67.6688,56.924,52.6976,53.0954,50.4006,43.0453,28.0994,22.7165,31.7018,46.0431,46.7003,55.6059,55.1659,63.1111,75.8785,93.0865,102.562,92.0967,85.5537,86.4683,85.7139,79.8103,72.1711,67.7289,85.1977,89.5742,89.0833,78.2463,72.7287,67.3096,74.0097,52.7516,58.0818,48.343,62.5635,61.2292,56.6204,62.982,67.3682,84.3697,113.148
54.7716,47.0421,75.3998,100.977,86.7697,45.9315,26.1116,45.5945,60.7536,57.5476,60.0077,70.427,55.886,49.6412,26.1716,16.4187,8.78424,12.3951,14.515,22.5841,29.4744,28.7234,35.9837,46.6912,54.7752,66.2931,76.4148,63.9101,58.7241,56.95,52.1792,43.5442,29.2237,24.8066,32.7538,48.794,55.2369,69.5566,67.2588,74.8276,86.5307,100.921,99.2114,78.3861,70.1102,72.8604,77.3601,73.8573,66.5041,64.3033,84.1559,89.2967,91.4945,80.7069,74.1494,66.9134,72.7422,50.0693,51.0038,45.9267,66.4424,65.036,58.5407,64.0341,65.3397,81.275,104.89
44.4301,40.1238,62.8981,82.8023,79.2154,43.7143,27.4309,37.1178,43.5506,43.0542,49.5479,56.2008,54.1707,51.7958,30.8804,11.7692,6.88128,13.962,19.4764,24.5797,26.0852,23.2191,26.9052,35.3828,42.0321,53.0483,63.9315,57.012,52.5037,54.3448,53.6918,47.8589,32.8643,28.2782,38.1533,51.8898,53.8371,64.6054,64.503,74.0258,83.0082,101.427,104.397,84.7014,74.226,74.7204,76.1,70.1587,64.0555,62.0999,82.4711,91.0936,94.9768,84.2167,77.1797,69.4972,69.9749,45.4003,43.9951,34.8124,48.6091,51.895,50.7183,59.3852,70.8747,105.471,145.785
54.7333,49.2334,68.1014,90.315,90.0813,52.4322,26.9566,34.6755,47.8598,44.013,44.5829,57.1013,49.0622,41.5873,22.4273,10.3335,6.00676,10.4802,11.14,18.0998,24.5263,25.1565,31.2767,40.9741,50.2583,63.1327,73.0254,62.8387,56.4888,55.1774,51.0881,42.9321,27.6582,22.8836,29.1505,40.5168,42.5378,53.0822,54.5574,65.4134,79.7957,103.286,117.691,107.466,99.4519,104.139,105.815,95.2422,83.0581,77.8677,95.1355,94.419,91.4757,75.7939,63.3222,52.9222,55.2486,36.9736,37.8952,34.9352,54.5837,60.4132,60.0225,69.7228,73.1924,82.5464,86.0128
46.5612,40.6988,59.578,75.5827,80.294,45.7996,17.6628,30.4851,49.9327,43.7041,43.1607,51.9563,50.2894,43.5142,26.7821,10.1931,8.03657,13.1523,13.4715,19.3255,24.0653,23.7608,29.2075,38.4209,45.2345,54.3032,63.6976,53.4145,50.5738,54.2373,55.1288,48.4614,33.2944,28.8224,37.6692,51.7449,52.0604,62.0188,61.7913,71.191,80.7413,99.2479,107.318,94.0617,89.0143,97.2658,102.365,94.6087,85.7269,79.3285,96.0479,96.2449,89.8747,72.4646,62.5752,52.6322,53.7162,36.7051,39.8564,38.1095,58.9708,63.9295,65.2481,75.5348,70.3929,79.3642,84.8017
38.3798,33.5222,55.7005,75.1375,77.6679,38.4304,20.3924,30.4277,44.0314,39.2295,40.7904,46.1283,38.6802,41.8803,24.7035,15.6446,7.5033,9.00155,14.1653,24.8273,33.05,33.8008,40.8029,50.2989,55.1285,61.5715,66.5433,55.4374,50.0147,49.3256,48.3091,41.6992,25.5848,22.5714,32.2445,47.4117,48.8818,59.5716,60.5266,70.1362,82.6848,105.244,111.481,94.0316,87.3743,93.6748,96.6719,87.8496,78.1301,73.4058,87.9146,85.4127,78.6284,66.4899,57.9241,49.4582,55.7246,41.5781,45.199,40.9156,59.3482,61.184,58.873,70.4804,71.0957,87.1167,115.396
46.6494,48.11,69.4868,79.6641,78.5492,40.2699,21.1682,28.58,39.6804,42.3355,44.6868,48.6991,43.5955,39.0885,25.5267,8.08261,5.95074,11.2893,15.3678,23.4455,27.6537,25.3023,29.3351,37.5419,45.3659,56.0459,65.5101,57.3294,54.6133,56.5121,55.7713,47.9462,34.4599,31.2142,45.5552,66.1178,66.0002,74.0103,68.0189,71.5864,80.4483,94.9883,96.4499,82.8263,75.2431,80.4989,85.553,80.2974,73.87,70.8195,86.1849,88.9861,84.5653,73.8372,64.4088,54.9227,59.9601,42.0282,45.0955,40.4518,59.1885,64.6255,64.5804,75.7379,77.9899,100.384,135.847
69.9704,81.9293,102.353,107.308,88.3968,53.4346,26.95,39.9706,56.7768,52.0485,47.5609,53.5547,58.6123,51.7677,30.8148,15.9746,8.56926,12.2554,15.1443,23.6539,28.7127,27.197,31.5224,39.1614,45.2273,54.6032,65.1581,58.2542,55.1489,57.6294,58.1783,52.2936,37.5153,31.8734,43.6325,61.361,63.6891,76.8922,72.8183,78.6528,93.2306,114.361,112.752,93.8012,84.7724,86.5692,84.5418,76.1948,66.2509,62.3845,80.9084,86.3471,84.0726,74.5171,66.0774,56.7595,57.9184,39.5013,40.9125,37.948,60.0785,67.6916,71.6824,88.7376,81.0955,78.4437,69.4889
50.0793,47.0689,77.3385,81.9359,74.5742,40.5226,23.1031,32.2928,49.2795,53.5695,49.2048,46.0935,47.1758,42.6281,26.5703,9.06824,3.95912,7.99248,11.3959,19.2687,24.4743,22.7894,27.9163,37.3366,47.7942,58.7711,64.8386,54.7573,51.489,52.1961,51.7257,45.0652,30.2985,25.6308,36.4559,52.5045,53.8593,64.8118,63.4005,70.2084,80.3234,97.38,98.2169,81.2792,75.7927,81.7005,86.8965,80.0254,70.5284,67.4694,83.525,83.6126,80.2744,67.4874,61.5285,53.6338,58.763,42.662,46.1741,46.4028,72.2234,75.3455,76.8214,91.1595,90.8921,95.9455,100.818
