"ro","h","m","rbar","rinit","rho","vartheta","bo","sbo","SSB","Age.3to10","rt3.p.","rt3.a.","rt3.g.","Age.4","Poor","Average","Good","q1","q2","f","harvestRate","availHarvestHCR","sel_gear1","sel_sd1","sel_gear2","sel_sd2","sel_gear3","sel_sd3","sel_gear4","sel_sd4","sel_gear5","sel_sd5"
1245.50954716496,0.822344,0.400728555436391,975.431561259243,113.163084055626,0.371528,2.15724,0,123.264,115.396,136.964,14.1496,26.6774,45.1827,73.257,87.4067,99.9344,118.44,1.10265399876078,1.00992254520838,-1304.44,0.2,27.3927,2.67982,0.302372,2.90052,0.336579,4.66927,0.39945,2.055,0.05,2.055,0.05
1257.08395960592,0.82766,0.477950073830073,833.988822507707,290.714009878486,0.328457,1.68824,0,116.964,135.847,159.531,14.7689,28.2347,45.6541,89.6441,104.413,117.879,135.298,1.06820278915552,0.995172539822492,-1288.06,0.2,31.9061,2.72832,0.330146,2.89005,0.340916,4.68587,0.406953,2.055,0.05,2.055,0.05
1272.2471177604,0.744988,0.4911361000924,1049.41694663234,89.0261369309488,0.341963,2.03105,0,109.431,69.4889,75.7092,14.2508,27.7884,45.6573,41.4978,55.7485,69.2862,87.1551,0.9199892442868,0.999733429536221,-1295,0.2,15.1418,2.64158,0.295921,2.90097,0.334559,4.66382,0.406122,2.055,0.05,2.055,0.05
1521.37528876503,0.659573,0.630167891913044,834.839925095195,387.540360694328,0.262091,1.58968,0,145.632,100.818,118.159,12.2313,26.4514,43.1592,56.8059,69.0372,83.2573,99.9651,1.11487356069258,0.991486873640487,-1286.33,0.2,23.6318,2.59389,0.276475,2.84522,0.333034,4.5602,0.384242,2.055,0.05,2.055,0.05
1576.92180329807,0.698448,0.468564271974992,1103.92799192036,92.4501887985196,0.255511,1.78315,0,152.063,174.711,191.927,14.4986,28.3692,47.7213,118.542,133.041,146.912,166.264,1.00924539707264,0.992527360049743,-1297.12,0.2,38.3854,2.56433,0.260452,2.85979,0.333642,4.60202,0.386544,2.055,0.05,2.055,0.05
1648.67959323136,0.610803,0.361899040391734,1180.18914855574,450.086596087058,0.382705,1.50315,0,167.177,118.497,146.514,14.6001,28.8335,48.1316,77.6322,92.2324,106.466,125.764,1.00312452117219,1.01076725411598,-1296.28,0.2,29.3029,2.66772,0.296645,2.89753,0.335791,4.6609,0.410513,2.055,0.05,2.055,0.05
1592.38791193658,0.65409,0.336438469836645,976.368425180783,12.5663172454824,0.300462,1.45305,0,144.31,101.356,121.214,13.6427,27.9075,47.0807,62.0651,75.7078,89.9725,109.146,1.02528210590909,0.984588196349256,-1297.62,0.2,24.2428,2.64661,0.296886,2.8911,0.336904,4.61742,0.390338,2.055,0.05,2.055,0.05
1556.9125429108,0.688504,0.619831879382767,1470.22392778794,351.317368957187,0.263507,1.54332,0,141.676,126.347,142.079,13.0025,26.6196,45.7881,78.3989,91.4014,105.019,124.187,1.11221886777517,0.987227766210849,-1275.8,0.2,28.4159,2.58302,0.265366,2.86045,0.33045,4.63226,0.389428,2.055,0.05,2.055,0.05
2014.22543303284,0.592961,0.374658625355958,1124.42829134791,72.8308770074023,0.255885,1.5872,0,203.647,167.374,205.287,14.8424,27.4578,46.578,111.995,126.837,139.453,158.573,1.11155507127408,1.00528746958738,-1285.42,0.2,41.0575,2.60987,0.277294,2.8539,0.323808,4.66226,0.406589,2.055,0.05,2.055,0.05
1418.43580830041,0.75234,0.374621161366653,1027.68091102898,244.687038474513,0.365466,1.64044,0,141.044,124.05,162.091,14.7364,27.338,46.5093,75.8184,90.5548,103.156,122.328,1.02724257426116,1.01343910374635,-1309.07,0.2,32.4182,2.62455,0.283952,2.8475,0.31906,4.71695,0.412467,2.055,0.05,2.055,0.05
1126.46534953678,0.918379,0.443638605306989,612.004723120682,142.742170586187,0.338288,1.64572,0,105.855,129.527,152.372,15.5604,29.0964,46.3603,81.5569,97.1173,110.653,127.917,0.949223876876269,0.998909834662458,-1298.87,0.2,30.4744,2.68802,0.322203,2.91237,0.334434,4.66978,0.40727,2.055,0.05,2.055,0.05
1527.21332883126,0.821928,0.592215316453,917.12153599409,387.129785555259,0.20742,1.34881,0,149.301,158.364,196.675,14.2084,29.9933,48.9146,102.865,117.073,132.858,151.779,1.04659653057283,0.988525638435676,-1287.7,0.2,39.3351,2.65657,0.298528,2.95114,0.358432,4.70072,0.417863,2.055,0.05,2.055,0.05
1790.41013806547,0.732221,0.546490147440084,733.025140948225,56.345929395659,0.322232,1.61555,0,169.109,122.293,149.57,16.117,30.4183,49.9176,82.1078,98.2248,112.526,132.025,0.993064939295733,0.989428772356881,-1294.86,0.2,29.9139,2.61711,0.288086,2.94002,0.348266,4.75624,0.421816,2.055,0.05,2.055,0.05
1186.70993904444,0.773573,0.357174793278212,1048.79797324893,136.794527399687,0.249897,1.5808,0,126.979,107.408,126.293,13.1564,26.2059,44.6299,67.7377,80.8941,93.9436,112.368,1.15741839104971,1.0027704004864,-1303.88,0.2,25.2586,2.60654,0.297279,2.88813,0.333739,4.59977,0.395669,2.055,0.05,2.055,0.05
1346.60245605092,0.799263,0.471696268250741,902.149275254203,532.083270186411,0.299403,1.37447,0,138.251,150.424,175.927,14.1085,28.4595,48.3113,103.946,118.055,132.406,152.258,1.0822479357833,1.00107895164999,-1286.43,0.2,35.1855,2.58698,0.280183,2.85565,0.316139,4.6869,0.417293,2.055,0.05,2.055,0.05
1696.73314188182,0.758692,0.340970266675596,1091.25097431884,44.2409132462751,0.169925,1.40286,0,174.072,135.412,160.544,14.1542,27.8251,45.3643,87.1665,101.321,114.992,132.531,1.05613392483166,0.995262965307427,-1306.98,0.2,32.1088,2.56032,0.268971,2.92314,0.351789,4.65913,0.403489,2.055,0.05,2.055,0.05
1692.75050043494,0.685619,0.268439423845725,1239.04970765858,62.0288748489634,0.29657,1.85487,0,157.314,115.597,122.353,14.5814,27.3474,45.0758,72.2939,86.8753,99.6413,117.37,1.02123338726521,0.997212003700449,-1290.49,0.2,24.4706,2.64693,0.292213,2.8954,0.341267,4.75529,0.416293,2.055,0.05,2.055,0.05
1389.22317084074,0.685489,0.401963496183447,1777.44105609577,87.5718850929056,0.313427,1.5739,0,136.427,87.3011,101.129,14.3213,27.9068,48.5972,58.6233,72.9446,86.5301,107.221,1.04923738470012,1.00247412560983,-1306.47,0.2,20.2257,2.59021,0.286777,2.85743,0.319785,4.62066,0.402583,2.055,0.05,2.055,0.05
1589.41292901722,0.658007,0.503131858047674,789.231746880553,187.935721978943,0.244243,1.62367,0,132.847,78.1678,77.9276,14.0327,27.8599,50.0103,51.2679,65.3006,79.1278,101.278,1.01776647913334,0.964409386237563,-1234.25,0.2,15.5855,2.64054,0.299391,2.91371,0.334115,4.72863,0.415074,2.055,0.05,2.055,0.05
1574.21182904236,0.795229,0.416501589939822,1000.17473628247,234.801388152518,0.293719,1.73066,0,124.478,74.0741,78.2547,15.9695,29.78,46.6487,45.0885,61.058,74.8685,91.7371,0.869001871581867,0.981177399886044,-1285.89,0.2,15.6509,2.67841,0.297625,2.92869,0.335357,4.73501,0.411782,2.055,0.05,2.055,0.05
1574.81014320989,0.693248,0.420550799287025,976.514891429254,100.389738915722,0.25545,1.60212,0,132.993,96.6283,107.887,15.2769,29.361,48.362,60.6211,75.898,89.9821,108.983,0.926435363367123,0.987326592656428,-1273.09,0.2,21.5775,2.64202,0.284972,2.91023,0.327175,4.71253,0.407336,2.055,0.05,2.055,0.05
2148.5747621932,0.64997,0.664700311036202,1223.48668486544,261.347254491134,0.248354,1.26705,0,208.787,114.061,127.891,13.1502,30.0593,48.1804,77.3782,90.5284,107.438,125.559,1.11130722212939,0.977753974900633,-1295.34,0.2,25.5782,2.61575,0.291316,2.84102,0.323786,4.65476,0.403911,2.055,0.05,2.055,0.05
1851.44186315795,0.699587,0.392509318751293,1158.18569076866,110.500494935271,0.275816,1.30047,0,181.254,120.67,162.941,13.4937,28.4788,46.4601,71.3137,84.8074,99.7925,117.774,1.05953623686924,1.00698425695048,-1283.22,0.2,32.5883,2.60234,0.270976,2.92078,0.34225,4.63213,0.396602,2.055,0.05,2.055,0.05
1379.57395193183,0.868908,0.31810937779845,1175.26625393244,200.400928012323,0.285656,1.47094,0,137.99,81.4866,93.5338,12.973,27.3013,44.6669,51.2268,64.1998,78.5281,95.8938,1.05975293418623,1.00878512467922,-1290.1,0.2,18.7068,2.62922,0.299266,2.84889,0.325839,4.67265,0.408899,2.055,0.05,2.055,0.05
1098.2354122004,0.892316,0.446132181408575,652.199176040247,133.523834835779,0.367401,1.29143,0,111.035,130.744,158.511,13.0722,27.2751,47.7589,86.1419,99.2141,113.417,133.901,1.05891351858156,1.00886125047692,-1281.93,0.2,31.7023,2.67396,0.327037,2.90977,0.347686,4.70086,0.415217,2.055,0.05,2.055,0.05
1544.76951967533,0.727861,0.439251999433184,811.618173589904,77.4854363007213,0.296655,1.5566,0,145.189,95.9276,117.927,14.6579,28.216,48.0111,59.69,74.3479,87.906,107.701,0.974551708375453,0.986587065938835,-1291.22,0.2,23.5855,2.67512,0.310141,2.89427,0.345275,4.64125,0.395865,2.055,0.05,2.055,0.05
1882.60173366244,0.68047,0.396444588202543,1076.13371129068,68.2699705462673,0.341419,1.48401,0,184.609,131.597,145.308,14.453,29.5697,50.5672,92.9358,107.389,122.506,143.503,1.05170252140766,0.978774989447995,-1285.6,0.2,29.0616,2.67863,0.308046,2.94241,0.342651,4.75036,0.414054,2.055,0.05,2.055,0.05
1547.05747123097,0.859348,0.455947321120363,1601.21821036154,93.0977484704766,0.237696,1.69821,0,135.156,138.885,147.31,15.2566,28.8999,47.2893,92.4328,107.689,121.333,139.722,0.981288279196794,0.989350412701194,-1299.14,0.2,29.462,2.64592,0.278504,2.95221,0.355853,4.66616,0.397213,2.055,0.05,2.055,0.05
1710.72066117545,0.762115,0.587007900576589,1615.16112745159,475.097478084258,0.239838,1.78276,0,159.622,85.1016,85.4845,13.9019,27.1233,45.8621,55.2814,69.1833,82.4047,101.143,1.01350386457417,0.986520966819763,-1294.11,0.2,17.0969,2.66089,0.294521,2.91383,0.349929,4.70107,0.413397,2.055,0.05,2.055,0.05
1465.39483927201,0.642782,0.538899059104425,735.058435401364,361.065723023813,0.289208,1.77574,0,123.644,131.418,149.81,15.9119,29.6501,46.7994,79.5393,95.4512,109.189,126.339,0.861292595596798,0.997813244441279,-1285.99,0.2,29.962,2.65728,0.293885,2.89309,0.336526,4.64959,0.403685,2.055,0.05,2.055,0.05
1666.81516870192,0.778839,0.427494866014603,924.099731184899,178.31827225205,0.252749,1.69606,0,138.993,99.3054,113.694,16.8321,30.3457,48.2592,62.3143,79.1464,92.66,110.574,0.844861981895917,0.98533331912695,-1285.73,0.2,22.7387,2.67665,0.300422,2.85359,0.329794,4.66889,0.405894,2.055,0.05,2.055,0.05
1590.09652353899,0.825452,0.328713081965461,999.434880757926,37.8242336855778,0.300565,1.30392,0,153.198,127.371,147.165,16.1466,29.1944,47.5516,82.8525,98.9991,112.047,130.404,0.891528387308724,0.998218598582388,-1287.9,0.2,29.4331,2.7017,0.313191,2.89265,0.339405,4.66203,0.395148,2.055,0.05,2.055,0.05
1319.5552143879,0.756452,0.33290770153123,866.810167916438,121.243388439882,0.246835,1.49268,0,126.438,126.664,134.258,15.0002,26.0426,43.5306,80.1387,95.139,106.181,123.669,1.02317516592513,0.992174618970726,-1296.44,0.2,26.8516,2.60141,0.271115,2.89167,0.333606,4.73533,0.416076,2.055,0.05,2.055,0.05
1504.13009484351,0.771205,0.280840046853409,1192.47946203258,22.792237101951,0.257105,1.48873,0,143.222,141.039,161.051,16.1914,28.7672,44.8335,91.2322,107.424,119.999,136.066,0.95387456443439,1.00593550571983,-1298.7,0.2,32.2101,2.65495,0.288674,2.91255,0.334868,4.59337,0.382296,2.055,0.05,2.055,0.05
1544.53782162517,0.636406,0.414927281253695,934.003326700185,245.363307522694,0.289633,1.38214,0,140.98,82.5293,92.7725,14.1967,27.4236,45.0889,51.4566,65.6533,78.8802,96.5455,1.0576134420595,1.01533905393558,-1265.67,0.2,18.5545,2.62103,0.270835,2.84718,0.320715,4.68426,0.40529,2.055,0.05,2.055,0.05
1451.30727759647,0.78869,0.36915672356625,1334.35058594193,255.535156754579,0.303742,1.66235,0,122.698,108.833,140.918,15.153,29.3869,51.4683,69.7893,84.9423,99.1762,121.258,1.03447070523331,0.989986868582055,-1297.61,0.2,28.1835,2.69813,0.306353,2.89842,0.331179,4.63073,0.391798,2.055,0.05,2.055,0.05
1679.14497602555,0.76675,0.543096640361932,827.004387227044,488.334196325036,0.278345,1.31361,0,134.433,123.01,137.121,15.2016,29.6879,49.7559,77.2875,92.489,106.975,127.043,0.899631539536587,1.00745293589931,-1277.28,0.2,27.4242,2.66423,0.304428,2.90635,0.326666,4.7311,0.413062,2.055,0.05,2.055,0.05
1397.35997048757,0.800267,0.56039801872011,1168.51617918765,875.434207136224,0.223477,1.51814,0,114.215,144.594,171.542,15.7629,31.2498,51.7426,96.3393,112.102,127.589,148.082,0.973596531370046,1.01438264913987,-1304.26,0.2,34.3083,2.64841,0.294592,2.90171,0.331459,4.66992,0.40247,2.055,0.05,2.055,0.05
1772.4002847798,0.775071,0.520565270069614,1818.92327889354,627.278110683995,0.290693,1.68898,0,146.021,125.027,146.182,16.9849,29.9909,49.3925,80.8557,97.8406,110.847,130.248,0.897528862825275,0.99205985084912,-1263.37,0.2,29.2364,2.69358,0.319808,2.88294,0.327931,4.67438,0.405956,2.055,0.05,2.055,0.05
2007.79021348979,0.727539,0.417288270439658,1363.34974746276,212.767495693619,0.175904,1.6979,0,170.083,95.7835,103.034,16.0658,29.4483,45.9123,62.3635,78.4293,91.8118,108.276,0.912887615145005,1.00683927172578,-1287.83,0.2,20.6068,2.61538,0.280697,2.87336,0.338347,4.66841,0.40332,2.055,0.05,2.055,0.05
1500.07442121066,0.672689,0.642718141495002,1498.44023088706,482.446483692203,0.253298,1.43008,0,142.478,118.754,132.244,15.6524,28.496,48.0104,81.1222,96.7747,109.618,129.133,0.941115881306979,1.01389150256364,-1274.74,0.2,26.4488,2.61438,0.292538,2.90646,0.33913,4.69264,0.403768,2.055,0.05,2.055,0.05
1529.32233810675,0.720735,0.245654303915974,1061.73538065958,26.866495772522,0.318728,1.31491,0,145.529,124.395,156.891,16.716,30.6495,50.2418,83.3962,100.112,114.046,133.638,0.934063178600277,1.01728305312605,-1299.02,0.2,31.3781,2.63353,0.284233,2.91242,0.336091,4.66308,0.395519,2.055,0.05,2.055,0.05
1255.31272024008,0.799574,0.25531428564344,870.832804210844,40.7200255623029,0.30978,1.39418,0,128.787,128.285,153.374,13.9379,28.0031,48.0038,86.5583,100.496,114.561,134.562,1.11966888141202,1.00886924068966,-1281.46,0.2,30.6749,2.65071,0.296919,2.93864,0.364147,4.70737,0.410309,2.055,0.05,2.055,0.05
1635.67362248188,0.759493,0.267351769217844,1086.41656033388,48.8463667459422,0.280793,1.3313,0,160.79,82.6656,82.6123,13.0439,25.7316,43.823,52.6998,65.7437,78.4315,96.5228,1.03522821500429,1.00918334048112,-1281.31,0.2,16.5225,2.63766,0.296153,2.94642,0.358175,4.6373,0.393453,2.055,0.05,2.055,0.05
1460.65464325703,0.708049,0.397265681183314,1412.75926977548,125.213464899021,0.270207,1.48501,0,130.636,125.331,143.784,14.7716,27.7657,48.9948,79.5042,94.2757,107.27,128.499,0.951603426292721,1.00991806116223,-1290.6,0.2,28.7568,2.66177,0.303171,2.88107,0.32953,4.67409,0.407769,2.055,0.05,2.055,0.05
1285.67609122913,0.719311,0.556355945398405,1087.0142537927,421.104069880472,0.349911,1.43546,0,123.757,101.587,110.973,12.7233,27.8401,48.4877,68.9996,81.7229,96.8398,117.487,1.08629138952327,1.00493441432154,-1290.98,0.2,22.1946,2.60882,0.278347,2.93875,0.352589,4.66989,0.39654,2.055,0.05,2.055,0.05
1663.95071075177,0.684929,0.316048372366864,943.126103907603,9.65050262995341,0.25875,1.4555,0,162.125,126.669,148.821,15.5146,29.334,46.2308,82.9326,98.4472,112.267,129.163,0.953595692284845,1.0058694279868,-1290.16,0.2,29.7643,2.61389,0.296781,2.90611,0.327151,4.62179,0.390522,2.055,0.05,2.055,0.05
1519.52034265994,0.7312,0.434141396306983,824.832223336207,265.485440198169,0.320059,1.53504,0,142.872,95.3243,111.112,15.6392,29.24,48.5573,63.9157,79.5549,93.1557,112.473,0.938549012523584,1.00846799231931,-1296.26,0.2,22.2224,2.64938,0.307806,2.84591,0.31819,4.67047,0.403404,2.055,0.05,2.055,0.05
1588.15778864902,0.666497,0.460799156552662,944.201880742347,424.741182047053,0.271497,1.48244,0,153.499,116.302,130.623,14.0048,27.0082,44.5305,73.1315,87.1362,100.14,117.662,1.01077341981504,1.00811950583722,-1298.41,0.2,26.1246,2.67267,0.296131,2.88615,0.328842,4.65288,0.404228,2.055,0.05,2.055,0.05
1223.42551206053,0.812759,0.381666152051308,1266.78820023799,37.1275766712268,0.35185,1.56172,0,101.607,111.72,127.245,16.0448,29.3094,47.2943,70.9823,87.0271,100.292,118.277,0.883805732597714,1.0131258981278,-1306.85,0.2,25.4489,2.64643,0.289355,2.87817,0.323188,4.68912,0.408633,2.055,0.05,2.055,0.05
1432.23293729391,0.625649,0.444208603136498,905.049827323209,59.0219849046134,0.33696,1.48132,0,115.369,145.893,180.309,16.1638,31.2745,53.2589,98.4897,114.654,129.764,151.749,0.903433296108632,0.990549221984498,-1287.14,0.2,36.0619,2.68175,0.30317,2.92077,0.346051,4.78603,0.419351,2.055,0.05,2.055,0.05
1593.04092483897,0.57638,0.701824434176961,1178.13740497183,283.400190655549,0.287652,1.31597,0,150.072,144.656,191.762,13.547,28.9081,52.8999,94.0605,107.607,122.969,146.96,1.07895426617745,1.00090144906119,-1300.58,0.2,38.3524,2.62756,0.297732,2.90776,0.343037,4.70351,0.409896,2.055,0.05,2.055,0.05
1434.72719197708,0.830787,0.335625273104553,756.67966494409,29.9138026209855,0.270794,1.45784,0,142.383,112.292,127.229,13.6262,26.8305,44.2201,67.6117,81.238,94.4422,111.832,1.0555146838949,1.00341203779376,-1311.19,0.2,25.4458,2.59851,0.264751,2.8826,0.328567,4.65656,0.394299,2.055,0.05,2.055,0.05
