sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018
20.2772,9.0304,18.314,12.0198,17.8763,19.1583,37.1098,54.3057,26.478,9.9118,12.4114,22.2521,20.9668,22.7279,15.2227,7.81137,4.14229,10.9235,12.4392,23.9697,42.9394,59.227,62.0384,68.5047,85.739,65.8721,51.0705,36.5313,27.4528,32.0262,30.0852,23.7081,17.885,22.4734,40.6365,52.7869,49.7083,65.6067,51.1675,42.355,34.2827,43.9948,43.0298,36.9153,32.9481,37.6678,47.3683,33.7311,24.6164,23.1063,22.9346,21.2997,17.547,8.81439,3.81791,3.49588,3.08937,3.05411,3.68878,4.4242,5.74527,5.92765,7.54714,10.5608,14.0883,18.8174,14.6111,11.9744
20.8762,9.3615,17.9633,8.69365,12.5504,11.7951,24.6505,39.1424,24.5022,9.01422,11.2997,19.1363,19.1995,16.2527,10.3838,4.45033,2.28077,7.52016,10.3967,16.6723,29.1954,42.9675,50.3185,56.5373,75.1362,58.6841,44.3083,33.5198,25.985,32.1826,32.1465,26.2711,19.5616,25.4197,44.2471,54.7073,51.2776,67.6668,50.1469,42.2687,35.4291,44.1984,40.5467,33.4,29.7155,33.7173,40.4203,27.3685,19.1195,17.3892,19.3016,19.24,15.0013,7.72662,3.99715,4.28192,4.12883,4.11067,4.79437,5.6591,7.61039,7.48051,8.88791,12.943,15.715,18.0578,12.2141,8.94138
23.77,10.242,17.1538,8.18822,12.8027,10.9171,20.5768,37.6661,25.7673,11.654,11.3807,18.9674,20.7436,17.4632,10.6287,5.65839,4.56021,9.49829,10.5974,19.2797,35.8689,52.3409,55.4354,63.8371,79.7982,59.4955,44.445,34.0513,29.4112,38.4885,42.9518,36.7963,30.8923,37.0495,54.8885,59.0105,51.2551,62.3595,45.1142,37.1526,30.0634,37.6864,36.9411,32.5512,30.7192,36.3605,46.9171,34.5906,25.5875,23.2444,22.4882,20.0224,16.3856,8.63455,4.15451,4.54297,4.6073,4.42185,4.90848,4.76224,5.31475,5.14572,6.12971,9.25793,14.3037,23.1626,24.4549,25.5134
23.8364,9.54905,17.4924,10.0011,12.9092,13.295,30.2152,48.6712,24.4635,12.9602,13.3703,19.3335,20.3823,19.9914,14.2163,7.66421,4.89607,11.2753,11.0742,20.0954,35.3421,50.2697,58.1209,69.3414,91.7224,71.9232,57.7641,43.9648,36.5725,41.4797,38.7572,28.991,22.2511,26.1207,44.1077,53.6331,47.9511,62.1827,47.7613,40.0275,34.194,44.4225,41.3832,33.2539,29.4594,34.9542,44.9483,30.8253,21.659,20.2515,21.069,21.7162,20.4697,12.5788,7.42214,6.3941,5.08155,3.67978,3.08802,3.04734,3.58141,3.4863,4.5991,8.16905,13.6361,24.6768,33.1031,43.1901
19.5362,11.7159,21.5456,10.881,17.0445,16.7795,34.7571,51.9398,26.7286,10.9172,11.5833,20.0962,20.2195,19.6741,10.436,4.36464,4.76448,7.37066,8.02032,16.3362,32.4378,50.846,57.9121,69.0155,90.5653,66.9582,53.4642,41.286,33.0607,35.886,33.2557,24.8478,17.4452,20.1604,34.4144,44.4944,46.1636,65.6056,53.8779,48.8124,42.272,53.7798,50.145,40.781,33.937,35.221,39.8155,25.7146,17.196,15.2682,16.6435,18.4051,16.7917,9.79043,5.81662,6.26495,5.65447,4.17352,3.8017,4.2278,5.13409,4.8841,6.51487,10.7968,14.5317,20.8784,20.5273,20.7496
26.738,12.7214,19.6586,8.89861,13.8309,13.4192,26.4727,41.8513,22.7778,10.4848,10.9671,19.1505,18.5808,17.1777,8.90138,1.67554,2.34341,8.56994,10.696,19.8873,37.7684,53.149,57.8468,69.4025,84.8554,64.5879,49.8857,37.474,28.3826,32.4937,31.1667,24.5527,17.785,19.1415,32.6122,41.3733,38.0438,52.0657,40.1406,34.4127,30.0754,40.2491,38.9961,32.6099,29.1845,34.1946,42.3416,29.1817,19.9033,17.641,18.0962,17.5764,14.582,8.19929,4.3179,4.66957,4.75313,4.53875,5.00544,5.65847,6.37802,5.3823,6.43695,10.2077,15.4649,28.0527,38.8861,48.9364
30.4859,14.7101,20.6808,9.31525,14.5572,13.2031,27.2519,44.1906,18.9268,10.0042,11.4277,19.109,18.1505,15.7111,9.28866,3.97972,3.6855,7.72777,9.55039,17.7679,35.0663,49.8124,58.1317,69.9183,87.1937,71.5139,57.4989,43.401,33.6929,36.6201,33.8481,25.9959,19.2716,23.1832,41.066,52.8091,49.3274,64.5812,50.8979,43.7462,36.8042,48.7043,46.9675,39.5172,34.5956,39.1497,50.3183,37.1768,26.2041,23.6397,24.3757,22.7281,17.1137,8.90911,4.57761,4.52298,4.18561,3.74265,4.09,4.42374,5.00411,4.79769,6.10584,9.59689,12.1322,15.3345,13.2281,11.6709
23.8456,7.65968,15.6103,9.58893,15.9294,16.18,32.256,49.6927,27.4743,11.4398,11.7395,16.0224,17.2996,15.7762,10.6474,4.42602,4.42136,8.58552,10.7183,20.592,37.7233,52.2056,59.2336,67.5834,84.933,63.9893,51.3371,37.4764,32.5585,40.549,41.0056,33.7936,26.8965,34.0982,51.0178,55.83,49.4872,63.237,49.6004,40.7097,34.8206,45.4615,44.4563,36.8348,32.6352,38.2233,47.8578,32.1854,20.8241,17.2472,18.5262,18.705,14.8668,7.58057,3.91586,4.7536,5.3287,4.75192,5.10189,6.37925,7.86016,7.00512,7.13064,8.5141,11.2996,16.6817,15.6403,14.9089
22.4083,9.19761,18.3544,13.3784,18.4761,23.7519,44.9338,61.0657,26.6021,12.0183,13.4156,17.6571,17.5013,17.1714,12.0964,6.92689,3.55461,8.44053,13.8272,26.6455,48.1847,65.1284,71.3971,79.1792,94.9255,68.4949,54,42.0067,36.2654,43.4696,42.405,35.3778,29.7977,36.9972,55.7202,60.0787,53.8545,67.1388,48.2698,37.5739,29.4256,36.3628,32.979,25.8117,22.7029,25.2832,29.3412,20.178,13.9323,12.7879,14.5694,15.8117,13.5765,8.66231,5.42563,6.81446,8.37708,8.0066,8.05194,9.44075,11.1837,9.07582,8.24643,9.40286,12.5645,18.9823,18.9126,19.1375
19.4171,7.45604,16.4658,10.1547,13.6587,15.4541,27.1624,41.3436,24.9935,10.9799,13.2765,19.0954,19.7689,17.2608,11.1805,5.78545,6.0672,11.0859,12.6739,26.3993,46.5169,62.1726,62.6521,68.4397,85.2619,66.1005,52.3681,39.4221,33.9448,42.2801,42.4891,34.0427,26.5429,33.572,53.9417,60.3542,55.7766,72.183,54.7195,45.8454,36.8036,44.7965,42.6822,33.5516,29.2943,32.908,38.23,24.9469,15.5075,13.1023,13.928,15.2153,13.864,8.2383,4.31554,4.97023,5.66106,5.45491,5.71655,6.11813,6.79375,6.13738,6.83179,9.80506,14.3787,20.8016,19.6357,18.5744
31.3937,15.7225,23.2357,15.8214,20.6046,24.0632,35.1532,48.4161,30.0657,11.9015,14.169,25.2456,23.8233,23.2202,14.9069,7.1937,7.02262,12.6019,16.5953,29.1458,45.9354,60.3086,63.9967,73.6055,89.1915,68.1172,57.6967,52.0032,48.5077,58.4913,61.001,48.5538,35.2793,37.6826,50.2981,51.6746,43.8039,55.758,40.8952,35.4233,30.8035,42.5072,45.0178,39.0264,34.3042,38.7351,47.4189,32.1346,21.7124,18.9698,19.9507,21.2464,19.5295,10.683,5.62215,5.36574,5.06729,4.5415,4.51814,4.65782,5.73207,5.616,6.58102,10.7262,15.6768,21.7211,17.7357,14.8255
29.2322,14.8378,21.8019,16.3922,20.843,20.4149,35.9828,50.8776,27.4365,9.67366,15.8918,27.5726,26.5826,23.6324,14.554,5.50254,5.85461,11.9892,12.4681,20.4867,32.9423,44.5648,51.777,64.6599,83.4949,65.3937,50.6094,41.6437,35.3242,42.0025,44.8484,36.4884,29.9127,35.4985,52.4237,58.4438,52.5652,64.9222,45.0479,35.0235,28.3947,36.8053,34.9879,29.0738,26.525,33.1694,45.8102,34.9848,25.4038,23.2562,24.5259,24.6694,20.6082,10.5993,4.4906,4.16618,4.04737,3.56595,3.6653,4.37947,5.74646,6.22828,7.75459,11.3718,15.1867,19.2954,14.1302,11.1064
32.5294,20.0349,29.2263,25.624,26.5917,27.5408,43.1953,53.1894,33.4961,14.4106,17.8285,32.198,30.6822,28.6691,17.1192,7.49693,7.82324,14.2756,14.356,24.9688,44.0181,58.985,61.0108,67.9842,85.6029,66.8095,56.395,46.1817,43.8432,53.9839,54.9831,46.5029,37.8041,41.7778,57.8013,60.7585,51.2105,62.2455,43.0262,31.96,23.3808,28.684,26.8948,23.4278,23.1413,31.3667,44.5293,32.6434,22.7229,19.543,20.7576,20.7442,15.4016,8.21634,4.09012,4.74633,5.42675,5.48635,6.29424,7.20981,8.62488,7.64594,8.29956,11.584,14.835,21.1846,20.9394,21.4221
31.5289,18.1646,26.2223,17.2538,19.9818,17.7875,31.0755,42.9934,27.6474,13.7406,15.1894,21.6176,23.5894,27.206,20.6234,13.1813,6.8542,11.4148,14.8237,26.5663,46.44,58.2105,62.8389,71.3624,86.1207,64.568,50.347,40.5375,35.6432,42.7644,43.6396,36.4954,30.9743,37.0575,54.0004,61.3848,54.9263,67.4387,49.0108,40.087,31.9146,39.2463,36.7361,31.4783,28.644,32.7559,40.1914,28.2527,19.9805,18.4691,21.2948,22.8572,18.4525,9.12185,4.97473,4.92288,4.37984,3.81776,3.92993,4.57867,6.10842,6.07018,7.42608,11.1548,15.2414,21.7833,20.4973,19.3401
26.1883,15.2508,23.3187,13.2408,16.8466,19.3371,36.4135,52.0885,28.5518,14.1679,17.37,32.5939,36.5467,30.5521,13.4776,5.2379,6.06724,9.03277,9.06441,16.6243,32.6302,48.2886,59.237,75.2872,96.7988,79.3442,65.9112,54.5656,46.1111,48.0889,43.4759,32.2884,24.4523,29.9391,46.2787,53.6311,49.5402,65.7624,49.4591,42.4469,36.2667,46.6507,45.0616,39.2512,34.1147,36.1984,42.1212,28.8411,19.6953,18.3467,20.8835,22.2613,20.1982,11.6037,6.08847,6.053,5.70918,4.68583,4.55978,4.82706,5.30003,4.82218,5.86748,8.61011,11.0988,13.8265,11.8061,11.7456
21.2405,10.5511,17.7025,8.26763,12.7271,14.5763,26.1632,41.7536,25.6318,11.7771,12.3958,19.8889,23.748,24.9754,17.0457,7.48969,4.3835,9.04986,12.2022,22.9522,37.3224,51.2649,60.5552,67.3636,84.9737,64.8129,49.8738,38.4407,33.1462,42.1015,44.0469,37.6607,33.7459,46.7635,73.6371,81.1489,70.3751,77.5487,52.3884,38.9498,29.967,35.4094,33.0591,27.401,25.3972,31.0563,42.2582,33.3572,25.2696,24.2711,25.5035,24.6562,19.4122,10.4097,5.50163,5.26437,4.57677,3.93072,3.92876,4.46571,5.48014,5.26897,6.22085,9.65438,13.647,20.6629,24.612,30.3984
31.5167,13.7326,19.6134,17.7488,23.128,28.7122,46.9088,55.7119,27.1627,10.8936,11.8334,19.6761,22.1992,25.122,17.3869,9.24308,9.05278,12.8896,14.9056,25.0835,43.0767,61.9502,69.608,81.727,99.2725,75.3936,61.4908,46.0103,41.5439,51.2669,48.7151,39.6137,33.5921,43.9536,68.4341,75.4719,67.4751,80.7282,54.9843,40.578,30.619,36.5226,33.4335,25.8564,23.6626,29.5344,38.3083,28.4721,20.7831,20.2564,22.4889,22.2638,17.7085,9.2534,5.17323,5.18122,4.9429,4.28223,4.23862,5.11527,6.34888,5.94231,6.73139,10.2085,14.6464,23.328,27.6779,33.1262
25.516,14.161,22.0276,13.0018,18.1258,21.39,34.0997,46.0352,23.2432,12.0031,12.1082,20.6525,18.8462,19.8621,12.3148,6.98811,8.57734,15.454,16.1733,27.7199,40.4225,56.7382,66.1108,75.602,91.3048,67.4297,51.632,36.5479,29.175,35.2669,34.7083,30.4607,27.0717,37.4335,64.7669,77.1925,75.6122,92.6324,61.2758,43.8891,31.543,34.5584,28.7606,21.9112,21.0616,26.3196,35.4628,28.0254,21.5518,22.1588,26.5338,26.8538,20.2419,10.1253,5.57513,4.65493,3.8399,3.24971,3.25083,3.8723,5.26287,5.4794,8.04454,13.5041,16.5422,21.5519,21.7221,21.9734
24.8682,9.74508,16.7537,11.9191,17.6766,17.8559,29.0349,42.3477,28.3422,14.2811,17.5027,31.5281,29.1593,24.0591,12.1552,4.27995,3.75831,8.37569,9.41391,19.1289,35.9145,51.3667,58.273,69.1911,93.104,73.1424,59.2341,46.2969,40.1749,46.3321,45.1259,34.3842,24.6677,28.9449,46.6162,50.7332,41.8377,51.7823,39.2415,32.5952,25.619,33.4319,32.9884,28.3323,25.9402,30.0531,38.3289,29.4812,22.0136,20.4935,23.1649,23.1771,18.1047,9.26075,4.45456,4.0929,3.65537,3.3245,3.53809,4.41849,6.44222,6.86927,9.44869,15.6399,22.1452,32.6842,30.8661,27.6186
24.4729,15.759,24.6433,15.5822,23.6281,28.6566,42.7794,51.5705,27.7681,13.7636,17.0866,26.0289,25.2356,22.135,13.6496,6.65731,3.31106,8.81874,10.7105,21.2753,41.2284,56.0147,62.7914,74.1318,93.1771,73.1183,58.2658,49.4876,44.2099,50.6518,48.9406,37.5785,27.6008,30.408,47.9131,56.2082,50.6057,63.5949,50.099,43.4091,36.7672,49.1509,47.8164,40.127,34.7071,35.2106,39.0517,25.9129,17.2545,15.6586,17.5397,18.6829,15.5999,9.71598,5.7244,5.50327,5.01668,4.07947,3.85504,4.15807,4.93334,4.82322,6.10286,9.59365,14.2519,23.3483,23.8602,23.5681
26.3313,13.5839,23.7552,16.2695,19.7946,21.7861,39.5227,52.8396,28.6878,13.0485,15.8602,26.375,28.0105,28.9742,23.0945,16.2101,9.05094,8.60788,9.25277,18.5133,36.9748,53.577,59.9028,69.7101,87.8104,67.4735,56.1666,44.7539,42.7172,54.5095,53.2373,41.2391,29.4405,30.1576,40.9586,43.1525,35.8427,47.1938,35.424,29.8071,24.1118,33.5327,34.4827,30.7365,29.3699,35.2846,45.6183,31.5745,20.9471,18.5139,19.8564,19.8907,16.7032,9.38622,4.6538,4.22255,4.07814,3.92843,4.54484,5.43708,7.50407,8.3415,11.0974,16.596,20.8629,25.0858,15.7769,10.4141
27.4483,13.9199,23.3449,19.3453,23.3414,22.2632,37.8524,52.8259,25.4777,12.4182,12.8631,23.7022,24.9461,25.2901,19.989,8.75981,4.06249,10.8253,12.7412,22.9018,40.3007,55.8373,59.4691,67.4114,88.6715,69.6023,55.4453,42.5926,38.1331,46.3917,42.1895,31.4072,21.863,23.6531,38.0271,44.5901,38.6341,49.9289,37.7658,32.1726,28.1255,39.9306,42.0805,38.0297,34.7764,42.2221,55.8496,38.8053,25.9037,22.2135,21.9608,20.4078,16.3312,8.52352,3.61851,3.70463,3.77053,3.83682,4.51245,5.54547,7.32844,7.17404,8.74671,12.4422,15.5006,19.511,14.4161,11.3639
24.2859,9.65357,16.4342,10.106,15.2108,22.5096,39.8616,54.0975,29.4417,11.5298,13.7075,22.5472,21.6684,20.0747,8.82679,5.18237,6.77708,10.1676,13.2308,25.7604,44.2537,59.5697,68.0759,77.6691,97.4092,75.61,58.7341,45.1552,39.3553,45.974,42.2273,32.0712,24.2504,27.7636,42.7694,51.8438,46.7967,59.4556,44.5624,37.1851,31.8338,40.6493,37.414,31.1815,29.0488,34.9895,43.938,30.445,21.307,20.068,20.5279,19.5254,16.2746,9.08615,4.31642,4.35485,4.09734,4.06708,4.70833,5.31867,6.38739,5.97079,7.04101,10.3837,13.6326,19.2753,18.3304,18.2284
32.7766,16.8717,26.751,20.6229,27.0694,31.9873,47.5103,56.2469,29.4542,13.8184,16.8897,26.377,25.1357,21.1768,14.1316,7.73075,8.75424,12.5329,13.3188,22.4153,40.3385,56.9753,62.9701,70.561,89.7414,71.6872,57.3285,45.1535,37.8666,43.6828,42.9732,34.4134,26.5462,32.3252,50.031,60.0107,58.3271,75.2537,57.9502,48.604,42.6488,56.8793,55.1234,43.8731,37.1932,38.0545,39.8978,25.0629,16.2424,15.3913,16.5957,17.2011,15.002,8.65166,5.5884,5.63973,5.09451,4.20389,4.21676,4.59356,5.45058,5.00804,6.04035,9.55024,12.5665,16.8109,14.7937,14.9783
20.5052,11.7457,25.3191,26.5081,36.932,42.1436,60.7163,65.3643,27.2618,10.0839,13.8351,20.2923,18.0124,18.7787,12.7158,5.85735,3.55805,7.2278,10.2358,20.1812,37.2795,49.8676,53.7224,62.5243,82.8057,65.8988,53.6106,43.0595,38.7945,45.582,44.9221,36.5278,30.219,37.8401,53.9061,58.6737,52.2157,63.7908,48.5491,41.0647,36.058,48.2256,46.7121,38.7034,33.0913,35.4047,40.2108,26.3212,17.0693,15.0862,16.9185,18.0505,16.0612,9.16105,5.07115,5.08288,4.57665,3.8687,4.06896,4.57294,5.89551,6.47383,8.63905,12.4746,15.4315,18.6921,12.6094,9.99446
22.5514,11.3697,20.0684,15.3989,22.0834,24.5919,42.4507,51.9733,26.5108,9.72961,12.9328,27.046,26.7568,27.71,19.6486,11.2073,8.39749,8.42143,10.2957,22.6113,39.2106,55.2175,59.6926,75.17,98.819,76.7744,60.8225,47.2609,41.6568,48.2229,45.2374,34.791,27.2233,33.3298,52.1397,61.5691,57.857,72.6775,53.7787,43.1136,35.6576,44.332,42.4611,36.141,33.3017,38.0682,49.036,36.0336,24.4968,21.1761,21.9696,21.7171,18.25,9.36739,4.69597,4.43076,4.48661,4.36162,4.73866,5.56368,6.99035,6.40905,7.43339,9.82354,11.1996,11.2857,6.63275,5.4812
26.4964,15.7755,27.2735,18.373,23.1504,25.8572,44.8362,54.9169,34.4573,15.4069,20.2045,34.8747,31.0072,27.5977,16.186,6.13315,6.68304,10.5569,14.2637,29.1868,50.3004,69.0763,72.711,79.2359,100.742,78.7173,62.1977,48.2519,41.531,49.0223,46.1495,36.5141,29.0502,33.715,51.6854,61.6685,56.2833,69.0347,48.4778,37.1479,28.546,35.9869,34.2485,28.7722,27.0712,34.0449,45.6664,33.4673,24.3307,22.7058,23.5868,21.8702,17.265,9.54535,5.10635,4.51813,4.23389,4.10535,4.55804,5.11667,6.15683,6.00768,7.72566,11.4078,14.6038,20.241,19.1562,18.8052
30.0535,20.1317,29.1862,22.8773,31.2874,36.0609,50.5148,55.8089,31.557,14.3677,15.6946,15.3959,16.4446,20.5741,14.456,7.40166,8.76784,15.438,16.8565,28.8791,48.3343,63.9036,71.7667,75.9147,92.4718,72.251,61.9857,58.9711,55.208,63.3065,63.3079,50.7188,40.3835,46.0746,65.3388,69.3631,58.9034,66.6355,45.9944,36.7574,29.1818,36.6234,34.7651,28.6208,25.6093,31.8429,41.789,28.6457,19.5646,17.3744,18.9723,19.8463,16.3874,8.98331,4.74628,4.9521,4.8471,3.91936,3.86022,4.6625,6.4761,7.06513,9.22684,14.9992,20.2261,23.6953,15.296,10.9472
23.8821,13.1516,23.2768,13.6694,18.5044,21.6323,39.9158,52.3901,26.1767,11.1357,13.8556,19.24,19.723,24.4423,18.2723,10.0995,5.38022,7.11914,9.61174,20.56,36.518,49.598,57.284,63.802,80.2139,63.3659,53.4021,47.4024,43.144,51.9871,54.1375,43.7599,34.7678,40.5663,58.9441,63.2131,55.8256,66.1597,46.4865,38.0409,31.2572,39.0563,37.6573,32.3692,31.127,39.2173,54.3833,41.6967,30.9537,26.9574,27.1668,26.2846,20.4116,9.88423,4.82681,4.49063,4.0668,3.59971,3.80499,4.06917,4.91442,4.89991,5.63514,7.90894,11.3155,16.7252,15.1678,14.8039
25.2993,16.5154,23.7185,15.0422,19.0425,20.189,35.8618,52.2302,29.8546,12.2384,14.0746,20.0925,17.9587,16.027,8.40212,3.00473,2.81495,6.63275,9.37612,19.8912,35.3634,49.6496,53.9872,63.9911,84.1019,66.6517,52.2393,40.5144,34.4101,39.3475,38.3908,29.6279,22.2706,25.1663,42.2382,50.6989,45.7877,57.5949,42.9257,35.4136,28.8467,35.3769,33.4333,28.6377,27.3414,32.6269,41.5177,29.4302,21.0056,18.1528,17.8413,17.5916,14.5955,8.01755,4.36294,4.33918,4.39538,4.18071,4.49187,5.19376,7.04433,7.66334,9.91797,15.3457,20.9436,30.9225,31.9426,31.9314
27.0708,13.4757,20.821,10.9338,17.1283,17.4862,29.1391,45.0126,27.4195,14.3365,15.4237,21.3149,23.5807,23.5748,14.5551,6.82452,3.81539,7.08044,9.16564,18.1079,33.8609,49.258,54.8478,67.654,90.854,69.2835,58.3372,43.6638,36.4735,41.9831,39.5338,30.7367,23.286,27.6363,41.9723,49.8632,46.3145,61.5778,46.1645,38.3637,32.1289,42.9926,42.0861,34.6691,31.1175,37.3619,48.6489,34.2064,23.3191,19.7596,19.6134,17.4673,13.2594,6.63201,3.06862,3.35151,3.7174,4.00717,4.86324,5.9672,7.69672,7.37228,8.81427,12.517,15.9217,20.6148,17.6998,16.0427
25.8011,10.4391,19.642,11.8903,16.7378,19.1234,33.5637,47.0867,22.5897,11.2425,14.443,23.7458,22.393,21.7561,12.6097,5.91563,5.73805,7.49476,10.5935,22.0611,38.3195,52.2687,61.3091,72.0673,89.0922,70.7069,55.7601,41.912,34.3026,40.0376,37.6166,29.5299,22.1287,26.2925,41.2635,48.9784,46.5844,63.7829,47.7365,38.5113,32.5789,44.5465,44.2315,34.5539,28.8029,33.0372,40.6321,26.879,17.4506,15.6331,17.1851,17.0535,14.031,7.77006,4.30906,4.70674,4.83478,4.52353,4.80775,5.04851,5.95236,6.18012,8.48728,13.1381,16.2363,20.4376,17.3013,15.1758
23.245,13.0724,23.7499,17.4119,21.8811,25.1926,40.0997,52.1032,29.7002,12.1673,17.9135,29.8743,29.1191,25.5684,14.2929,6.90102,8.68965,10.8461,12.0347,24.3689,42.1802,58.2048,63.1844,71.0452,93.169,74.3283,57.3983,42.1726,32.76,34.717,30.6901,23.7931,17.6671,22.0906,40.1624,52.76,49.4589,65.6689,50.1618,40.9591,33.4142,43.1643,41.4635,33.3226,28.0286,32.7837,41.685,28.5816,19.8488,18.1453,20.2865,20.4319,16.5344,8.72713,4.98162,5.65796,5.68369,5.28102,5.55213,5.36109,5.8482,5.29408,6.44233,9.25795,12.5009,17.222,16.9009,18.2639
26.494,15.7628,26.1356,29.1181,32.6997,36.1564,51.3828,55.9131,27.341,13.5768,19.8785,34.6403,31.7896,21.812,13.716,10.1898,17.5632,17.846,15.6955,28.5572,53.1612,66.3946,72.7616,86.9005,112.177,87.271,68.0553,53.4322,45.139,47.4959,43.9548,33.1338,25.5892,30.4142,49.0218,56.6728,51.3476,64.0713,47.3843,38.9286,32.4774,43.503,41.726,32.8619,28.3589,31.0826,37.6612,25.9661,17.6063,17.0936,20.009,19.7622,15.8695,8.0774,4.04453,4.57869,4.84037,4.25199,4.28411,4.67495,5.49697,5.11731,6.25705,10.4242,16.8659,29.1208,38.0007,44.9016
31.8081,14.8198,27.2284,26.8781,35.6441,45.4793,65.2053,71.0843,34.2349,13.2141,18.4985,26.1515,21.8151,20.4242,13.2247,7.25702,8.05666,12.2756,12.822,22.6008,41.5317,58.0484,68.7579,81.2903,98.8626,75.3385,63.8228,55.9725,55.4835,66.8371,66.3543,52.4286,42.18,46.6358,64.0871,65.1571,54.3688,65.3331,46.2872,36.053,30.1556,41.7696,41.0253,34.452,30.5587,33.2707,39.377,27.2874,20.2886,19.7925,22.2884,22.1051,17.4446,9.34563,5.14198,4.91933,4.32729,3.40859,3.21873,3.58812,4.62413,4.93624,6.72641,11.1072,19.1222,32.8436,34.5606,33.785
33.079,19.6965,25.9261,21.2683,30.0284,34.9138,53.8155,62.9637,32.245,16.1118,19.2463,25.7864,24.8454,23.911,17.8217,10.0868,5.45644,11.5714,14.6001,28.8275,50.0496,62.5267,66.2261,73.1594,90.179,72.8525,57.2984,49.1983,49.9958,65.6099,69.5115,57.2678,43.7627,44.5816,56.7024,58.3846,45.1314,50.5821,36.753,30.7814,28.1387,41.6583,45.4071,41.2294,38.6514,43.76,52.2294,35.987,24.3394,21.0719,21.4223,19.7123,15.2677,7.55181,3.70045,3.81496,3.51112,3.43514,4.04233,4.97736,6.9782,7.22171,9.31019,13.8159,17.4621,20.2059,12.4622,8.91088
30.7599,16.9925,26.8203,23.2901,27.0663,28.1464,44.1664,52.7338,28.6846,14.229,18.1187,22.8389,22.3227,18.594,10.6207,3.83962,11.3554,26.3878,22.6795,33.738,56.0635,72.2008,74.1512,79.2778,100.216,79.118,66.621,54.8016,47.7263,53.5893,50.3364,38.0716,27.9596,32.419,48.6268,55.5798,48.3288,58.0724,45.0484,41.1221,35.6047,46.1908,46.197,39.8514,34.9799,36.7937,43.6235,29.4601,19.7927,16.8931,17.6496,18.3082,15.0018,7.87145,3.71824,4.52223,5.0728,4.6708,5.29317,6.18799,7.41293,6.52653,6.93777,9.37025,12.2101,17.0007,16.1718,16.3613
26.7211,13.0982,23.5811,16.6462,23.4051,29.8459,50.0271,60.6526,26.7967,14.5733,15.4937,22.3873,21.0449,19.9351,11.1386,4.35455,4.83398,12.5796,14.5142,25.3968,42.7532,55.7277,60.1192,68.873,88.1214,71.6584,61.1879,52.11,50.9942,62.2097,61.9474,47.6694,34.4171,37.7053,54.258,57.2535,47.0887,53.6599,37.876,30.7147,25.574,34.531,34.6808,29.862,27.896,34.0205,45.2603,32.7161,23.2337,21.5318,23.269,23.7196,18.4947,9.62919,4.84631,5.16796,5.17609,4.44216,4.2847,4.7521,5.93109,5.78226,8.26148,13.7103,16.9367,20.8232,14.9004,11.6007
23.8941,9.99963,22.1837,17.0734,23.3287,27.4793,44.0817,55.6313,28.3007,14.5036,18.5869,26.8021,25.7153,29.4126,19.6837,9.72646,3.64143,6.98183,9.67147,21.229,36.6647,52.5225,63.2401,76.8384,98.5586,77.9379,68.086,59.2172,59.7822,73.0609,71.5691,55.727,44.8134,53.4393,73.6945,74.1756,60.5506,65.3177,43.791,34.5013,26.7427,34.4788,34.0224,29.6325,27.1631,32.0285,40.956,29.551,20.8738,19.4466,21.1594,21.4414,17.0088,8.57074,4.01866,4.51836,4.71728,4.38991,4.87551,5.60037,7.1906,7.33516,9.3083,13.6171,18.2723,21.4087,12.3898,8.49231
30.7009,16.4359,25.7228,17.3452,24.3235,29.8914,44.7339,52.4859,27.8454,11.6429,15.7463,24.6713,22.8434,19.8703,8.92853,4.98029,8.24273,9.26431,10.13,20.315,36.4401,51.6456,61.6215,77.4567,99.2373,76.1726,66.1713,60.4022,60.2161,70.539,67.1674,51.9019,38.5665,41.5973,60.2831,63.9876,54.8788,66.3356,48.8413,39.771,34.8362,48.5252,48.4536,39.4542,32.8019,36.0894,42.8731,27.7059,17.8259,15.4739,17.2283,18.2074,15.4153,9.81051,6.73474,7.03369,6.68418,5.57904,5.01546,5.07495,5.70227,4.85173,5.53374,8.147,12.095,16.7847,13.7634,12.4222
