rdev1_1951,rdev1_1952,rdev1_1953,rdev1_1954,rdev1_1955,rdev1_1956,rdev1_1957,rdev1_1958,rdev1_1959,rdev1_1960,rdev1_1961,rdev1_1962,rdev1_1963,rdev1_1964,rdev1_1965,rdev1_1966,rdev1_1967,rdev1_1968,rdev1_1969,rdev1_1970,rdev1_1971,rdev1_1972,rdev1_1973,rdev1_1974,rdev1_1975,rdev1_1976,rdev1_1977,rdev1_1978,rdev1_1979,rdev1_1980,rdev1_1981,rdev1_1982,rdev1_1983,rdev1_1984,rdev1_1985,rdev1_1986,rdev1_1987,rdev1_1988,rdev1_1989,rdev1_1990,rdev1_1991,rdev1_1992,rdev1_1993,rdev1_1994,rdev1_1995,rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014,rdev1_2015,rdev1_2016,rdev1_2017
0.33853,0.560047,0.843807,-0.104521,0.390552,0.450823,0.0826128,1.02402,0.484776,0.194425,0.925136,0.309066,0.640576,-3.95345e-005,-1.71291,0.731906,0.0446989,-1.47583,0.27044,0.571267,0.381103,0.321077,0.399865,1.00449,0.102184,-0.293552,0.300446,-0.774716,0.0802556,-0.181088,-0.655713,-0.768528,-0.169999,0.59493,0.865165,-0.26108,1.36923,-0.193597,-0.0936551,-0.565984,0.59079,0.243092,0.055246,-0.776182,-0.321841,1.21562,0.206339,-0.38695,-0.397566,0.108378,0.305594,0.26703,-0.754056,-0.278016,-0.510494,0.0617089,-0.899006,0.0436532,-0.843407,0.0512914,-1.40468,-1.09316,-0.312661,-0.670185,0.469434,-1.05624,-0.083393
0.361542,0.248144,1.33879,0.326392,0.934671,1.042,0.82099,0.944161,0.817418,0.371114,1.28996,0.518142,0.538984,0.0751219,-1.11344,1.01883,-0.0191749,-2.08248,0.100326,0.976109,0.375202,0.521731,0.87703,1.21055,0.245202,-0.000700324,0.476703,-0.459518,0.287063,0.186222,-0.449239,-0.442891,0.0372363,0.877364,0.845865,-0.308233,1.26786,-0.405738,-0.168424,-0.777686,0.495789,0.056534,-0.266699,-0.811097,-0.597605,0.914202,-0.0259712,-0.781491,-0.528366,0.0575669,0.109247,0.0356854,-0.826651,-0.739744,-0.952141,-0.37061,-1.20507,-0.635256,-1.11885,-0.213689,-1.78658,-1.52094,-0.660275,-0.631469,0.283626,-0.604716,-0.476228
-0.270727,0.255015,0.964166,0.266783,0.802276,1.03419,0.961031,1.18649,0.806952,0.421387,1.15587,0.358246,0.760716,0.150862,-0.93263,0.324891,-0.0694857,-1.49871,-0.224365,0.535293,0.323571,0.421934,0.70118,0.71207,-0.0600108,-0.375514,0.382729,-0.549348,0.528227,0.361912,-0.0277702,0.208994,0.564912,1.41065,1.38165,0.132845,1.47257,-0.269021,-0.416487,-0.735817,0.352223,-0.0869448,-0.351181,-0.973017,-0.642643,0.775145,-0.252882,-0.58703,-0.576691,-0.130924,0.058581,-0.0486136,-0.859353,-0.426568,-0.661658,-0.224384,-1.04279,-0.650877,-1.31006,-0.445571,-1.9103,-1.54951,-0.809228,-0.780642,0.59844,-0.477459,-0.322321
0.425586,0.0512444,0.853077,0.303949,0.551213,0.827786,0.738532,1.12972,0.698499,0.483801,0.924644,0.0893182,0.657456,-0.319415,-1.08693,-0.493994,-0.297135,-1.47173,0.084227,0.830524,0.422766,0.532369,0.699905,0.81282,-0.0906129,-0.346256,0.164227,-0.650626,0.461574,0.25163,0.107889,0.0796824,0.756727,1.3524,1.541,0.029405,1.18142,-0.654994,-0.53755,-0.848174,0.129645,-0.195553,-0.287995,-0.954987,-0.358704,1.10192,0.158713,-0.391765,-0.364395,0.162761,0.170148,0.264208,-0.70927,-0.416235,-0.795191,-0.51767,-1.46197,-0.466371,-1.25966,-0.0648969,-1.51789,-1.17878,-0.228254,-0.508157,0.706009,-0.84757,-0.710169
0.13298,0.42706,0.992419,0.217017,0.434358,0.85596,0.592858,1.15039,0.668673,0.395977,0.934887,0.352533,0.762002,-0.0628554,-1.08161,0.0298592,1.31683,-1.0057,0.419272,1.10466,0.799357,0.615033,0.617237,1.06443,0.0697392,-0.170397,0.47211,-0.715057,0.392372,0.170435,-0.139787,-0.297816,0.370481,1.02878,1.14607,-0.158381,1.13981,-0.583957,-0.15468,-0.931798,0.142642,-0.160554,-0.268633,-0.809115,-0.688654,1.01991,0.16765,-0.36571,-0.430334,-0.236842,0.232701,0.0983053,-0.781791,-0.777801,-1.15651,-0.274607,-1.52735,-0.43902,-0.915038,0.0368675,-1.57559,-1.40367,-0.620532,-0.83617,0.191239,-1.02348,-1.02993
0.0385,0.428227,0.574176,-0.00547246,0.245312,0.703018,0.486587,0.927645,0.788407,0.0860779,0.894361,0.316378,0.863547,-0.161287,-1.39099,-0.0627406,0.443125,-0.931021,0.152378,0.68646,0.403577,0.345066,0.487154,0.799998,-0.0324289,-0.272278,0.18793,-0.607087,0.434582,0.15364,-0.0896017,-0.244739,0.448123,1.33696,1.4091,0.233466,1.31299,-0.384345,-0.353091,-1.00964,0.0876114,-0.36121,-0.486033,-0.94803,-0.800049,1.01462,-0.0210482,-0.5791,-0.318465,-0.0417906,0.429278,0.257521,-0.555558,-0.341027,-0.535303,-0.056458,-0.689996,-0.441576,-1.06061,-0.125699,-1.52755,-1.41319,0.0321412,-0.659524,0.673212,-0.66957,-0.606909
0.111727,0.605614,0.663949,-0.0904905,0.437649,0.461934,0.643871,0.709965,0.724441,0.118795,1.03865,0.11387,1.12612,0.03137,-0.654195,-0.233313,-0.468807,-1.67112,-0.00383034,0.286754,0.287733,0.310915,0.588083,0.847391,-0.0138605,-0.0762508,0.316818,-0.339034,0.701968,0.393702,0.0192187,0.0247234,0.766158,1.50581,1.41334,0.262722,1.40008,-0.452079,-0.277091,-0.948642,0.120895,-0.289247,-0.36703,-1.1566,-0.70669,0.851419,0.0218403,-0.672402,-0.311882,-0.0175566,0.421131,0.342012,-0.527776,-0.499,-0.770202,-0.289067,-1.23273,-0.567796,-1.20461,-0.229751,-1.53138,-1.24915,-0.198142,-0.501231,0.916548,-0.788124,-0.497353
0.292259,0.586656,0.649881,0.240044,0.593967,0.633867,0.46814,0.929919,0.725245,0.186981,0.995444,0.133931,0.615745,-0.546646,-1.41958,0.532128,-0.827505,-2.06907,-0.19003,0.308521,0.240758,0.281802,0.666557,0.841019,-0.0813727,-0.386652,0.48123,-0.492755,0.638385,0.210238,0.150817,0.0391187,0.407566,1.39905,1.35143,-0.00801319,1.3664,-0.428743,-0.372533,-0.717707,0.385154,0.123227,-0.229004,-0.753175,-0.376852,1.2105,0.155795,-0.568993,-0.644857,-0.260862,0.0604694,-0.0374868,-0.68041,-0.104325,-0.416703,0.157417,-0.450601,0.000528677,-0.748244,0.206036,-1.37205,-1.39161,-0.485659,-0.707857,0.480714,-0.932146,-0.933102
0.396042,-0.167665,0.602565,-0.466404,0.445659,0.543169,0.139118,0.810093,0.926367,0.274961,1.09649,0.208716,0.961904,-0.150516,-1.34015,0.187731,-0.829549,-1.17947,-0.416876,0.138969,0.231338,0.212831,0.80761,1.10146,0.399958,0.122677,0.644887,-0.176725,0.953659,0.312164,-0.15641,-0.0940393,0.320905,0.815781,0.91825,-0.344425,1.24366,-0.431472,-0.269657,-0.625941,0.461157,-0.105774,-0.168919,-0.669029,-0.558493,1.14765,0.321726,-0.430196,-0.790687,-0.0219102,0.255248,0.289748,-0.537313,-0.138391,-0.652873,0.046557,-0.792218,-0.079588,-0.854495,0.0353935,-1.49154,-1.22996,-0.491189,-0.926008,0.402571,-0.939704,-0.248025
0.31707,0.222303,0.69017,-0.208171,0.268476,0.424658,0.313213,0.793141,0.930536,-0.0171383,0.765376,0.182651,0.774035,-0.323271,-0.665403,-0.319313,-0.169886,-0.956741,-0.00241638,0.315507,0.322424,0.331316,0.775458,0.971842,0.056775,-0.199498,0.591493,-0.473655,0.58223,0.440454,-0.00346282,-0.140967,0.353522,1.11203,1.11568,-0.131237,1.39657,-0.407549,-0.215165,-0.791868,0.341963,0.0797652,-0.186644,-0.545444,-0.17848,1.28211,-0.0145042,-0.57952,-0.493507,-0.0850881,0.26837,0.220647,-0.640947,-0.411122,-0.785922,-0.243086,-0.957494,-0.197894,-1.36853,-0.257991,-1.71544,-1.42318,-0.285906,-0.680574,0.689901,-0.45457,-0.0903313
0.349304,0.417336,0.632659,-0.350852,-0.0197309,0.256144,0.324538,0.704499,0.670604,0.0107083,0.676784,0.048856,0.541055,-0.317751,-1.47054,0.520336,-0.436401,-0.902284,0.247423,0.388223,0.430172,0.410121,0.703049,1.03117,0.0808629,-0.1265,0.39795,-0.581369,0.39493,0.168876,-0.314327,-0.438994,0.104748,1.00687,1.06124,-0.0823381,1.58395,-0.237796,-0.0041809,-0.470331,0.368309,0.284284,-0.137167,-0.698347,-0.368502,1.04177,0.187321,-0.586388,-0.350493,0.0847269,0.422338,0.420841,-0.507215,-0.380394,-0.480056,-0.143827,-1.05061,-0.275609,-1.0707,0.0320636,-1.40901,-1.07498,-0.280142,-0.799822,0.628222,-0.778571,-0.568926
0.346495,0.434723,0.934074,-0.183065,0.563187,0.449305,-0.149636,0.707811,0.327251,0.256342,0.56393,0.246749,0.586555,0.137122,-0.704989,0.872376,0.130009,-1.55186,0.352778,0.313927,0.184731,0.385397,0.384547,0.807717,0.236324,-0.317738,0.240645,-0.356043,0.26278,0.0815492,-0.438904,-0.681013,-0.104873,0.646388,0.837441,-0.170247,1.25586,-0.486141,-0.317606,-0.684148,0.00857318,0.0351061,-0.421232,-0.888183,-0.418533,0.946006,0.146776,-0.123635,-0.227329,0.217823,0.424376,0.518138,-0.464068,-0.371764,-0.683359,0.0429793,-0.865396,0.0368755,-0.602553,0.296875,-0.890112,-0.692685,-0.189495,-0.748998,0.543574,-1.06418,-0.917846
-0.0810928,-0.0419077,0.570313,-0.0655709,0.249375,0.362195,0.122626,0.855678,0.626121,0.437596,0.833712,-0.037796,0.639679,-0.292164,-0.980473,-0.122751,-0.861394,-0.647864,-0.414096,0.345449,0.376626,0.499348,0.690003,0.843286,-0.0630311,-0.307693,-0.0264548,-0.926533,-0.0856802,-0.115501,-0.549435,-0.317613,0.0812111,1.08063,1.22003,0.112634,1.43862,-0.151814,0.0615039,-0.450503,0.581547,0.0430034,0.128787,-0.756793,-0.244177,1.24435,0.377701,-0.270114,-0.0740413,0.234936,0.612995,0.710216,-0.220239,-0.0146033,-0.305325,0.011561,-0.690598,-0.518028,-1.37471,-0.495387,-1.74034,-1.47362,-0.181303,-0.586967,0.675229,-0.674318,0.345636
0.00745714,0.152837,0.556221,-0.183348,0.388667,0.4586,0.242202,1.0284,0.570579,0.229413,0.905841,0.0461346,0.91078,-0.325184,-0.840611,-0.396215,0.360986,-1.77066,-0.45909,0.364953,-0.000128774,0.404913,0.579691,0.830547,-0.0164093,-0.406298,0.229075,-0.8581,-0.163406,-0.220043,-0.751032,-0.539775,0.0243492,0.635773,0.839205,-0.0964902,1.4567,0.0193439,0.129366,-0.35589,0.678387,0.314347,0.0480002,-0.646366,-0.386031,1.38772,0.434361,-0.35208,-0.0346383,0.148127,0.318715,0.281177,-0.359928,-0.430268,-0.702048,-0.393788,-1.05766,-0.353537,-0.71562,0.276478,-1.09681,-0.697888,0.243003,-0.143602,0.503567,-0.849868,-0.346644
0.103766,0.151586,0.748557,-0.14638,0.472271,0.690554,0.160228,1.01666,0.635193,0.104998,0.888808,0.134786,0.697123,-0.172219,-1.0999,0.257596,-0.782392,-2.01455,-0.0194801,0.418345,0.223272,0.297106,0.527699,0.923573,-0.0381011,-0.184981,0.219471,-0.83025,0.0186574,-0.17753,-0.465096,-0.579639,-0.0516509,0.99724,1.18932,0.0570178,1.67206,-0.14037,0.0380728,-0.332116,0.590507,-0.0338823,-0.258339,-0.81208,-0.53408,1.08202,-0.126324,-0.575535,-0.346866,-0.327998,0.273283,0.481619,-0.41467,-0.15877,-0.358133,0.165846,-0.894023,-0.0142153,-0.861146,0.020068,-1.27418,-1.28321,0.0176897,-0.112711,1.08445,-0.35507,-0.537078
0.272134,-0.30054,0.533596,-0.224078,0.0848321,0.286049,-0.074168,1.30898,0.664285,0.478669,1.02461,0.110379,0.755542,-0.367459,-1.03134,0.0316738,-0.164391,-1.53427,-0.182165,0.583365,0.46987,0.688378,0.807903,1.2198,0.351656,0.0189718,0.371089,-0.714938,0.0522476,-0.242505,-0.611293,-0.6246,-0.195522,0.677323,0.769578,0.00526098,1.5617,-0.0420782,0.118212,-0.304005,0.68685,0.0326223,-0.0989876,-0.85022,-0.432695,0.841598,-0.218486,-0.739536,-0.723907,-0.149402,0.052835,0.0363223,-0.155987,-0.134642,-0.367966,0.177671,-0.699993,-0.22245,-0.607115,0.129593,-1.26669,-0.962563,-0.117849,-0.297294,0.813761,-0.650851,-0.505895
0.415911,-0.0383315,0.905696,-0.0420431,0.135395,0.442202,-0.103065,1.14896,0.452868,0.037021,0.752178,-0.0448021,1.07361,-0.0916365,-1.08635,0.46577,0.0458816,-0.164835,0.69064,0.736748,0.667592,0.368116,0.706611,0.936294,0.0174385,-0.408853,-0.0834455,-1.19772,-0.215771,-0.210603,-0.68219,-0.837888,-0.0892294,0.718744,0.878142,0.0469067,1.25473,-0.274323,-0.143887,-0.622359,0.39037,-0.0302787,-0.3909,-0.71571,-0.453485,1.04156,0.045398,-0.580574,-0.406232,0.0475175,0.188895,0.281242,-0.426416,-0.183091,-0.51373,0.00105978,-0.774076,-0.0105402,-0.54366,0.278397,-1.05121,-0.907931,-0.146224,-0.619989,0.574142,-0.917515,-0.600299
-0.113535,-0.261685,0.760243,-0.0367007,0.254174,0.628298,0.208743,0.909666,0.583717,0.158795,1.02945,0.0991659,0.82616,-0.270762,-1.55369,0.305132,0.0955153,-1.42003,0.0805144,0.585101,0.308159,0.355334,0.609998,0.717722,0.0357176,-0.516035,0.0823629,-0.835522,0.237826,-0.134467,-0.367602,-0.382435,0.352715,0.96124,1.20982,0.029271,1.47842,-0.372776,-0.0991776,-0.500647,0.294591,0.0901648,-0.197607,-0.603541,-0.147702,1.05919,0.198156,-0.447699,-0.504544,0.0595138,0.203457,0.332777,-0.416803,-0.0337199,-0.389845,0.177271,-0.876146,0.0574995,-0.972017,0.0734821,-1.42378,-1.26044,-0.468207,-0.642853,0.720414,-0.811904,-0.263343
-0.389555,-0.119044,0.847766,-0.279861,0.233817,0.493454,0.149182,0.588609,0.695059,0.315467,0.667055,0.12642,0.386204,-0.291131,-1.23441,0.436792,-0.75083,-0.985693,-0.0479326,0.558285,0.207545,0.337645,0.534391,0.937086,-0.0689191,-0.289782,0.112406,-0.892126,0.306948,0.0379773,-0.27675,-0.228193,0.293143,1.01261,1.3567,0.159576,1.48807,-0.311944,-0.243111,-0.645128,0.375334,0.163933,-0.32699,-0.670998,-0.298502,1.19723,0.296014,-0.287891,-0.114724,0.279426,0.639665,0.628492,-0.290028,0.0759334,-0.401912,0.252165,-0.770167,-0.224455,-0.977284,-0.0805566,-1.44861,-1.24784,-0.396562,-0.538416,0.806901,-0.938545,-0.950639
0.378898,0.403319,0.731889,0.0337416,0.563755,0.658384,0.203809,0.982007,0.559187,0.218864,0.67396,-0.0885983,0.61698,-0.454418,-1.00925,0.410736,-0.429941,-0.398744,0.151344,0.744911,0.248698,0.48162,0.70621,1.11503,0.194795,-0.0853063,0.431898,-0.420157,0.421643,0.111269,-0.365332,-0.576081,-0.198642,0.693545,0.819422,-0.206874,1.33413,-0.496382,-0.155489,-0.744703,0.343206,0.02811,-0.220263,-0.953873,-0.482967,1.1016,0.291956,-0.389857,-0.262002,0.218996,0.341246,0.454468,-0.310853,-0.291523,-0.329066,-0.0374393,-0.928433,-0.518473,-1.14041,-0.0687314,-1.56242,-1.39687,-0.282721,-0.349739,0.430516,-0.821783,-0.974039
-0.237128,0.19601,0.805547,0.190208,0.36896,1.00256,0.258697,0.879313,0.574274,0.675406,1.11819,0.14788,0.926542,-0.167219,-1.26668,-0.15111,0.333369,-1.76113,0.217422,0.779344,0.659717,0.44688,0.61531,1.01934,-0.0841909,-0.439492,0.14986,-0.854455,0.21511,-4.93225e-005,-0.379721,-0.261363,0.517988,1.36438,1.33184,0.291981,1.65383,-0.284164,-0.086906,-0.796561,0.210274,-0.25164,-0.51443,-1.05523,-0.716438,0.962795,0.0287296,-0.559771,-0.472021,0.195747,0.284805,0.375137,-0.644588,-0.439763,-0.86421,-0.313011,-1.34025,-0.60891,-0.99678,-0.0747601,-1.44306,-1.04764,-0.1863,-0.757301,0.660498,-0.48326,-0.0931954
0.0601995,0.0369156,0.436214,0.123176,0.346928,0.491513,0.37633,0.996607,0.785916,0.278989,1.1417,0.185124,1.09096,0.120198,-0.410978,0.05402,-0.0729548,-1.79078,0.0468633,0.698605,0.399636,0.280447,0.558737,0.826306,-0.187296,-0.297236,-0.0681385,-0.843024,0.0280854,-0.11456,-0.659021,-0.545334,0.174967,0.976014,1.08664,0.078663,1.18706,-0.346654,-0.231836,-0.757224,0.480067,-0.0442478,-0.103235,-0.656891,-0.248605,1.29252,0.291287,-0.416288,-0.348002,-0.0440069,0.33655,0.21973,-0.82755,-0.794569,-1.10755,-0.375208,-0.999481,-0.650922,-0.990766,0.0363064,-1.3255,-1.07564,0.136782,-0.448332,0.924067,-0.183009,0.171427
0.835794,0.0360275,0.813248,0.30964,0.578746,0.599973,0.3106,1.11367,0.830076,0.130216,0.895366,0.494272,0.69062,-0.153477,-1.07107,0.50107,0.246039,-1.74464,-0.52165,0.498514,0.20862,0.124454,0.490702,0.99256,0.149897,-0.162105,0.30865,-0.393429,0.452664,0.0142332,-0.381377,-0.730185,0.118916,0.83145,1.01036,-0.103272,1.34687,-0.224319,-0.072907,-0.314235,0.555542,0.261065,-0.0346319,-0.846093,-0.249278,1.35284,0.227449,-0.222354,-0.282305,0.108017,0.248277,0.275831,-0.653428,-0.756142,-0.870145,-0.579763,-1.38858,-0.564475,-1.08926,-0.224598,-1.38584,-1.12778,-0.249462,-0.769579,0.233488,-0.870273,-0.503412
0.177541,-0.344048,0.647681,-0.428905,-0.0181666,0.344063,-0.0168321,0.758638,0.581554,0.38353,1.23895,0.159946,0.949108,0.0493435,-0.735524,0.474666,-0.975789,-1.05459,-0.203345,0.566208,0.2223,0.265216,0.635333,1.01344,0.153196,-0.132101,0.481988,-0.58053,0.381414,0.00749193,-0.523964,-0.558406,-0.0768656,0.847049,1.05348,0.077273,1.70588,0.295779,0.304895,0.00836664,0.743181,0.165535,-0.0932675,-0.865101,-0.39942,1.1383,0.0791908,-0.636215,-0.175321,-0.00891721,0.43988,0.38922,-0.473038,-0.420583,-0.735282,-0.0671176,-1.28634,-0.48002,-0.999658,0.107469,-1.51166,-1.09319,-0.258126,-0.64367,0.39933,-0.678502,-0.742016
0.596286,0.242424,0.826769,-0.11805,0.127757,0.19459,-0.353739,0.916907,0.683129,-0.00904126,0.629605,0.221725,0.572796,-0.269908,-0.646294,0.3718,-0.670842,-1.15099,-0.139114,0.478962,0.34193,0.256144,0.369203,0.807944,-0.16207,-0.497856,-0.0334172,-0.863496,0.143375,0.0979923,-0.262443,-0.237705,0.204324,1.12348,1.18335,-0.105162,1.31168,-0.589849,-0.350687,-0.616835,0.232141,-0.122371,-0.158423,-0.698355,-0.045518,1.31013,0.374245,-0.367711,-0.329672,0.129808,0.365318,0.229069,-0.289857,-0.24086,-0.581047,-0.103364,-0.607683,-0.231265,-0.720868,0.387201,-1.14499,-1.15976,0.102907,-0.367437,0.754591,-0.811675,-0.583668
0.217184,-0.446924,0.648862,-0.482283,-0.0836933,0.392626,0.0209634,0.855561,0.740737,0.349571,0.668105,-0.0384159,0.681544,-0.860688,-1.66972,0.321598,-0.482198,-1.42641,0.297557,0.685503,0.686961,0.572504,0.69447,1.00895,0.174383,-0.0754504,0.426663,-0.716916,0.403974,0.122318,-0.27167,-0.358848,0.452865,1.09542,1.25551,0.0639237,1.42481,-0.36165,-0.240345,-0.730701,0.271549,-0.102447,-0.343481,-1.03609,-0.60533,1.08337,0.11039,-0.45933,-0.177546,0.13561,0.265736,0.557158,-0.0870957,-0.222925,-0.45604,-0.0551038,-0.926901,-0.189027,-0.899375,0.0839904,-1.26156,-1.02308,0.00521934,-0.34842,0.581637,-0.366652,-0.596251
0.454173,0.365244,0.724929,-0.0586049,0.233861,0.110316,0.230282,1.10676,0.437215,0.143445,0.838418,0.165563,0.692647,0.236412,-1.03192,0.577532,0.486798,-1.18712,0.586625,0.65311,0.612858,0.568407,0.58248,0.899209,-0.0397048,-0.301626,0.0627016,-1.03634,-0.0988198,-0.165513,-0.824084,-0.867401,-0.193307,0.512994,0.869541,-0.237269,1.41992,-0.511547,-0.226574,-0.500634,0.186219,-0.027887,-0.269723,-0.880893,-0.388401,1.03316,0.0218521,-0.258322,-0.257645,0.0710936,0.445363,0.398752,-0.280806,-0.177787,-0.421351,0.0395081,-0.82294,-0.300385,-0.819945,0.275662,-1.06647,-1.08267,-0.290994,-0.537403,0.308837,-0.690697,-0.503901
0.10195,-0.297306,0.620518,-0.313463,0.16198,0.22589,0.267539,0.763897,0.572483,0.191755,0.979198,0.532277,1.00049,0.185314,-1.01141,0.538255,-0.366979,-0.117827,0.211727,0.663918,0.532666,0.493053,0.583521,1.11051,0.253276,-0.165282,0.373148,-0.709466,0.036747,-0.207822,-0.771703,-0.625983,-0.312812,0.611777,0.661785,-0.137062,1.50466,-0.521953,-0.16961,-0.626195,0.320346,-0.0888511,-0.448906,-1.1462,-0.468242,0.877527,-0.347974,-0.551086,-0.486724,-0.0895642,0.390294,0.27942,-0.324641,-0.291936,-0.61658,0.112612,-1.0084,-0.0322928,-0.89829,0.291674,-0.981703,-0.811213,0.164901,-0.306467,0.847003,-0.69461,-0.368247
-0.0876451,-0.0724689,0.758636,-0.212191,0.0248037,0.357162,0.426941,1.02038,0.845055,0.340889,0.919604,0.322468,0.799613,-0.109136,-1.27587,0.433913,-0.0804623,-2.30084,-0.0553688,0.381602,0.292544,0.250448,0.641478,0.960042,0.081011,-0.286667,0.0806228,-0.879409,0.196497,-0.203244,-0.557812,-0.60477,0.0369416,0.758577,0.756772,-0.444219,1.11574,-0.654926,-0.343852,-0.773938,0.318835,-0.0433494,-0.078961,-0.707347,-0.364178,1.26616,0.25747,-0.3755,-0.414249,0.0992171,0.378222,0.433917,-0.45906,-0.375447,-0.404069,0.0488337,-0.80964,-0.0559963,-0.743596,0.184275,-1.12965,-0.707218,0.162527,-0.0948624,0.839762,-0.605801,0.414186
0.549464,0.216289,1.06228,-0.0932919,0.521167,0.590722,-0.0484493,0.885506,0.596465,0.139915,0.817987,0.215002,0.663824,-0.0638516,-0.818799,0.475049,0.26939,-1.77118,-0.200379,0.259126,0.0924662,0.158777,0.429133,0.825511,-0.204894,-0.546707,0.0694249,-1.05481,0.194061,-0.0950611,-0.386396,-0.523361,-0.164479,0.941852,1.0565,-0.0667338,1.37206,-0.389395,-0.213839,-0.40926,0.518082,-0.156807,-0.118124,-0.957349,-0.666787,1.05284,0.223092,-0.24751,-0.294756,0.00524558,0.311824,0.450825,-0.0516318,-0.231711,-0.381968,0.210869,-0.851463,-0.198787,-0.892348,0.105235,-1.36151,-1.07781,-0.260419,-0.537586,1.01637,-0.736348,-0.439042
0.467456,-0.106694,0.869274,-0.0599956,0.168763,0.559517,0.227165,0.872634,0.386281,0.20617,0.808335,-0.0266973,0.879223,-0.235554,-0.891824,0.049348,0.414555,-1.13235,0.157409,0.642777,0.299092,0.191308,0.507456,0.912884,-0.117287,-0.375827,0.325322,-0.568548,0.424353,0.261447,-0.117968,-0.254124,0.281978,0.98359,1.11917,-0.188546,1.16975,-0.571976,-0.371438,-0.816855,0.233256,-0.333774,-0.0202837,-0.892788,-0.444361,1.27932,0.0951956,-0.468789,-0.411214,-0.113068,0.28446,0.480668,-0.280889,-0.137299,-0.408579,0.0653683,-0.722034,-0.408474,-1.22038,-0.120585,-1.64326,-1.48192,-0.254138,-0.389513,0.954982,-0.152454,-0.685043
-0.0570167,0.147722,0.878308,0.126363,0.545625,0.553318,0.509001,0.626555,0.133034,-0.120893,0.662846,-0.077544,0.509581,-0.686193,-0.870247,-0.229776,0.271469,-0.752415,0.167504,0.76289,0.427468,0.560101,0.616143,1.09727,0.108831,-0.228642,0.430716,-0.720229,0.465064,0.162134,-0.321601,-0.275522,0.179889,0.974516,1.00245,-0.199631,1.31577,-0.341872,-0.108339,-0.694287,0.328274,-0.0676927,-0.0438851,-0.830833,-0.33195,1.22692,0.255633,-0.29349,-0.285348,0.147257,0.20534,0.369066,-0.442538,-0.368191,-0.679494,0.123014,-0.632598,-0.087826,-1.05579,0.0771242,-1.45634,-1.05557,-0.446339,-0.702549,0.603744,-1.02469,-1.06209
0.360493,-0.273972,0.516302,-0.257873,-0.136822,0.0478825,-0.177204,0.665153,0.131865,-0.0268295,0.343577,-0.181437,0.495691,-0.708674,-1.24886,0.0145693,-0.151508,-0.879363,-0.150628,0.820776,0.272338,0.633401,0.440091,1.04728,0.147791,-0.206998,0.396196,-0.501279,0.33005,0.206181,-0.309162,-0.185594,0.322915,1.126,1.02011,-0.0642131,1.51792,-0.150183,-0.0637136,-0.456817,0.472812,0.271089,0.16495,-0.273851,-0.0826627,1.45871,0.338093,-0.356973,-0.292295,-0.150728,0.253801,0.281105,-0.558356,-0.303728,-0.53544,0.053228,-0.820168,-0.0140688,-0.847199,-0.106513,-1.35402,-1.30144,-0.254722,-0.494152,0.716436,-0.741745,-0.11657
0.396066,-0.492281,0.438093,-0.293572,-0.125397,-0.127325,-0.0849352,0.68736,0.355707,-0.016404,0.535733,-0.494697,0.345932,-0.616595,-0.882101,-0.543367,-0.219806,-0.53112,0.112926,0.986738,0.679373,0.730541,1.01585,1.14056,0.247888,-0.038387,0.585892,-0.630035,0.55197,0.167506,-0.323112,-0.24747,0.211315,0.902345,0.933053,-0.207608,1.25658,-0.418795,-0.424686,-0.717901,0.406005,-0.0474196,-0.0709996,-0.648417,-0.11756,1.4058,0.349137,-0.211046,-0.103046,0.150357,0.33592,0.377816,-0.221342,-0.229573,-0.817826,-0.11458,-0.798162,-0.432732,-1.03022,-0.158232,-1.15883,-1.11519,-0.0912499,-0.526044,0.918648,-0.40433,-0.752248
0.518397,-0.316715,0.521658,-0.491824,0.046848,-0.0297251,-0.0352604,0.764059,0.470039,-0.175035,0.689455,-0.514629,0.473492,-0.471521,-1.26233,0.00475973,-0.788136,-1.94637,-0.134083,0.675396,0.357763,0.614628,0.696127,0.946731,0.11566,-0.306472,0.309994,-0.526012,0.413617,0.218091,-0.108253,0.0951105,0.448191,1.29682,1.48371,0.326291,1.64334,0.194725,0.0699955,-0.555195,0.410898,0.0649928,-0.156005,-0.835162,-0.421467,1.0642,0.153524,-0.401936,-0.25371,0.096459,0.36534,0.467397,-0.0836897,-0.0315484,-0.387555,-0.129445,-0.695257,-0.465111,-0.996062,0.0401274,-1.42428,-1.19875,-0.228341,-0.416291,0.611931,-0.653235,-0.371581
