ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,sbo,q1,q2,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
529.872,0.853451,0.420989,359.072,19.6602,0.310423,1.37182, 28.6657, 43.4686,0.880167,0.988972,17.1825,2.72272,0.273215,2.986,0.326198,4.84417,0.467292,2.055,0.05,2.055,0.05,-661.406
575.932,0.649238,0.713857,389.305,126.374,0.323115,1.42803, 23.3097, 46.1679,0.72873,0.999988,9.15022,2.5733,0.20965,2.99357,0.324297,4.77208,0.458278,2.055,0.05,2.055,0.05,-655.683
569.89,0.697358,0.597439,355.711,149.178,0.346957,1.49407, 30.7393, 48.6779,0.880013,1.00407,17.2686,2.62877,0.202466,2.91391,0.30148,4.8704,0.479881,2.055,0.05,2.055,0.05,-654.868
626.985,0.628286,0.537105,334.435,132.666,0.321114,1.25351, 52.1064, 58.4499,1.01093,0.985056,22.6124,2.42888,0.16121,2.99073,0.311888,4.73065,0.446328,2.055,0.05,2.055,0.05,-660.454
490.389,0.73934,0.703594,371.001,270.435,0.352924,1.61347, 34.3883, 41.9814,0.848106,0.994441,25.9452,2.64371,0.227899,2.94883,0.304344,4.83199,0.476873,2.055,0.05,2.055,0.05,-659.217
494.024,0.707183,0.618804,355.935,461.914,0.320123,1.53626, 17.4698, 41.5353,0.835709,0.992194,8.38929,2.51518,0.200113,2.93413,0.303896,4.79753,0.45984,2.055,0.05,2.055,0.05,-660.177
448.431,0.857672,0.826155,377.677,584.894,0.270612,1.1045, 36.7594, 35.3441,0.813761,1.01007,25.3187,2.61831,0.202064,2.98686,0.327088,4.65168,0.413456,2.055,0.05,2.055,0.05,-640.475
562.289,0.736417,0.606722,410.842,212.575,0.273456,1.37463, 52.1193, 41.9249,0.7218,1.01016,21.9928,2.7265,0.26326,3.04021,0.334623,4.73166,0.437576,2.055,0.05,2.055,0.05,-657.568
586.641,0.804841,0.914453,399.927,611.553,0.259377,1.46887, 27.5805, 45.5337,0.7907,0.993343,17.4389,2.46801,0.172047,2.96796,0.321206,4.80562,0.464186,2.055,0.05,2.055,0.05,-660.237
610.536,0.776706,0.829104,404.456,584.54,0.299404,1.43743, 36.2203, 45.1899,0.810814,0.987699,21.218,2.44369,0.165562,3.01977,0.328042,4.88169,0.49179,2.055,0.05,2.055,0.05,-660.241
584.047,0.748156,0.735532,395.266,379.36,0.296304,1.24597, 44.1993, 44.9401,0.791301,0.990975,20.0286,2.42873,0.14717,3.02001,0.333537,4.80774,0.471445,2.055,0.05,2.055,0.05,-658.334
482.211,0.820346,0.860927,367.735,585.019,0.290652,1.51888, 34.9304, 40.9149,0.824563,1.00867,26.0075,2.52351,0.199858,2.98631,0.326257,4.76965,0.461715,2.055,0.05,2.055,0.05,-664.345
568.47,0.765946,0.901309,376.452,794.386,0.243175,1.07634, 28.7488, 44.0396,0.859984,0.989206,16.5967,2.45677,0.177256,3.01208,0.340225,4.80064,0.461447,2.055,0.05,2.055,0.05,-650.397
514.036,0.832391,0.699404,367.221,146.859,0.339658,1.19328, 32.4783, 42.2321,0.835236,0.99311,19.8905,2.47243,0.179464,2.95748,0.311748,4.73812,0.45799,2.055,0.05,2.055,0.05,-652.387
567.092,0.761952,0.481331,350.624,88.0637,0.340189,1.1919, 43.353, 50.8446,0.905101,0.993433,22.3311,2.66962,0.216287,2.93777,0.308755,4.86576,0.501508,2.055,0.05,2.055,0.05,-672.963
548.606,0.734683,0.444226,417.277,125.96,0.348394,1.30273, 33.3791, 42.5929,0.700728,1.00707,17.9119,2.74977,0.262779,3.01734,0.3192,4.845,0.458376,2.055,0.05,2.055,0.05,-652.175
497.072,0.766821,0.750738,322.698,312.611,0.382929,1.56309, 26.7051, 46.2842,1.00222,0.973601,15.9882,2.70897,0.255622,2.95096,0.312227,4.68695,0.434624,2.055,0.05,2.055,0.05,-649.536
440.387,0.876404,0.388225,334.838,47.0092,0.355278,1.74291, 16.4906, 41.628,0.918157,1.00948,9.09087,2.619,0.243031,2.95717,0.313912,4.77884,0.452929,2.055,0.05,2.055,0.05,-646.651
401.227,0.943979,0.329525,317.154,22.791,0.362074,1.22892, 24.6456, 41.1448,0.844738,1.03172,15.4544,2.59409,0.226279,2.95606,0.318068,4.72999,0.439284,2.055,0.05,2.055,0.05,-636.101
459.017,0.777436,0.34803,317.061,52.5638,0.334358,1.36064, 23.8511, 44.8736,1.00108,1.009,15.4083,2.66583,0.237253,2.95116,0.30811,4.85299,0.489068,2.055,0.05,2.055,0.05,-658.622
484.574,0.784126,0.390243,330.276,43.8235,0.329445,1.35025, 29.2919, 49.2636,0.890897,1.01112,20.1281,2.55188,0.193888,2.98443,0.321723,4.87129,0.481767,2.055,0.05,2.055,0.05,-656.436
523.567,0.71079,0.754366,337.861,404.54,0.254793,1.44688, 34.0209, 48.6315,0.85266,0.989192,22.6559,2.75438,0.273109,2.96267,0.322678,4.80668,0.481985,2.055,0.05,2.055,0.05,-670.292
542.591,0.734135,0.796107,343.989,786.331,0.263432,1.17229, 27.2728, 46.1856,0.862398,1.0002,15.7887,2.71984,0.247538,2.9813,0.324746,4.60066,0.441661,2.055,0.05,2.055,0.05,-640.224
524.658,0.633752,0.984552,365.867,1805.32,0.333289,1.47698, 32.298, 43.448,0.831896,0.999281,16.4813,2.65965,0.230882,3.00608,0.325192,4.91319,0.493728,2.055,0.05,2.055,0.05,-662.008
583.019,0.708337,0.779402,359.717,307.106,0.284873,1.32617, 31.0159, 47.6377,0.842115,1.00885,12.2697,2.693,0.251805,2.97134,0.314896,4.92725,0.501332,2.055,0.05,2.055,0.05,-634.602
625.16,0.752957,0.726812,358.13,496.86,0.313515,1.26492, 56.709, 54.8732,0.804361,1.01799,22.9712,2.57521,0.207638,2.95946,0.315682,4.89176,0.52861,2.055,0.05,2.055,0.05,-667.694
876.513,0.670243,0.762624,364.916,288.719,0.230418,0.992252, 37.3562, 69.5234,0.866891,1.0078,10.8404,2.7557,0.243048,3.00901,0.320481,4.75889,0.461145,2.055,0.05,2.055,0.05,-653.516
718.492,0.654761,0.931687,425.705,1306.67,0.302066,1.2503, 29.8987, 48.1683,0.750996,1.01741,9.54431,2.75507,0.256715,3.01715,0.317354,4.84282,0.457009,2.055,0.05,2.055,0.05,-668.971
672.591,0.56748,0.859302,438.3,801.39,0.313055,1.34646, 42.2362, 45.9167,0.724143,0.998913,19.3877,2.72313,0.250111,2.92137,0.298995,4.90461,0.471819,2.055,0.05,2.055,0.05,-659.706
661.031,0.634759,1.01709,404.744,1438.52,0.291245,1.43656, 23.7535, 48.4253,0.75933,0.997602,8.64464,2.81165,0.266268,2.9292,0.305839,4.88278,0.47991,2.055,0.05,2.055,0.05,-652.553
742.561,0.632013,0.938627,419.052,1375.74,0.285635,1.14814, 43.9513, 52.761,0.722457,1.01371,16.057,2.61212,0.224185,2.94452,0.312951,4.69314,0.441934,2.055,0.05,2.055,0.05,-666.615
892.516,0.587063,0.956946,433.369,2033.33,0.238155,1.17253, 40.037, 61.6254,0.708313,0.993065,11.8318,2.68422,0.227579,2.97069,0.305437,4.74672,0.467658,2.055,0.05,2.055,0.05,-651.156
674.521,0.638495,1.10785,426.601,2745.15,0.272517,1.23658, 51.1471, 46.6056,0.724348,1.00824,19.6845,2.66942,0.238419,2.96425,0.298072,4.67434,0.425945,2.055,0.05,2.055,0.05,-646.295
624.396,0.724149,1.17818,360.575,2837.53,0.252918,1.16891, 36.8339, 54.0678,0.850118,1.00458,20.478,2.58651,0.222168,2.98218,0.318421,4.70478,0.468391,2.055,0.05,2.055,0.05,-663.999
588.342,0.832232,1.04751,373.031,1229.95,0.317683,1.11764, 43.5241, 48.2346,0.780036,1.00506,26.1873,2.54077,0.209175,2.96742,0.315347,4.71016,0.430535,2.055,0.05,2.055,0.05,-662.728
607.922,0.731331,0.942145,365.638,1290,0.34841,1.37257, 38.2179, 49.6886,0.849204,1.00215,20.4028,2.79114,0.265839,2.93876,0.309903,4.65163,0.435634,2.055,0.05,2.055,0.05,-671.043
463.33,0.602668,0.534173,344.739,224.734,0.470551,1.65644, 30.3909, 42.6817,0.885723,1.00512,19.6353,2.77815,0.286454,2.98433,0.310646,4.75662,0.455383,2.055,0.05,2.055,0.05,-656.607
487.489,0.83244,0.829602,335.758,277.25,0.285374,1.21793, 29.1221, 44.0433,0.929672,1.00488,19.1634,2.53606,0.208898,3.0017,0.32042,4.74092,0.447519,2.055,0.05,2.055,0.05,-673.139
611.592,0.738372,0.760825,385.244,619.444,0.33985,1.43219, 18.1336, 43.7603,0.922827,0.996393,6.88854,2.66485,0.237686,3.02039,0.318148,4.83295,0.463298,2.055,0.05,2.055,0.05,-645.865
521.724,0.62197,0.663294,409.409,323.503,0.311049,1.47447, 22.0294, 40.8188,0.700037,0.995299,15.9315,2.51901,0.194905,2.99422,0.322295,4.8856,0.517187,2.055,0.05,2.055,0.05,-658.469
778.73,0.586176,0.532593,441.426,178.231,0.38205,1.41305, 84.5616, 54.2546,0.704526,0.999218,36.2091,2.70192,0.247486,3.0596,0.341611,4.88282,0.481821,2.055,0.05,2.055,0.05,-649.648
781.356,0.725314,0.422046,444.843,73.5413,0.275819,1.21866, 43.2122, 55.8383,0.690413,0.989862,18.2548,2.74298,0.253813,3.01055,0.313985,4.71171,0.435593,2.055,0.05,2.055,0.05,-657.025
781.64,0.619009,0.738289,379.372,370.959,0.321088,1.18335, 37.1289, 60.8368,0.84376,1.01183,12.8002,2.48962,0.170842,2.99152,0.330205,4.85251,0.483241,2.055,0.05,2.055,0.05,-671.863
702.015,0.630328,0.755561,409.666,470.33,0.319003,1.5888, 36.3568, 48.8839,0.793723,1.00137,16.6353,2.66862,0.23964,3.00667,0.323413,4.87165,0.481197,2.055,0.05,2.055,0.05,-663.63
488.728,0.698892,0.620932,388.669,107.409,0.423066,1.16119, 32.922, 38.1978,0.850724,1.01131,21.2158,2.61008,0.224018,2.99633,0.30725,4.90296,0.506075,2.055,0.05,2.055,0.05,-652.403
526.478,0.797611,0.469648,365.66,70.5392,0.264578,1.23674, 26.1353, 43.8379,0.841765,1.00561,14.2854,2.51993,0.200025,2.97872,0.315505,4.75785,0.435817,2.055,0.05,2.055,0.05,-667.743
463.781,0.7111,0.564586,335.804,121.514,0.402973,1.42557, 48.8851, 43.5515,0.939796,0.996347,35.7609,2.58883,0.21798,3.00838,0.329418,4.70029,0.429672,2.055,0.05,2.055,0.05,-665.828
769.481,0.607509,0.654591,400.519,245.087,0.320142,1.04364, 39.1128, 59.729,0.810561,1.00697,20.3353,2.68041,0.231145,3.0273,0.321462,4.87283,0.492346,2.055,0.05,2.055,0.05,-672.793
580.896,0.67656,0.678562,361.413,168.742,0.292079,1.26223, 27.8174, 46.6604,0.879613,0.993145,16.3763,2.71118,0.237377,3.00711,0.325532,4.84735,0.477765,2.055,0.05,2.055,0.05,-654.955
716.097,0.690211,0.574115,416.371,132.474,0.249969,1.37062, 49.4522, 51.0711,0.771367,0.981309,21.037,2.65493,0.224106,3.02977,0.337409,4.7744,0.469649,2.055,0.05,2.055,0.05,-661.557
636.676,0.669381,0.724042,368.383,515.214,0.311999,1.29099, 38.7441, 51.1638,0.825697,1.00811,21.1049,2.60041,0.210484,2.95358,0.317894,4.58582,0.407984,2.055,0.05,2.055,0.05,-641.698
543.413,0.810276,0.534059,372.682,153.877,0.221103,1.29534, 17.6647, 44.2292,0.805487,1.01776,10.0263,2.51186,0.194611,2.97356,0.320524,4.82438,0.473337,2.055,0.05,2.055,0.05,-655.153
514.141,0.810749,0.587369,359.268,261.042,0.306774,1.26315, 23.9224, 45.3419,0.838083,0.988869,14.9795,2.71971,0.233622,2.96044,0.314226,4.81695,0.496771,2.055,0.05,2.055,0.05,-664.929
463.008,0.86345,0.849718,332.36,314.344,0.296644,1.17443, 29.961, 40.1827,0.964874,1.00817,18.4454,2.50877,0.17696,3.01366,0.326529,4.82198,0.495768,2.055,0.05,2.055,0.05,-663.636
563.416,0.722738,0.375336,340.086,63.399,0.42308,1.51584, 54.8613, 53.4764,0.874291,0.998856,25.133,2.55649,0.200994,2.94788,0.306929,4.7559,0.450897,2.055,0.05,2.055,0.05,-655.124
468.76,0.621796,0.454872,347.329,80.7329,0.31492,1.64883, 31.7883, 42.7163,0.867656,1.00597,17.2109,2.50655,0.177117,3.00948,0.338517,4.9125,0.496495,2.055,0.05,2.055,0.05,-649.402
722.559,0.66253,0.729575,394.744,218.527,0.313694,1.07277, 29.8284, 60.0487,0.781533,0.989525,16.9775,2.7551,0.262761,2.98732,0.319931,4.90276,0.490494,2.055,0.05,2.055,0.05,-638.295
485.088,0.652907,0.634345,350.218,125.841,0.300386,1.31438, 24.2014, 43.4901,0.872818,1.0019,14.1386,2.63047,0.217665,2.95038,0.304531,4.69828,0.436804,2.055,0.05,2.055,0.05,-658.432
564.269,0.675794,0.580246,383.284,172.795,0.338459,1.15153, 28.3033, 43.2003,0.817614,0.999104,17.9656,2.75641,0.256325,2.9912,0.316355,4.6135,0.418801,2.055,0.05,2.055,0.05,-639.443
651.254,0.593055,0.66925,377.059,196.553,0.299736,1.3314, 62.5411, 56.8827,0.755205,0.981045,31.5435,2.7069,0.245421,3.01329,0.32675,4.8925,0.497762,2.055,0.05,2.055,0.05,-648.668
605.692,0.623174,0.631566,406.595,316.897,0.37137,1.42006, 31.247, 44.3801,0.776991,1.00066,17.1016,2.83321,0.27682,2.97485,0.311798,4.84676,0.493046,2.055,0.05,2.055,0.05,-643.849
738.905,0.788599,0.703834,428.587,215.127,0.337127,1.31008, 50.3111, 50.5496,0.808873,1.00008,28.9027,2.71666,0.217205,3.03217,0.323816,4.79267,0.456413,2.055,0.05,2.055,0.05,-629.293
742.768,0.593623,0.612447,393.393,133.325,0.342293,1.34967, 55.111, 57.5706,0.773908,1.00755,22.4879,2.68005,0.22645,3.04764,0.335664,4.71804,0.466664,2.055,0.05,2.055,0.05,-661.793
510.26,0.874705,0.530987,363.155,123.342,0.357159,1.2017, 41.8039, 43.6058,0.876518,0.99078,31.8642,2.51359,0.184278,2.94892,0.302636,4.69969,0.445413,2.055,0.05,2.055,0.05,-658.724
464.693,0.835014,0.580954,315.956,88.2216,0.308133,1.39327, 48.952, 47.9142,0.982936,1.00212,35.7839,2.46397,0.18268,2.91894,0.3034,4.69933,0.43919,2.055,0.05,2.055,0.05,-639.755
498.404,0.815327,0.492717,321.1,117.016,0.323829,1.21187, 25.9286, 49.5729,0.930948,1.00529,24.3377,2.60849,0.238676,3.04323,0.331187,4.77052,0.476854,2.055,0.05,2.055,0.05,-654.41
505.529,0.889115,0.44461,385.709,39.6709,0.216205,1.43687, 24.5017, 40.1793,0.84954,0.989575,14.184,2.59049,0.229613,2.97734,0.312627,4.70807,0.450369,2.055,0.05,2.055,0.05,-639.319
510.709,0.615434,0.757406,374.905,554.79,0.32563,1.26305, 31.9488, 44.3271,0.729189,0.977044,18.6898,2.61189,0.237924,2.94203,0.307057,4.82899,0.474318,2.055,0.05,2.055,0.05,-655.865
583.492,0.796607,0.681514,407.923,135.938,0.23089,1.14528, 40.6949, 42.7808,0.754953,1.00188,29.1419,2.55737,0.207871,2.98431,0.324417,4.70021,0.428635,2.055,0.05,2.055,0.05,-646.554
590.001,0.767379,0.511927,435.926,84.4679,0.292112,1.33162, 27.2909, 42.0863,0.705352,0.993747,20.2198,2.5257,0.194103,3.08443,0.33366,4.77856,0.467666,2.055,0.05,2.055,0.05,-653.707
620.785,0.780266,0.555478,415.266,117.534,0.194868,1.17032, 35.8983, 45.6317,0.730862,1.0063,19.8787,2.60798,0.230634,2.97961,0.300587,4.91467,0.468527,2.055,0.05,2.055,0.05,-644.793
501.209,0.820053,0.495614,439.546,112.57,0.303109,1.59975, 20.5798, 36.0463,0.717664,1.00012,12.7641,2.70962,0.27365,3.08606,0.332913,4.83446,0.457566,2.055,0.05,2.055,0.05,-656.531
548.635,0.719683,0.516402,361.698,66.2471,0.40213,1.24192, 30.0902, 48.2392,0.866617,0.985211,18.5842,2.77456,0.284838,3.01897,0.324626,4.84185,0.45556,2.055,0.05,2.055,0.05,-652.447
573.121,0.79223,0.567409,328.75,124.558,0.338603,1.24099, 21.7054, 52.7443,0.896074,0.991238,11.254,2.72799,0.272356,2.94215,0.30951,4.85842,0.488268,2.055,0.05,2.055,0.05,-645.9
403.778,0.847955,0.605466,307.618,206.576,0.344381,1.50123, 27.5742, 39.9128,1.10823,0.998024,20.1205,2.55565,0.205104,2.94881,0.303589,4.87141,0.492477,2.055,0.05,2.055,0.05,-663.334
464.609,0.745778,0.594388,270.535,180.419,0.320208,1.306, 40.6765, 54.4211,1.14469,0.995851,22.7809,2.42278,0.151425,2.89642,0.304774,4.71411,0.45672,2.055,0.05,2.055,0.05,-658.54
512.996,0.669348,0.669254,312.957,130.084,0.357822,1.34706, 47.2707, 50.0458,0.959798,0.986344,20.563,2.57255,0.228906,2.96045,0.31387,4.75069,0.470298,2.055,0.05,2.055,0.05,-657.978
392.834,0.819022,0.608624,323.628,114.813,0.373526,1.31663, 20.6864, 37.7365,0.963497,0.992764,11.5326,2.43451,0.161768,3.01021,0.332955,4.70857,0.441672,2.055,0.05,2.055,0.05,-648.864
558.305,0.58643,0.669842,319.834,188.533,0.393039,1.33343, 25.3282, 53.6206,0.9371,0.998058,11.4618,2.59865,0.204346,2.99444,0.340538,4.75303,0.467574,2.055,0.05,2.055,0.05,-656.018
404.472,0.883004,0.650211,320.225,111.911,0.318413,1.33629, 30.3957, 39.5496,0.864332,1.00802,21.8879,2.59458,0.219498,2.90503,0.30504,4.76361,0.491545,2.055,0.05,2.055,0.05,-632.851
603.109,0.731057,0.471242,319.733,72.9942,0.300958,1.31764, 39.0406, 59.7422,0.892645,1.02215,17.3075,2.47841,0.184804,2.99725,0.326787,4.7233,0.439829,2.055,0.05,2.055,0.05,-646.114
498.096,0.824448,0.475404,314.808,82.5643,0.389702,1.24967, 18.7025, 48.4073,0.981801,1.00037,11.4194,2.65952,0.250305,2.96436,0.318661,4.80685,0.486212,2.055,0.05,2.055,0.05,-648.208
400.832,0.753279,0.801125,296.973,168.072,0.343479,1.34241, 27.2933, 44.6094,1.01605,0.994401,26.3925,2.63729,0.239544,2.96097,0.318185,4.81472,0.456884,2.055,0.05,2.055,0.05,-642.5
491.335,0.737069,1.02955,291.923,471.482,0.35733,1.27437, 55.5464, 53.5609,1.0527,0.987539,42.3347,2.49048,0.18348,2.94724,0.310762,4.79401,0.453702,2.055,0.05,2.055,0.05,-668.195
395.686,0.742125,0.852453,283.408,584.064,0.397826,1.46644, 38.0015, 44.293,1.10391,0.996103,37.3741,2.42315,0.157934,2.96547,0.323106,4.68735,0.425863,2.055,0.05,2.055,0.05,-651.741
420.428,0.887844,0.895859,319.12,561.188,0.461866,1.42192, 22.1104, 40.0501,0.959574,0.991845,17.3392,2.41778,0.172409,2.96437,0.320396,4.70577,0.447518,2.055,0.05,2.055,0.05,-662.575
418.94,0.788019,0.863386,316.212,525.28,0.289671,1.36768, 16.8233, 41.2246,0.929963,1.00023,8.76836,2.60713,0.230433,2.89769,0.3093,4.74963,0.467981,2.055,0.05,2.055,0.05,-651.709
530.716,0.747241,0.555233,328.251,163.216,0.276108,1.30816, 21.6102, 49.8841,0.937811,0.989514,12.6201,2.49264,0.19304,2.94384,0.308719,4.84514,0.479979,2.055,0.05,2.055,0.05,-648.565
520.212,0.582231,0.637085,326.705,252.289,0.259552,1.18222, 29.2635, 48.2914,0.963422,0.993997,21.3172,2.64167,0.231885,2.96489,0.313976,4.89201,0.502203,2.055,0.05,2.055,0.05,-636.96
577.4,0.77638,0.862768,332.204,296.935,0.31162,1.05133, 26.9566, 52.5336,0.936403,1.0022,15.3213,2.63161,0.243226,3.03376,0.33842,4.82119,0.478326,2.055,0.05,2.055,0.05,-649.871
426.826,0.797809,0.437468,299.905,63.4566,0.294342,1.10326, 32.6627, 47.6998,0.919109,1.02269,24.054,2.57436,0.22348,2.95778,0.319609,4.916,0.488843,2.055,0.05,2.055,0.05,-663.576
500.013,0.704382,0.775713,332.764,306.461,0.313185,1.29447, 24.4737, 46.4099,0.907231,1.0167,14.6111,2.55225,0.217115,3.0185,0.324752,4.82102,0.447679,2.055,0.05,2.055,0.05,-650.516
430.974,0.657871,0.594981,301.849,178.395,0.316203,1.40294, 19.5594, 45.209,1.07423,1.00594,12.2141,2.68134,0.249736,2.97747,0.317602,4.80071,0.446798,2.055,0.05,2.055,0.05,-656.718
453.908,0.619837,1.08219,316.69,569.847,0.329198,1.25794, 38.2517, 45.9103,0.953423,0.997681,24.4549,2.65765,0.23357,2.93602,0.31481,4.68205,0.422823,2.055,0.05,2.055,0.05,-640.189
516.957,0.647191,0.799688,328.164,392.033,0.431254,1.22707, 67.0103, 49.5673,0.90113,1.00852,33.1031,2.55447,0.208141,2.99649,0.310034,4.81652,0.456005,2.055,0.05,2.055,0.05,-651.65
506.429,0.714873,0.54365,320.125,143.047,0.303543,1.30589, 38.1727, 49.52,0.974275,0.978637,20.5273,2.65232,0.260298,2.97121,0.312193,4.84531,0.486914,2.055,0.05,2.055,0.05,-662.958
385.604,0.893595,0.627759,294.937,131.669,0.343885,1.24157, 40.1102, 42.1512,1.06456,1.00628,38.8861,2.67247,0.250919,3.00025,0.328197,4.80119,0.478813,2.055,0.05,2.055,0.05,-667.622
454.092,0.704277,0.89299,339.162,374.939,0.305574,1.42556, 24.4389, 41.2069,0.983124,0.992594,13.2281,2.72414,0.253799,3.05269,0.33329,4.84584,0.48949,2.055,0.05,2.055,0.05,-644.73
499.377,0.880124,0.512618,319.787,78.4823,0.332036,1.10423, 25.1077, 51.6116,0.937468,0.991087,15.6403,2.59611,0.23583,2.97122,0.314312,4.76244,0.464228,2.055,0.05,2.055,0.05,-655.272
580.392,0.764499,0.428635,348.954,55.2608,0.3183,1.32713, 27.9837, 58.9038,0.825099,0.994473,18.9126,2.65793,0.237983,2.92588,0.311408,4.87198,0.492277,2.055,0.05,2.055,0.05,-648.793
542.585,0.807488,0.371828,336.996,27.5543,0.235209,1.35922, 30.4248, 51.3383,0.889955,1.01136,19.6357,2.61699,0.220252,3.00455,0.336012,4.743,0.455853,2.055,0.05,2.055,0.05,-638.418
667.391,0.740839,0.643527,399.888,237.289,0.202625,1.58814, 40.6466, 52.7855,0.729485,0.967854,17.7357,2.72931,0.26427,2.98181,0.327208,4.74507,0.471393,2.055,0.05,2.055,0.05,-644.127
517.744,0.751347,0.659321,359.333,224.087,0.306399,1.44429, 31.3175, 43.8859,0.811108,1.01402,14.1302,2.64874,0.228404,2.95758,0.323038,4.78082,0.460752,2.055,0.05,2.055,0.05,-660.727
577.607,0.804442,0.681623,421.721,468.57,0.314004,1.102, 32.1603, 42.9163,0.673845,1.00067,20.9394,2.58936,0.217928,3.02874,0.33002,4.78164,0.464571,2.055,0.05,2.055,0.05,-668.069
578.179,0.639477,0.545628,385.993,176.73,0.357831,1.52316, 40.0661, 47.928,0.748684,1.00266,20.4973,2.66508,0.263791,2.9757,0.314988,4.91251,0.489798,2.055,0.05,2.055,0.05,-661.305
522.101,0.612256,0.502949,398.495,181.182,0.38299,1.16097, 25.2173, 38.4424,0.795244,0.993901,11.8061,2.57302,0.214879,3.02738,0.320966,4.8812,0.459855,2.055,0.05,2.055,0.05,-653.259
507.766,0.779415,0.670238,367.433,327.554,0.323437,1.22312, 44.3835, 45.1803,0.849955,0.988695,24.612,2.50845,0.205303,3.02626,0.327471,4.81993,0.447314,2.055,0.05,2.055,0.05,-653.686
624.178,0.577191,0.921715,451.5,302.64,0.369094,1.21928, 56.3296, 43.5317,0.707027,0.990267,27.6779,2.63523,0.23275,3.09428,0.337501,4.66833,0.417896,2.055,0.05,2.055,0.05,-642.564
509.75,0.792426,0.378114,370.425,65.8667,0.330224,1.2069, 40.238, 43.9306,0.801289,1.01548,21.7221,2.60104,0.213453,3.02656,0.323254,4.73155,0.443127,2.055,0.05,2.055,0.05,-644.229
505.811,0.775717,0.536311,363.995,68.515,0.35852,1.30042, 42.972, 42.044,0.867635,1.00239,30.8661,2.45205,0.172511,3.0259,0.322522,4.81161,0.439958,2.055,0.05,2.055,0.05,-655.666
559.229,0.742652,0.392051,386.014,38.6844,0.239513,1.37031, 46.5174, 46.1922,0.780017,1.00418,23.8602,2.51348,0.18715,2.99313,0.318595,4.80175,0.456072,2.055,0.05,2.055,0.05,-652.272
634.974,0.621512,0.524471,358.948,63.4235,0.313814,1.31323, 31.2845, 55.5338,0.763416,0.996846,15.7769,2.62095,0.238945,2.98083,0.315603,4.7975,0.474548,2.055,0.05,2.055,0.05,-653.312
521.37,0.732665,0.472052,369.212,55.6251,0.310135,1.41091, 25.6127, 44.1424,0.814408,0.98741,14.4161,2.50685,0.180213,2.91967,0.303231,4.63785,0.406504,2.055,0.05,2.055,0.05,-637.508
606.965,0.599487,0.679267,357.268,204.65,0.359545,1.54949, 41.1017, 51.8133,0.844903,1.0218,18.3304,2.56647,0.199301,2.94682,0.319757,4.77902,0.474612,2.055,0.05,2.055,0.05,-659.719
610.214,0.660078,0.770066,403.776,571.023,0.321079,1.34893, 41.783, 45.9669,0.729246,0.999427,14.7937,2.41047,0.160395,2.99669,0.32429,4.92664,0.488717,2.055,0.05,2.055,0.05,-659.279
676.846,0.711707,0.448289,375.636,96.5846,0.253246,1.20703, 34.6069, 56.1304,0.802349,1.01163,12.6094,2.63216,0.218091,2.94542,0.313327,4.82317,0.463584,2.055,0.05,2.055,0.05,-657.527
576.484,0.652379,0.531804,394.318,61.4513,0.362406,1.24344, 16.0952, 43.8571,0.764956,0.996636,6.63275,2.7445,0.244684,3.04914,0.334733,4.82385,0.457861,2.055,0.05,2.055,0.05,-645.928
667.65,0.765765,0.640938,423.913,180.731,0.231935,1.09237, 38.8341, 49.9399,0.696652,0.988987,19.1562,2.54801,0.210796,3.0276,0.328013,4.63629,0.454533,2.055,0.05,2.055,0.05,-655.47
608.644,0.636169,0.482481,401.937,63.6344,0.289867,1.22055, 28.3934, 50.8482,0.655912,1.00758,15.296,2.59406,0.235349,2.99757,0.319621,4.78253,0.458265,2.055,0.05,2.055,0.05,-655.378
622.453,0.607755,0.653869,357.117,181.782,0.344602,1.30342, 37.4142, 55.5196,0.796558,1.00541,15.1678,2.6404,0.251761,2.99849,0.317866,4.78395,0.457161,2.055,0.05,2.055,0.05,-647.241
497.131,0.711299,0.629338,323.362,93.6831,0.359055,1.34677, 43.711, 49.4127,0.932474,0.981571,31.9426,2.57958,0.218699,2.94165,0.315411,4.7958,0.456768,2.055,0.05,2.055,0.05,-658.151
603.807,0.646082,0.564466,344.806,182.035,0.310955,1.40746, 34.7426, 53.965,0.884584,1.00257,17.6998,2.69543,0.258201,2.95122,0.310676,4.65714,0.445323,2.055,0.05,2.055,0.05,-666.796
476.783,0.820179,0.677431,343.028,322.969,0.292951,1.25875, 27.5474, 42.1323,0.886666,1.01836,17.3013,2.56657,0.201727,2.9585,0.315809,4.78637,0.474826,2.055,0.05,2.055,0.05,-664.742
560.999,0.699573,0.691969,384.432,200.822,0.30945,1.2791, 29.6883, 43.4361,0.807149,0.998674,16.9009,2.59564,0.249742,2.99195,0.315732,4.89861,0.493303,2.055,0.05,2.055,0.05,-658.402
613.494,0.732432,0.592789,413.149,219.468,0.258811,1.09067, 72.9258, 47.3421,0.650678,1.00904,38.0007,2.77083,0.250481,2.96132,0.311734,4.73948,0.431116,2.055,0.05,2.055,0.05,-648.349
665.052,0.725365,0.544897,450.34,121.086,0.305709,1.27792, 63.6974, 48.421,0.644939,0.998119,34.5606,2.77183,0.24962,2.96536,0.306652,4.87839,0.472966,2.055,0.05,2.055,0.05,-650.009
