rt1_1953,rt1_1954,rt1_1955,rt1_1956,rt1_1957,rt1_1958,rt1_1959,rt1_1960,rt1_1961,rt1_1962,rt1_1963,rt1_1964,rt1_1965,rt1_1966,rt1_1967,rt1_1968,rt1_1969,rt1_1970,rt1_1971,rt1_1972,rt1_1973,rt1_1974,rt1_1975,rt1_1976,rt1_1977,rt1_1978,rt1_1979,rt1_1980,rt1_1981,rt1_1982,rt1_1983,rt1_1984,rt1_1985,rt1_1986,rt1_1987,rt1_1988,rt1_1989,rt1_1990,rt1_1991,rt1_1992,rt1_1993,rt1_1994,rt1_1995,rt1_1996,rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014,rt1_2015,rt1_2016,rt1_2017
1230.3,985.993,693.482,482.025,675.617,1122.77,944.746,622.628,1551.14,1370.44,2235.11,680.147,462.393,1299.88,822.064,287.832,780.515,855.979,733.8,672.087,726.17,1150.62,663.762,1141.54,870.158,460.644,876.092,722.153,678.964,611.079,595.309,878.133,1552.91,773.403,1795.08,741.813,1507.79,887.125,1866.99,1472.4,2064.59,899.165,1934.55,2631.85,2590.93,1350.78,2024.23,2025.53,2419.13,2635.57,1385.57,1709.93,1383.97,2282.12,562.054,1725.34,312.327,1619.3,861.562,468.288,908.262,1002.36,1047.18,1209.68,1637.05
1393.6,1130.99,562.611,518.951,570.163,1052.28,897.8,527.002,1535.01,1284.63,1617.82,1197.39,751.991,902.445,619.562,546.781,1196.92,1149.52,779.548,668.286,841.991,1024.03,573.819,1062.01,870.099,494.467,948.866,757.069,839.74,721.067,518.061,1408.09,1746.66,1020,2486.41,781.587,1994.7,1116.16,2508.47,1973.16,2784.06,1163.63,2473.84,2803,2806.09,1051.04,1536.96,1560.98,1802.82,1947.58,1132.05,1185.17,1165.99,1772.4,417.524,1445.85,257.919,1599.34,970.492,603.544,1496.15,1644.73,2125.79,2355.94,1887.73
1290.21,1328.32,950.349,686.802,560.597,971.867,1204.95,758.336,1385.73,1537.88,1899.39,812.391,803.638,818.519,535.194,292.76,1012.57,852.517,704.597,574.341,634.214,731.889,471.689,746.948,616.981,373.206,643.362,485.593,579.876,462.279,497.387,877.842,1578.81,905.363,2654.39,726.27,1780.04,1038.96,2365.55,1643.88,1918.82,737.841,1632.27,2406.1,2154.14,1004.99,1442.79,1586.93,2025.66,1960.13,1229.75,1339.37,1121.03,2181.91,465.846,1695.27,262.188,1682.59,950.006,576.372,1136.16,1041.61,1429.86,1773.63,2951.24
2356.47,1465.32,719.056,645.294,453.317,1080.8,947.636,600.969,852.948,920.362,1443,708.03,447.244,780.822,582.338,318.674,844.03,1065.15,730.203,633.783,569.434,697.516,378.33,620.831,547.272,242.972,456.903,369.339,482.221,408.106,362.981,739.982,1429.65,867.064,1761.9,555.348,1264.46,728.189,1631.33,1093.8,1450.43,663.608,1151.76,1744.53,1615.57,878.192,1191.11,1168.8,1691.16,1790.65,1054.23,1065.47,1110.11,2180.52,616.684,1834.96,385.512,2362.67,1423.52,757.82,1747.64,1466.12,1602.01,2236.85,2577.94
2449.14,1569.63,751.009,706.289,496.293,1409.51,1068.69,481.909,1044.9,1230.01,1610.05,761.135,443.659,723.891,449.332,320.207,899.149,864.129,817.011,679.025,725.511,849.862,532.254,857.327,670.13,301.084,696.741,529.741,598.151,658.905,426.067,885.548,1873.33,920.211,2216.14,668.651,1425.32,828.9,1924.19,1397.74,1616.31,762.577,1486.38,2011.54,2047.4,963.506,1433.05,1506.84,1697.22,2003.26,1118.34,1163.47,957.735,1664.53,460.392,1645.87,282.758,2014.69,1242.49,621.587,1420.1,1648.35,1544.22,1977.7,2012.67
2212.64,2051.15,1028.94,573.283,924.744,1318.54,1111.07,656.488,1356.54,1727.5,2198.12,921.243,882.271,726.811,1295.34,269.8,990.785,1048.55,887.78,717.028,853.327,1085.4,781.408,1091.62,854.814,376.812,641.651,500.765,445.052,381.749,297.085,547.574,1151.31,704.88,2006,706.428,1837.86,1039.75,2194.1,1525.52,1539.69,736.822,1603.99,2110.95,2695.16,1270.29,2044.13,2095.39,3263.67,2683.95,1480.08,1254.57,1089.01,1631.53,378.149,1481.23,309.231,2274.25,1298.1,716.041,1514.72,1282.44,1210.04,1694.5,1345.04
1893.12,1742.22,736.783,590.565,837.507,1410.46,1387.42,1078.33,1560.46,1716.64,2680.05,1585.68,929.068,688.809,1883.37,416.767,1101.96,976.543,786.361,706.312,768.125,1025.07,583.885,1079.36,793.869,374.324,704.468,512.29,539.639,428.644,376.923,623.785,1199.61,706.32,1863.12,664.503,1616.32,819.107,2161.85,1179.72,1539.23,809.466,1466.49,2386.5,2564.12,1176.85,2110.85,2335.57,2712.44,2803.37,1538.35,1294.99,1242.39,1736.7,483.781,1544.63,326.251,2150.36,1396.68,773.541,1505.17,1574.11,1409.94,1809.55,1494.29
1194.92,1091.85,902.436,381.352,498.467,1117.03,970.1,461.653,1275.42,1597.98,2115.88,946.729,834.513,410.217,1762.31,384.317,878.348,925.323,636.281,571.012,635.061,867.571,619.347,1059.78,877.826,406.061,750.195,532.312,563.281,416.689,315.913,662.302,947.051,569.883,1405.75,454.516,1171.76,800.521,2082.3,1513.81,2027.4,973.089,1749.27,2578.92,2548.85,996.801,1530.46,1444.84,1714.51,1600.13,1019.05,1081.19,1146.32,1938.65,511.228,2069.32,371.8,2771.63,1579.46,807.811,1468.54,1523,1197.77,1409.04,1551.96
1585.69,1612.45,1121.15,656.07,664.261,1315.2,1127.33,756.388,1564.95,1770.33,2867.3,1026.01,1161.99,638.123,2064.47,472.908,1359.43,1353.99,772.725,789.626,979.444,1162.47,792.996,1152.52,989.882,601.258,1063.88,779.304,818.632,840.102,599.814,1199.46,2259.98,1026.43,2486.13,755.018,1935.8,1074,2501.72,1769.47,2224.26,1008.44,1703.5,2480.29,2671.78,1077.75,1621.47,1730.33,2027.84,1995.7,1262.21,1461.63,1243.23,2316.87,627.773,2350.43,444.117,2825.93,1627.31,849.066,1317.7,1330.04,967.058,984.423,1110.01
1875.68,1499.13,569.284,415.837,688.099,1289.01,1373.21,651.419,1833.36,2373.62,3842.55,1194.42,1085.79,855.899,2000.01,865.082,1465.16,1283.11,802.623,750.586,909.598,1095.48,718.842,1109.63,929.46,391.911,679.198,496.816,466.706,363.591,247.577,492.367,820.926,581.171,1488.36,531.416,1669.19,940.26,2402.76,2093.43,2505.25,1030.59,1754.15,2443.94,2621.16,934.137,1534.56,1604.93,2027.79,2108.94,1475.93,1531.64,1338.93,2217.35,623.984,1942.06,308.561,1535.72,980.746,571.994,1118.29,1510.92,1215.86,1353.51,2000.89
2176.54,1904.61,605.261,650.16,758.994,1641.81,1258.86,782.118,2053.98,1551.93,1940.54,917.677,1153.79,736.446,633.137,493.506,959.697,1211.23,785.246,621.312,687.544,774.59,513.224,846.539,680.327,394.602,724.569,649.671,779.684,675.472,671.547,924.577,1766.43,944.276,1816.4,526.149,1364.87,763.243,1861.01,1475.96,2110.27,930.029,1800.18,2129.68,2054.3,787.692,1125.44,1350.78,1805.5,2239.67,1504.83,1790.86,1748.75,3184.35,791.943,2427.33,355.839,1708.53,941.007,554.331,1192.56,1659.39,1619.59,1996.74,2624.85
1268.38,1404.36,698.837,601.302,540.994,1282.49,1162.37,636.835,1456.9,1523.35,1287.3,906.76,672.246,763.034,700.007,284.708,885.402,1056.83,925.28,800.881,763.375,1038.08,629.309,983.847,789.207,443.909,720.719,578.777,580.372,540.358,525.034,737.036,1523.01,582.194,1651.22,512.116,1352.64,870.669,2048.26,2187.26,2589.84,1148.3,2380.22,3186.65,2625.61,1175.93,1692.55,1703.93,1902.39,2202.28,1180.19,1580.78,1419.06,2333.46,599.786,2251.27,386.247,1985.88,1141.79,505.225,946.832,921.388,833.745,1352.23,1894.6
1670.83,1558.87,1048.52,772.292,510.203,1535.7,1191.32,750.145,1564.86,1323.55,2162.73,1148.76,911.24,744.336,662.847,754.178,1465.79,1225.46,1052.12,1048.06,1008.34,1532.74,950.621,1346.31,1018.87,504.954,907.393,715.313,686.343,555.251,463.066,806.821,1524.38,766.274,2087.83,661.992,1584.21,975.869,2096.1,1763.68,1937.59,790.518,1597.5,2090.58,2155.98,920.48,1451.49,1540.69,2048.04,2106.26,1473.03,1601.79,1464.09,2379.69,636.034,2004.54,325.618,1983.78,1145.44,606.592,1178.52,1537.37,1283.54,2106.26,1652.67
2542.47,2373.47,1076.59,738.207,618.265,1644.65,1569,574.222,1618.83,1469.94,2258.11,1019.21,1169.76,1177.02,488.634,509.457,1239.18,1169.24,858.895,662.7,658.522,960.862,696.995,964.147,677.096,389.779,673.409,543.752,558.64,478.936,364.847,641.283,1189.18,652.687,1524.52,563.78,1423.61,889.903,1920.53,1640.38,2122.29,853.186,1953.96,2630.92,2321.51,1033.44,1425.04,1673.09,1757.38,1743.24,1304.43,1367.24,1301.74,2276.41,491.67,1512.1,292.219,1760.41,1006.98,571.631,1252.62,1367.96,1509.36,2690.92,2926.35
2344.67,2004.54,959.944,534.11,658.285,1409.03,1105.95,544.737,1739.94,1296.44,1597.02,927.946,540.24,704.253,1154.23,197.321,1443.7,1487.65,927.25,819.769,932.789,1210.88,605.257,858.488,716.789,356.605,565.443,481.698,501.818,420.93,395.51,840.361,1589.85,904.856,2286.99,850.026,1790.4,1012.09,2256.39,1504.64,1668.2,742.978,1348.01,1985.97,1888.31,924.883,1392.54,1779.41,1712.09,1742.19,1103,1167.49,968.864,1531.83,442.39,1371.07,297.815,1749.76,1349.81,630.931,1656.3,1674.08,2093.1,2836.3,2976.38
2204.78,1979.23,921.641,665.425,727.168,1166.57,873.157,572.637,1409.73,1068.98,1664.46,1011.64,411.719,905.205,496.895,340.475,965.102,1463.89,876.869,885.917,1147.87,1265.34,694.233,944.768,778.139,353.948,494.019,465.66,498.853,327.806,319.564,564.014,1159.27,743.545,1783.09,634.575,1465.68,887.127,2053.79,1441.03,1709.18,909.476,1661.77,2485.81,2500.58,1302.63,1696.53,1833.89,2119.81,1739.52,1080.38,910.251,815.306,1298.87,324.311,1260.53,342.797,1739.68,1347.22,752.307,1744.71,1730.6,1634.34,2037.37,1565.93
1904.23,1770.83,1059.34,483.563,751.001,1066.15,860.414,488.778,836.246,1134.16,1538.67,655.211,435.321,761.917,414.987,199.308,729.682,844.883,630.105,657.221,762.405,1081.92,607.875,1078.39,847.138,461.029,760.047,557.931,618.138,444.6,376.716,634.069,1157.37,716.296,1608.79,581.006,1258.45,802.134,1803.19,1491.94,1941.6,924.401,1698.91,2032.98,2171.21,988.311,1391.14,1632.08,2307.55,2402.57,1728.95,1716.3,1280.98,2393.09,609.58,2127.53,352.976,1755.87,1049.94,587.748,1031.76,1269.5,1235.29,1924.11,1867.24
1935.53,1849.25,954.812,601.591,679.905,1363.63,1379.41,648.266,1552.35,1719.25,2522.31,1021.84,735.082,895.29,1838.21,287.634,1057.44,1195.4,773.484,744.1,912.756,1217.28,822.113,1101.63,953.642,436.404,888.679,648.73,678.111,474.611,459.556,850.544,1562.68,799.958,1884.38,621.544,1331.77,741.539,2134.85,1223.26,1579.93,763.794,1383.48,1759.63,2156.88,1073.24,1483.69,2110.7,2291.15,2564.3,1486.04,1711.13,1355.02,2588.96,647.143,2164.54,410.065,2508.77,1284.09,695.71,1444.01,1383.96,1555.62,1467.54,1837.14
1736.6,1238.84,620.565,455.783,704.343,1133.03,823.219,475.608,1479.09,997.979,1894.69,732.469,831.097,438.336,1561.79,333.124,1151.71,1183.56,912.949,689.097,719.873,933.294,626.119,900.918,795.077,377.553,654.421,557.926,601.706,497.766,472.632,827.616,1693.35,820.239,1937.45,646.706,1565.14,833.423,2260.56,1363.68,2187.27,820.384,1792.06,2420.38,2972.01,1285.95,1733.54,1975.3,2660.1,3075.07,1660.9,1633.77,1195.58,2173.19,568.47,1936.91,313.315,2028.56,1258.7,695.495,1473.17,1660.98,1420.79,1572.62,2246.25
2072.04,1329.13,782.765,443.684,562.933,1136.48,1017.42,756.32,1000.63,1367.92,1900.04,994.379,491.635,621.665,1388.56,345.745,1164.41,1315.96,875.681,806.911,947.093,1140.07,781.051,1092.72,1005.17,474.962,798.563,689.828,620.031,581.796,392.366,694.986,1245.59,531.051,1382.19,377.952,991.806,622.978,1521.15,1297.65,2012.41,801.929,1723.64,2733.05,2652.14,1329.69,1786.21,1694.04,2073.08,2480.77,1287.64,1379.39,1132.54,2088.76,451.695,1937.42,371.774,2469.81,1478.74,858.929,1660.97,2053.4,1657.01,1925.61,2695.92
1992.99,1265.79,706.873,581.344,604.625,1385,1153.55,587.502,1648.62,1410.33,2768.23,1284.33,722.703,1238.5,1802.68,827.656,1511.88,1398.71,696.848,791.569,618.236,968.023,572.886,932.595,680.74,336.82,558.055,533.076,607.942,505.067,447.662,965.578,1693.87,1023.5,2416.19,698.686,1678.33,877.162,2142.24,1455.16,2101.43,928.134,1455,2235.34,2679.33,1259.91,1467.58,1869.91,2343.87,2662.01,1530.86,1506.19,1322.8,2744.79,617.173,2316.45,402.487,2016.97,1113.31,543.766,982.546,909.969,1139.81,1313.49,2216.35
1814.7,1033.62,773.316,450.094,629.048,783.084,950.616,706.084,1202.58,1338.46,2448.41,807.351,465.353,756.927,1773.84,665.055,1271.5,1230.44,880.182,979.529,1161.57,1470.27,1039.82,1689.56,1396.81,679.218,1189.32,895.071,866.51,750.166,599.814,1061.79,1607.12,934.676,2207.38,682.925,1584.76,859.353,2005.95,1347.65,1882.48,821.61,1441.55,1919.41,1738.22,948.321,1150.95,1295.04,1648.31,1688.07,1106.76,1207.61,1448.58,2528.27,714.092,2623.33,465.907,2862.02,1597.95,841.388,1725.32,1733.02,1550.36,2281.67,2043.26
1898.95,1919.05,781.264,464.645,572.952,1011.61,938.351,543.548,1250.44,1413.42,1695.21,1074.14,659.151,1089.34,936.041,535.674,1003.92,966.621,609.988,549.87,662.478,918.532,584.324,959.741,870.692,441.118,702.099,604.963,547.805,482.066,362.696,600.466,1085.19,621.286,1369.52,470.793,1223.85,768.708,1837.06,1546.75,2007.05,986.912,1991.39,2202.05,2035.83,886.46,1403.48,1400.78,1940.8,1756.3,1117.36,1362.8,1329.27,2537.89,644.993,2177.36,377.919,2464.65,1300.95,683.524,1277.31,1232.11,1303.45,1474.39,1343.64
1495.27,1083.14,757.469,406.273,453.386,992.212,705.641,607.406,1339.66,1200.26,1650.14,737.742,910.811,1058.68,1171.62,276.58,887.826,929.949,670.331,566.637,712.076,874.938,632.866,1062.47,886.672,421.681,650.56,505.322,532.361,415.34,305.946,568.363,1118.66,676.46,1718.81,583.366,1704.26,889.342,2488.51,1983.55,2851.45,1184.14,2010.03,2545.75,2084.68,855.228,1094.72,1350.95,1594.15,1592.27,941.882,1344.94,1316.96,2220.05,617.835,2402.43,417.716,2109.13,1252.56,591.47,1120.99,1064.69,1155.84,1395.65,1527.98
1636.38,1628.1,1043.59,456.629,626.083,1610.96,956.449,773.364,1541.52,1621,1535.6,814.648,819.666,675.127,993.159,152.306,1439.54,1191.99,888.448,795.734,962.921,992.273,620.233,937.74,707.276,340.002,644.766,495.611,482.377,408.539,351.685,598.322,1238.49,644.772,1709,528.191,1476.56,706.547,1967.68,1452.12,2323.9,837.498,1925.72,2319.67,2188.97,876.779,1281.66,1632.87,1998.02,2094.74,1157.06,1425.24,1444.2,2408.98,587.682,2049.84,333.727,2037.83,1027.18,638.243,1274.57,1175.51,1253.58,1322.71,1744.66
1229.93,1386.58,576.465,420.325,400.503,888.403,952.92,490.798,1144.79,1224.28,1562.67,752.57,741.196,597.814,1043.98,226.334,711.162,1019.08,766.602,711.595,907.547,1049.63,568.658,1035.98,832.576,457.807,743.848,597.099,687.241,495.882,407.923,738.096,1289.57,657.913,1623.12,555.476,1378.8,813.801,1808.8,1334,1992.52,830.912,1707.55,2421.28,2603.12,1022.26,1505.28,1765.31,2346.53,2140.29,1347.68,1568.66,1328.66,2439.69,617.443,2087.43,342.093,2262.3,1239.25,754.383,1686.11,1487.61,1481.42,1588.67,2341.94
2016.71,1468.76,794.633,575.662,783.22,1402.36,1127.5,966.386,1941.4,1152.14,2438.14,982.278,943.21,800.087,741.728,259.942,660.279,763.341,631.342,705.849,868.993,1322.55,726.469,1458.5,1081.18,638.898,1045.15,790.418,694.748,635.623,461.846,904.471,1482.63,806.819,1841.91,628.776,1478.4,980.696,2293.55,1690.83,2137.7,877.257,1923.22,2739.6,2964.22,1123.55,1978.66,1732.89,1967.76,1969.94,1191.64,991.512,932.69,1729.92,428.054,1542.33,300.364,2518.04,1584.67,846.115,1777.16,1711.16,1524.29,1536.81,2587.64
1582.64,988.508,748.081,413.765,520.815,1127.07,954.499,513.469,1519.65,1304.21,2185.13,594.922,404.971,844.087,343.044,135.313,408.092,662.989,555.849,644.246,779.348,947.83,627.191,1042,829.259,500.424,873.166,732.584,771.248,486.005,492.228,819.7,1476.72,798.858,1816.65,608.874,1502.3,827.932,2000.11,1438.28,1820.24,874.547,1603.7,2307.84,2289.83,948.498,1454.95,1740.24,2399.38,2105.44,1819.14,1535.08,1603.4,2843.15,606.996,2025.48,437.861,2332.8,1320.74,850.315,1439.92,1402.69,1281.56,1182.2,1568.71
1149.3,1319.95,995.373,576.542,769.835,1508.88,1026.19,558.448,1899.65,1304.89,2316.76,700.496,542.062,620.655,660.455,174.405,599.216,794.07,713.188,658.781,777.847,1243.01,804.35,1260.3,989.011,479.919,920.499,738.699,624.458,520.479,418.108,811.114,1482.5,875.837,2049.92,684.665,1401.28,847.732,1894.72,1507.05,1840.99,835.857,1508.46,2505.67,2357.24,1184.1,1637.8,1916.66,2165.45,2247.54,1338.2,1361.42,1246.64,1909.35,527.607,1693.44,337.049,1788.56,1012.07,630.917,1154.49,1250.02,1122.01,1689.09,1525.14
2509.67,1689.59,915.206,578.789,597.692,1265.9,901.728,594.836,1246.07,1081.99,1202.02,742.42,434.735,694.458,303.06,187.873,678.933,852.944,671.867,642.374,775.973,1050.25,589.413,830.857,722.693,318.589,554.202,474.078,396.858,373.35,370.399,667.365,1364.05,798.142,2365.57,761.271,2096.4,1065.78,2612.61,1910.58,2257.73,987.284,1871.29,2652.3,2426.37,1069.37,1781.7,2011.98,2598.92,2552.99,1401.18,1558.04,1276.97,1690.66,395.376,1382.58,276.383,1500.79,1026.53,649.389,1196.27,1349.15,1482.64,1375.4,1841.2
2661.2,1766.21,1095,562.493,527.052,1108.96,1211.61,548.949,1209.25,1073.16,1474.67,647.969,563.396,722.077,608.471,209.569,523.503,849.402,737.04,855.98,928.686,1271,834.191,1264.22,1050.97,495.458,684.911,656.333,625.413,412.923,406.699,654.359,1505.85,766.258,2182.17,767.907,1911.14,936.461,2133.78,1461.54,2002.76,851.892,1517.83,2016.81,2241.98,867.426,1633.89,1827.74,2439.3,2655.63,1569.53,1777.75,1326.61,2317.76,534.916,1840.48,320.459,2023.58,1149.35,644.706,1036.47,1283.82,1516.84,1934.76,2605.97
2388.01,1955.92,711.477,539.394,500.87,876.918,1348.7,596.908,1153.3,1339.45,1664.7,885.559,789.652,659.012,684.509,304.227,760.468,951.769,744.517,642.02,674.993,968.157,687.212,995.893,755.012,340.081,553.905,455.291,407.293,292.851,231.212,416.161,723.814,479.053,1453.82,563.502,1322.12,850.597,2375.49,1554.53,2550.7,938.672,1568.82,2486.92,2382.94,909.021,1328.55,1442.15,1662.44,1615.09,1072.4,1175.91,916.007,1565.72,435.779,1811.87,426.285,2374.46,1374.12,824.468,1658.08,1619.67,2044.18,1665.03,2530.69
1080.04,1182.93,602.884,356.437,613.24,903.679,1250.87,594.002,1061.82,1641.25,1665.87,1154.29,1084.63,635.577,824.524,260.269,660.408,596.403,499.549,552.599,593.624,814.237,580.483,1041.3,900.536,417.29,604.719,480.077,519.524,325.031,315.041,596.262,1172.48,775.738,2115.73,769.572,1944.27,1072.89,2228.74,1389.86,1631.35,656.216,1014.22,1639.54,2076.87,898.344,1512.1,1874.67,2448.53,2574.38,1499.21,1854.69,1386.5,2351.32,642.995,2353.63,434.439,2484.51,1682.95,786.796,1255.29,1229.9,1203.27,1208.43,1515.06
1658.43,1541.41,690.71,510.921,444.72,1118.96,957.546,474.8,1288.97,689.383,1763.77,569.463,599.675,707.617,825.781,267.727,730.224,959.046,521.648,519.615,601.499,707.434,474.062,906.146,763.466,401.317,610.669,496.955,512.481,382.267,392.846,536.1,895.843,523.846,1197.45,389.028,1100.19,702.003,1663.78,1218.05,1785.31,950.663,1430.47,2131.92,2355.24,832.36,1384.9,1589.41,1986.24,2001.36,1328.63,1788.14,1673.48,3267.35,946.379,3199.48,655.413,3153.51,1691.03,771.558,1133.13,1147.79,1173.89,977.609,1928.88
1358.26,1261.55,611.254,467.244,411.173,885.222,938.578,459.387,1219.07,956.824,1630.58,652.078,613.611,850.07,907.194,665.11,1101.55,1182.61,725.846,564.701,568.406,677.091,488.679,802.373,714.94,417.665,671.745,614.784,717.153,658.875,530.113,895.855,1740.84,664.549,1655.14,507.358,1330.96,737.703,2047.14,1852.66,2248.47,1235.74,2146.06,2912.47,2775.69,923.078,1375.97,1298.2,1372.73,1499.69,959.876,960.718,895.818,1656.28,528.424,1519.03,320.231,2187.19,1359.92,835.344,1503.91,1630.37,1632.3,1834.6,2373.7
1243.51,1048.67,536.577,410.992,542.203,724.266,903.798,489.069,807.441,980.523,1507.27,520.086,961.67,608.009,427.989,236.798,807.848,923.374,643.061,620.817,761.274,969.255,560.744,917.754,713.87,391.651,720.514,556.298,646.163,567.251,409.641,740.135,1366.13,685.446,1752.46,528.696,1551.09,699.882,1892.85,1632.25,1697.69,806.319,1538.25,2338.39,2329.01,1004.09,1470.66,1772.42,2028.62,2070,1397.72,1212.16,1469.94,2548.24,520.655,1693.78,344.65,2029.32,1101.33,535.963,1306.71,1347.6,1406.56,1719.38,2799.84
1544.32,1257.56,553.188,485.233,536.163,929.421,779.13,585.917,701.6,912.387,1251.56,490.433,585.77,849.836,201.295,215.64,664.074,706.455,597.291,648.688,615.63,861.71,558.318,998.872,794.327,419.327,696.641,627.283,623.082,499.435,342.878,529.543,1083.34,483.623,1388.52,413.123,1378.55,798.886,2131.36,1883.72,2320.27,1083.54,2205.4,2585.12,2668.85,918.865,1269.4,1437.78,1893.9,1822.72,1178.37,1577.33,1487.54,2859.18,707.763,2399.41,396.691,2154.4,1257.06,580.044,1103.79,1020.9,1121.47,1253.65,1304.08
1339.99,1347.37,555.805,319.642,564.886,909.088,760.415,432.665,1114.34,1155.39,1005.49,811.58,462.554,1075.03,355.188,295.494,853.066,1151.86,784.751,680.588,798.281,956.839,514.973,943.748,765.892,368.409,646.208,581.719,577.691,446.87,366.41,705.638,1362.49,772.15,1734.56,598.352,1506.71,875.459,1897.83,1355.19,1824.55,943.596,1490.36,2459.86,2548.54,1162.07,1487.28,1591.37,2065.94,2127.01,1320.99,1427.3,1185.15,1977.64,458.922,1783.04,336.179,2097.65,1271.16,637.621,1131.57,1332.43,1134,1538.93,2097.17
1318.42,1186.6,525.017,496.545,456.331,1084.63,1101.16,574.535,1268.42,1455.36,1688.15,1296.4,684.58,845.191,1174.11,943.389,1867.61,1504.28,871.408,831.169,980.477,1389.74,820.753,1374.63,1257.68,604.841,1096.74,821.789,865.326,757.607,649.246,1130.26,1791.15,898.754,1943.22,511.202,1611.11,715.393,1927.97,1387.91,1649.31,808.294,1534.92,2217.64,2272.46,1171.44,1574.5,2051.17,2536.04,2462.31,1439.09,1463.74,1177.37,1965.95,538.908,1695.07,383.574,2486.08,1349.37,785.044,1268.56,1545.84,1085.39,1602.02,2947.7
1425.98,1255.18,610.995,413.363,657.985,1072.56,949.017,528.812,1533.4,1049.67,1768.08,996.995,869.798,963.227,949.799,558.596,1453.59,1107.69,654.954,552.658,564.82,727.922,427.856,788.489,613.511,310.312,462.47,427.459,461.894,409.318,344.113,613.013,1074.85,677.374,1550.46,427.245,1328.23,709.748,1645.58,1332.34,1782.35,798.028,1600.27,2335.16,2213.62,898.24,1280.98,1375.88,1594.43,1711.47,1114.84,1283.53,1209.01,2112.36,659.941,2045.77,425.568,2276.75,1450.49,879.582,1578.85,1622.45,1834.55,1809.82,2298.72
1127.81,940.261,573.762,457.893,402.188,1171.3,1031.95,506.161,1251.53,1175.75,1268.09,624.687,704.559,652.696,332.803,405.328,1038.18,1323.14,1031.93,873.112,978.068,1141.97,631.189,990.75,751.534,383.712,599.653,583.379,510.049,438.161,390.553,626.81,1283.47,613.063,1362.79,456.557,1243.67,721.247,1840.41,1438.33,1904.45,838.086,1877.3,2557.02,2497.78,1015.78,1337.68,1638.94,1665.59,1896.54,1202.73,1393.31,1357.39,2181.07,617.792,1818.19,354.41,1989.14,1014.27,697.213,1191.44,1492.68,1573.38,1712.11,3580.51
1300.76,1242.13,548.315,452.711,462.827,1119.27,816.213,425.028,1408.37,1194.83,1816.95,622.383,1179.64,661.049,1595.47,776.882,1171.91,1041.59,894.289,635.769,738.967,926.03,613.175,1022.53,772.9,377.018,706.081,488.623,543.809,474.061,441.853,595.364,1357.09,651.054,1657.86,528.117,1567.17,802.709,2188.43,1374.28,1670.76,687.855,1236.01,1644.1,1953.03,798.101,1225.1,1463.61,1791.08,1967.81,1403.4,1472.88,1193.99,2814.04,669.353,2392.79,450.086,2418.34,1356.68,812.605,1238.91,1297.61,1359.44,1386.22,1838.17
1489.87,1086.49,776.95,568.24,556.842,1110.62,888.367,570.966,1615.86,1595.85,1877.51,1284.65,873.165,749.511,1480.95,433.995,898.389,957.274,684.621,568.604,760.852,989.821,598.482,1160.75,781.168,404.073,679.542,518.416,447.867,474.549,338.291,764.188,1416.38,746.795,2480.1,914.381,2201.73,1174.91,2874.42,1551.56,1920.94,809.702,1497.62,1967.37,2127.93,903.915,1390.57,1641.84,2035.31,2064.6,1214.31,1161.57,1148.91,1972.57,496.845,2240.91,373.606,2584.88,1287.04,765.089,1199.76,978.74,1044.53,1099.36,1727.21
1644.71,1187.07,657.604,345.729,558.064,1040.77,827.625,686.261,1146.84,1373.71,1746.82,1286.8,780.44,1022.11,828.091,681.911,1201.91,1465.8,939.132,760.502,944.661,1222.3,722.034,1147.88,934.413,474.351,783.346,618.425,562.708,538.31,388.597,783.739,1592.11,760.351,2486.7,786.497,1872.27,1026,2640.51,1596.87,2183.94,963.367,1705,2560.87,2575.96,1075.88,1684.88,1721.46,2127.54,1991.34,1082.17,1124.75,929.792,1806.68,460.875,1707.73,345.898,2353.44,1292.91,667.587,1303.35,1108.17,1179.1,1380.58,2077.67
2559.94,1504.07,909.106,560.017,549.147,977.102,917.465,384.555,1254.63,1282.54,1321.69,830.113,594.338,693.94,1393.38,396.455,1261.54,1631.06,998.738,910.936,1031.65,1494.96,795.501,1216.64,927.301,496.568,777.366,546.425,513.155,442.504,343.761,680.262,1336.66,674.872,1937.57,642.419,1523.22,1020.04,2247.7,1450.08,1891.02,874.686,1622.31,2110.46,2664.13,1108.76,1691.95,1960.19,2466.43,2440.27,1325.37,1232.16,1175.48,1931.47,528.39,1519.37,319.712,1919.47,1364.54,722.139,1145.81,1105.82,1288.78,1525.52,1341.88
1957.65,1352.09,692.652,532.197,524.02,808.688,1061.27,556.713,1313.15,1307.13,1402.15,1142.93,633.929,925.38,1012.29,337.091,1124.08,1030.8,762.684,616.75,713.598,907.99,505.243,885.099,729.578,473.502,648.506,577.557,564.874,505.308,334.638,768.622,1263.58,679.81,1691.93,571.815,1472.72,873.179,2679.37,1830.73,2604.07,1156.54,2305.95,3253.77,2525.77,1211.75,1485.65,2000.71,1679.24,2115.36,1170.81,1362.24,1228.11,2132.54,530.6,1952.36,335.816,1956.72,1059.26,605.78,1173.73,1106.48,1075.92,1265.28,1188.53
