"SB_ 1951","SB_ 1952","SB_ 1953","SB_ 1954","SB_ 1955","SB_ 1956","SB_ 1957","SB_ 1958","SB_ 1959","SB_ 1960","SB_ 1961","SB_ 1962","SB_ 1963","SB_ 1964","SB_ 1965","SB_ 1966","SB_ 1967","SB_ 1968","SB_ 1969","SB_ 1970","SB_ 1971","SB_ 1972","SB_ 1973","SB_ 1974","SB_ 1975","SB_ 1976","SB_ 1977","SB_ 1978","SB_ 1979","SB_ 1980","SB_ 1981","SB_ 1982","SB_ 1983","SB_ 1984","SB_ 1985","SB_ 1986","SB_ 1987","SB_ 1988","SB_ 1989","SB_ 1990","SB_ 1991","SB_ 1992","SB_ 1993","SB_ 1994","SB_ 1995","SB_ 1996","SB_ 1997","SB_ 1998","SB_ 1999","SB_ 2000","SB_ 2001","SB_ 2002","SB_ 2003","SB_ 2004","SB_ 2005","SB_ 2006","SB_ 2007","SB_ 2008","SB_ 2009","SB_ 2010","SB_ 2011","SB_ 2012","SB_ 2013","SB_ 2014","SB_ 2015","SB_ 2016","SB_ 2017"
20.3279,8.95585,17.1473,10.705,14.2537,14.014,25.839,40.4558,24.4725,10.6048,14.1136,22.0096,22.5138,23.0385,13.6775,6.28709,3.36628,5.14997,8.01315,16.6036,31.2215,43.8306,50.4801,60.7042,78.7915,63.6904,51.5872,36.4603,30.609,37.1246,34.6989,26.9287,20.1607,23.6006,37.0843,43.961,42.9948,54.7649,43.5143,37.911,33.0205,43.3112,43.1417,35.239,31.2783,36.4571,40.9759,26.4462,17.4432,15.765,16.7074,17.3287,15.1287,9.29551,5.22021,5.75606,5.64526,5.17773,4.9406,5.63471,6.77535,6.5881,8.32576,11.3188,15.8092,19.8165,14.6335
24.4031,8.05699,15.3804,13.168,19.6456,20.7025,36.2493,51.4121,25.8988,9.89467,16.8908,26.1665,24.276,19.0029,10.0973,5.49871,3.54633,5.11639,7.5966,17.1047,33.3211,47.7292,56.127,66.4606,84.4738,66.4989,54.4415,39.9689,31.6413,36.5071,33.2879,24.911,19.024,22.4128,36.4178,44.6635,41.0534,49.8919,38.3131,32.755,29.442,39.4851,37.7955,30.6346,27.7308,34.8018,41.5597,28.6292,19.6741,17.9629,19.8093,20.1871,16.7961,10.6557,7.03999,7.577,7.41182,6.55438,6.2658,6.70327,6.47627,5.13894,5.53984,7.02912,9.56024,12.4935,12.2369
23.5679,11.1837,19.3177,15.2222,21.2127,27.272,43.3586,53.8101,35.7832,13.2733,20.0004,30.1379,30.738,26.7958,17.317,8.81066,5.28192,6.58389,10.5152,22.9624,42.0363,58.4588,63.2936,71.7865,88.8741,71.7242,59.7946,46.4978,41.3482,47.2113,42.5558,31.3801,24.0104,29.4616,44.1945,48.7952,44.4674,53.1183,40.8048,34.0892,28.939,37.6423,37.2142,30.2855,26.3002,32.8184,39.9302,27.7133,18.9219,17.238,19.2436,19.6859,15.8684,8.76865,4.19,4.47796,4.39093,4.46235,4.97598,5.98933,7.06113,7.06219,9.13273,12.9981,18.8794,24.5622,19.8177
34.0356,16.8385,24.1068,16.5412,18.4534,20.6834,39.4156,52.5602,29.9545,13.7228,17.748,24.9306,26.0008,24.5893,13.4489,7.58301,6.17282,7.98957,12.3322,20.8404,37.112,53.0118,59.3577,70.8731,90.4855,73.1129,63.9771,49.272,45.3995,50.1832,44.4057,31.5506,22.8494,25.4097,39.7742,46.3423,42.0309,51.4088,38.9837,32.3433,28.064,38.1657,38.8468,34.1895,32.5969,38.7738,46.3938,33.6992,22.745,19.3116,20.3233,19.4609,14.6083,7.18833,3.38001,3.96411,4.07467,4.59062,5.13581,5.91942,6.50661,6.11822,7.56416,10.2365,15.7586,23.3849,24.6812
37.463,28.1362,38.9782,27.2741,30.2993,33.3841,51.4877,58.0844,25.9728,12.8579,15.0223,23.0427,22.9814,19.0577,11.5216,4.15719,2.75506,7.3313,11.4378,23.9054,42.4194,59.5391,66.9316,75.4635,93.9849,74.2452,62.5685,47.0654,39.7102,43.3266,38.8964,29.3841,21.4819,26.6579,44.2275,53.9093,55.8329,70.9819,55.7026,46.0562,39.2935,48.4161,46.223,36.8652,31.0855,35.5205,41.5024,28.7087,20.1504,18.8866,20.0741,20.404,17.5443,9.98231,4.84769,5.12915,5.01416,4.38543,4.2177,5.32502,6.39664,6.0523,7.84021,10.7676,14.0659,15.2187,9.43207
27.9983,18.33,27.8793,19.3743,23.8522,24.7836,41.248,54.1981,22.5343,10.6386,15.1568,20.8342,19.6075,19.4167,12.3664,6.14865,5.73203,11.4178,13.3011,23.4688,40.2404,53.8335,59.0486,69.5225,88.7562,71.5458,58.7172,44.0672,38.9337,42.7487,37.299,26.8216,19.4177,23.906,38.7719,45.2352,40.2512,48.1223,37.916,32.7519,28.951,38.3346,39.4059,34.4205,30.6387,36.446,43.1396,29.4618,20.4223,19.3123,21.8657,22.5447,18.282,10.2983,5.47642,5.67956,5.48001,4.79769,4.72075,5.70878,6.4798,6.02447,7.34274,10.4356,14.5826,18.6605,15.4252
23.0726,11.886,21.4987,14.6943,20.1704,24.3461,43.5457,59.174,27.3493,11.7318,14.5757,19.0387,20.6454,22.6809,12.2421,4.68263,4.02513,7.59346,10.362,21.6224,37.2785,51.3713,57.5763,69.2702,83.2268,64.4195,52.667,39.0793,33.9955,41.0406,39.4059,30.5675,23.3999,28.0856,43.9018,50.6513,50.078,61.2532,44.6318,35.1028,29.3576,37.5959,34.7459,28.584,27.3113,35.1588,45.1139,32.9395,23.9068,22.6674,24.1201,21.1122,15.6664,8.30132,4.01839,4.37279,4.61394,4.82261,5.27648,6.3042,6.8892,6.20618,7.1186,9.67515,13.5493,20.8482,26.0221
18.9111,9.59419,17.9644,14.1337,20.0255,25.4774,47.6968,62.7365,29.0134,11.7225,14.8141,19.5292,19.967,23.7601,16.2684,10.5193,4.85027,6.86023,10.3849,20.9796,36.9573,51.9591,60.1513,71.7847,91.8067,71.3182,60.7328,46.2658,40.3682,46.5533,44.1236,35.0995,29.5029,36.1196,55.714,63.2648,57.9201,66.5495,46.7752,34.9572,26.9541,33.1955,30.8958,24.9772,22.3834,28.7162,36.5509,27.1738,20.2871,19.863,23.3594,24.4833,19.2415,10.5842,5.77532,5.81803,5.30435,5.01409,5.10848,5.70808,6.30072,5.57882,6.72389,9.44731,13.6662,19.632,19.2429
23.2495,12.2508,21.5148,14.9801,21.0882,25.0719,44.8065,55.6947,30.7899,12.5459,16.8811,21.5857,21.021,17.3903,9.98887,5.31712,5.37873,8.06901,11.4082,20.9132,37.7735,52.9281,59.3842,67.0083,80.4272,61.7403,49.7347,37.3706,32.7638,40.7055,40.112,32.3165,25.649,30.7476,45.8443,50.5898,44.5516,53.2594,42.1691,37.8074,34.4008,44.5974,43.1634,36.5326,32.8847,40.5234,48.9436,32.9518,22.6569,21.7581,23.4234,22.9167,17.8946,10.2584,5.43977,4.64785,3.78998,3.12587,2.82502,3.67909,4.95588,5.01471,6.63153,10.2663,15.7486,19.7181,14.6354
27.6632,16.1296,27.1387,22.2864,29.7211,33.7181,50.2634,59.0302,29.9007,12.0421,13.0176,16.2293,17.9744,19.0886,15.1456,6.66284,7.48819,20.0216,23.8486,37.3816,51.8892,63.1873,65.6523,69.6915,82.1659,62.4371,52.6513,39.2936,36.4118,45.4665,46.7362,38.4027,29.3427,33.0034,46.888,49.7228,41.6688,49.3433,39.2119,35.3614,33.938,47.8125,48.793,42.5709,37.5471,43.1397,47.0463,28.64,17.4867,15.1256,16.3481,16.1169,13.4337,7.63488,3.81203,4.18206,4.07672,3.8541,4.01158,4.99568,6.16783,6.20917,7.97514,12.2785,20.9604,26.947,18.9804
30.6548,17.9458,24.9952,18.8499,24.864,26.3927,38.1328,47.1283,24.4442,12.3471,16.2913,19.3204,19.1989,18.2909,11.3112,4.27502,6.3057,16.6228,20.31,38.9246,61.0751,75.3233,78.4675,85.3083,94.6096,71.593,58.2945,45.7419,38.6188,41.7292,39.0365,30.8286,24.3809,30.7461,49.1254,56.1367,52.3292,60.963,44.3998,36.0511,31.7628,43.4898,44.5385,38.1824,35.0071,44.0582,54.1009,38.5949,26.9035,23.9291,24.2004,23.3771,19.0574,10.3362,5.33871,5.65808,5.69936,5.66453,5.50037,5.47011,5.68733,4.85071,5.76189,7.33913,10.0266,11.5534,8.30008
27.7792,15.2828,26.4598,22.8146,26.5952,25.1234,34.822,45.5999,24.7607,11.3082,13.6713,18.202,18.8309,16.9404,10.6624,4.54729,3.03667,7.7486,9.8818,20.8053,37.7289,52.2398,55.3749,62.3411,75.723,57.9561,45.034,34.7897,32.6013,44.0122,47.282,40.7243,33.955,41.0764,56.7174,57.885,52.1361,61.469,45.0004,35.4418,30.0053,38.7625,37.6934,32.7785,30.3252,36.6731,45.4967,33.765,24.6411,23.2866,25.1861,24.0523,18.7641,9.65267,4.51242,4.37419,3.86003,3.44206,3.52634,4.56815,6.11144,6.63328,10.2081,14.7146,15.9871,14.9002,6.76691
25.905,10.9981,18.5474,13.3033,18.6643,18.5937,28.3826,41.7426,24.9975,11.3138,13.8884,21.4774,22.6577,20.7689,11.9187,4.58829,3.05351,7.77244,11.5,23.7436,41.3848,53.6998,56.7498,63.9221,80.1503,58.6839,47.5171,35.5884,28.7359,33.8926,31.7279,25.9776,19.2427,21.1037,35.6209,43.5779,42.6516,53.2395,39.0181,30.8627,26.2006,36.3574,37.3608,31.5657,28.9731,34.5309,39.7209,28.1891,20.3313,18.322,20.26,21.5567,18.1849,10.485,5.46388,5.56598,5.08096,4.15463,3.96301,4.87833,5.90176,5.96463,7.83994,11.7277,17.1525,22.5752,20.8946
29.0736,15.1439,22.2111,11.5745,16.6875,19.0485,31.4173,44.8546,25.9692,9.27255,13.2132,18.341,19.6443,20.1501,14.0263,8.00933,4.69612,7.94024,13.161,21.8429,37.6695,52.8767,58.5737,72.1074,89.4828,66.1323,50.908,36.4127,29.718,34.3993,31.0825,24.0566,17.2313,20.9687,34.7941,40.8827,39.0481,49.9382,38.5665,33.8554,30.2035,40.7675,41.5298,36.7972,35.0163,42.161,50.6005,35.1063,24.4223,21.4396,22.0631,20.4347,14.9621,8.39574,4.37465,4.94984,4.86819,4.56269,4.65176,4.95995,5.42769,5.09405,6.18637,8.95893,13.0052,20.1364,23.6166
29.979,16.7718,25.463,13.8084,20.8382,25.2991,41.0553,53.3208,26.8127,9.9334,13.9606,19.6387,21.6744,18.694,11.3721,4.16992,3.52293,9.8312,13.1595,25.2994,43.1115,60.2633,67.7754,75.8153,87.429,65.0401,50.5451,36.1181,30.745,36.4793,36.1057,29.3829,22.8851,26.3484,43.8016,55.247,52.2162,62.3831,48.1112,40.2642,36.0943,48.2131,46.0384,36.92,30.7521,34.8696,38.9225,25.0365,17.0982,16.08,18.0688,18.7075,15.7123,9.57766,5.47761,5.51102,4.62712,3.65707,3.4232,3.79872,4.58412,5.26249,8.42881,14.2191,20.669,23.1887,13.9306
27.8905,16.1036,26.007,17.3615,22.2446,25.8819,40.4281,52.4852,30.4518,11.2665,13.7327,20.7457,22.0058,20.4198,14.9909,9.07188,8.70786,10.751,13.0255,23.8373,40.5945,55.4674,60.287,69.9345,85.9375,68.9156,60.2751,48.6216,44.4892,50.6439,48.0383,37.4177,28.3385,29.6701,42.9503,47.8246,43.7005,52.1499,38.7987,32.3288,26.648,32.8712,31.8098,28.1876,28.4518,37.3028,45.9897,34.5541,26.5815,26.9659,28.2977,25.6745,19.3879,10.5144,5.16746,4.5487,3.98666,4.16452,4.50521,5.14596,6.13665,6.47881,9.38692,13.6155,17.6984,18.8281,11.9127
29.6183,9.96072,17.9741,10.2768,18.3317,18.6751,33.6877,51.015,27.8178,11.6972,18.1539,31.7677,31.1204,22.4425,10.0636,4.49847,3.84877,7.06287,11.8254,23.4035,39.2387,53.5018,58.9411,68.8495,87.6868,69.5804,57.091,43.8515,39.5611,45.0185,42.0961,32.0437,25.0767,27.7852,43.331,52.1211,46.889,55.671,43.2002,38.4295,34.5299,45.7151,46.9258,39.5083,33.3853,37.6869,41.7145,27.5341,18.9694,18.465,21.52,22.0022,17.6935,10.8054,5.492,4.76361,3.80003,3.40729,3.44616,4.02154,4.88297,5.52139,8.27442,12.862,19.4691,23.5114,15.2282
28.9623,15.4169,23.4447,16.4899,21.4048,22.3386,38.3996,49.3338,23.9151,10.5268,15.6464,25.0653,25.5783,22.5533,14.9658,7.19958,5.81118,12.8389,14.534,23.655,38.3355,52.8239,62.3305,73.8746,91.1826,70.5977,54.4576,40.7419,34.1133,38.0384,35.5125,28.8572,24.2317,29.3289,44.0251,51.3755,48.2944,58.4089,42.6428,35.3549,30.5939,39.599,39.2337,33.8175,30.9852,37.6193,45.6138,32.6585,23.3732,22.2284,24.5536,23.0346,17.1495,9.81825,5.49734,5.31666,4.96055,4.68471,4.6283,5.10726,5.81338,5.50053,6.91324,9.86645,13.2335,15.9975,12.5918
27.8628,13.7514,23.0055,14.3957,19.5825,19.1426,32.6823,46.4281,27.385,12.1661,14.6888,15.4927,21.0553,21.581,13.956,8.52272,8.3215,12.9403,13.6278,23.7464,40.3924,53.299,60.4201,67.9707,83.8814,66.9183,55.4231,40.5151,34.5185,41.6224,41.6256,33.8243,26.3604,30.5999,43.7214,46.8727,45.7965,58.1377,43.2227,37.058,31.3276,39.9253,41.8727,36.5126,33.5637,42.9955,53.0349,36.5159,24.212,20.0653,20.0705,19.2747,14.9935,7.54123,3.27993,3.86623,4.02175,4.17408,4.55655,5.0293,5.80766,5.68384,7.07067,10.1649,15.153,22.4837,22.2803
23.3203,9.9776,18.622,13.3519,20.3382,21.4125,36.2195,46.7781,20.091,10.0163,12.1117,17.6654,19.8424,22.7417,17.1873,10.328,5.9554,11.1256,14.2708,29.1312,48.0774,64.1157,69.8731,77.002,92.3537,73.6367,58.1757,43.9277,38.1675,45.4127,42.9067,32.5987,23.7542,26.8898,40.0342,44.1517,39.0898,47.3996,35.6878,30.1396,27.53,38.8672,40.7903,35.3398,32.1264,36.6829,41.8615,27.6589,18.8319,17.9223,20.3784,20.486,16.5955,9.49082,4.86584,4.86554,4.43289,4.11939,4.38683,5.33571,6.46968,6.85551,8.88768,12.998,19.9068,25.8049,20.1041
22.4222,10.3161,16.2635,10.9702,15.7916,18.2714,33.1953,46.9455,25.3993,11.0621,15.337,22.6087,27.6911,30.1315,18.8936,9.73624,7.72888,8.23181,9.83626,18.5388,31.7819,45.8469,52.2118,64.8148,85.5649,66.7627,52.2146,39.7442,34.11,40.2767,41.8746,33.8895,26.0842,30.689,45.5711,49.9509,46.0883,55.9255,43.3672,37.2248,33.309,45.5331,45.2111,39.646,35.5476,42.8214,51.0408,34.6513,23.6203,20.6717,22.6238,22.9622,17.8557,8.89686,4.01421,4.2595,3.91249,3.60288,3.79857,4.56629,5.3772,5.72394,8.21658,12.1113,17.5501,19.8466,11.9035
28.2087,19.2526,29.0029,20.8818,24.2501,21.7272,36.1009,50.7338,25.9403,12.0188,15.7637,24.4262,22.472,20.1069,14.2769,7.27065,3.67971,7.49033,12.0979,27.4976,44.9931,60.2386,66.8306,75.943,90.8154,70.0502,59.7313,48.3516,44.5101,50.4141,46.5573,36.1296,27.1533,33.3453,52.6521,58.975,52.9166,61.6617,46.3323,37.7546,32.6841,42.5254,41.2121,35.7266,32.4571,39.1319,45.7705,31.3346,21.4991,18.8908,18.5878,16.8956,13.5086,7.28504,3.16269,3.52927,3.79768,4.21964,4.96746,6.71967,8.55764,8.22711,9.48993,12.2921,15.518,17.2134,11.9905
31.7232,16.8461,23.4498,12.3736,18.8016,24.4509,41.2817,54.3432,23.1197,12.3733,17.9403,29.7282,30.6055,26.6049,17.5057,10.2457,9.2202,11.6353,14.1577,23.9891,40.3591,56.3451,60.9054,68.5532,82.6944,65.167,51.8623,38.5173,34.009,43.1467,44.2889,34.0245,25.0477,26.8272,39.591,44.8925,40.8839,49.4236,36.411,30.356,25.056,32.3323,31.3362,27.0481,25.7443,33.2858,41.9615,30.0268,22.0657,21.3792,23.038,22.9421,18.7075,10.1368,5.22488,5.40626,4.96012,4.33572,4.09667,4.69196,6.0503,6.80728,9.42629,13.4367,19.3071,21.1561,11.2735
24.4381,10.1065,19.0695,12.627,18.8427,24.8892,41.0355,52.5556,24.5738,13.0666,17.7218,27.0216,30.315,31.6719,18.6057,8.00649,6.60923,11.5959,13.5106,22.7437,38.2656,52.0611,57.1914,67.3382,88.2028,69.7679,59.0434,47.1189,44.4611,53.5817,52.4839,41.5089,31.743,35.1958,47.7472,49.4199,42.6332,49.6746,36.5133,31.4262,28.3581,39.1476,40.518,36.339,34.1092,40.4648,46.0117,30.6758,20.177,18.1992,20.8504,20.859,16.9468,9.42788,4.79992,5.38821,5.34595,5.08382,5.23637,6.07506,6.55661,5.68611,6.68797,9.17627,12.5419,17.0872,18.1178
26.693,14.5854,21.1621,13.619,20.5225,29.4133,48.2785,56.4061,26.5571,14.7416,18.4246,26.6492,26.7508,24.3389,15.7817,8.8181,4.73209,10.8192,15.6545,30.7875,53.9515,73.8318,79.2759,86.795,107.382,79.4446,63.5638,50.0608,42.9524,48.5118,45.5944,35.6057,27.6957,35.8499,55.543,58.8319,53.6295,62.5828,46.6539,39.0528,32.0454,40.0233,38.5307,32.3617,29.8164,37.1943,45.1365,33.3397,24.4114,23.3028,25.5787,24.8987,19.3895,9.04625,3.52536,3.83975,3.76105,3.87804,4.55678,6.06019,7.56602,7.53851,9.39952,12.9975,15.4941,16.3178,10.4276
32.2837,15.7326,21.3693,15.8473,23.9099,23.855,35.0033,47.4832,23.5006,15.2871,20.1531,27.7979,29.7609,27.4815,15.6145,5.83303,4.10282,8.93892,11.3246,21.7382,40.5114,57.6173,67.785,81.5564,103.746,84.9613,72.9873,57.8619,48.6685,51.9236,43.9619,30.1355,20.2894,23.3262,37.2481,43.8178,42.9293,53.9222,42.7374,37.7834,35.7876,49.6949,52.0508,44.1746,39.7178,45.9929,50.6928,33.1161,21.5484,18.4001,20.1749,21.0276,17.2584,8.74818,3.81101,4.12013,3.89597,3.50411,3.59134,4.25251,5.16285,5.61805,7.81793,11.9828,15.3187,17.8349,14.8801
29.3846,14.7612,22.323,10.6252,16.2476,20.3491,35.0893,49.3729,26.7719,12.5256,19.7331,29.9939,33.6041,31.1702,17.2482,6.89527,7.57963,15.4808,16.4253,27.8488,45.9343,62.3634,69.9901,82.2325,104.408,82.9717,68.1648,51.9446,42.3804,44.8647,39.4091,29.5462,22.0711,26.7037,43.5873,49.2669,46.8421,56.9801,40.9735,33.1773,29.3195,41.4497,41.6644,36.9783,35.7117,42.8798,52.733,38.3054,26.6891,22.6968,22.8999,20.1713,13.3216,5.76266,2.16926,2.60857,2.8659,3.28634,3.99219,5.45677,7.37489,8.07215,9.84811,13.6115,21.5206,28.5184,23.6265
22.1009,12.9979,24.1033,13.2039,18.1545,21.9541,39.5364,51.8742,24.8007,13.495,19.5698,25.1573,22.7486,22.4776,11.2481,4.56332,3.1792,7.89604,10.2965,24.2095,48.9253,69.2731,71.0476,79.6195,96.908,76.4784,62.6348,50.7897,44.3739,46.5373,40.153,30.9621,23.349,29.9745,49.512,56.7716,53.9925,64.543,46.8509,35.8416,28.9467,36.5208,35.6892,29.8522,27.9963,34.4595,42.4934,30.5029,22.2275,21.4524,23.9324,23.2074,17.5619,9.43699,5.21886,5.34877,4.99718,4.58742,4.59323,4.77488,5.18869,5.37721,7.4383,11.4025,15.1636,19.3906,17.6902
26.7744,11.1975,23.7028,16.6918,20.2441,21.0051,38.0676,51.4721,26.3132,13.2848,13.8133,17.024,18.9219,20.2555,10.4316,3.24314,6.72363,14.6227,16.2357,26.0785,38.8488,52.4753,60.1727,72.1727,87.918,68.568,56.133,44.0971,39.1257,45.8166,42.9805,32.8805,25.9046,30.1077,44.1484,47.8959,43.6995,53.9301,41.1986,35.3626,30.782,40.169,38.3271,31.1126,27.4043,35.6481,43.5791,28.8856,19.7846,19.2217,22.2564,21.6446,15.8791,8.09522,3.91556,4.29628,4.28481,4.27859,4.57565,5.49741,6.2907,6.14849,8.56629,13.0658,19.5825,26.0865,22.3808
24.9278,10.4567,21.679,17.9651,23.0028,27.0307,43.1089,55.3701,28.3301,12.5759,15.6232,17.9924,19.3722,18.9299,12.1944,6.33072,4.41831,9.95843,15.3297,29.2263,47.1088,64.1541,72.574,80.8967,98.4518,79.4119,65.792,57.0453,53.959,61.5586,59.9483,45.4879,33.3332,36.9525,50.8838,52.9356,47.5232,55.4087,41.5412,34.7691,31.1356,41.932,40.6994,34.3408,32.1519,40.1233,49.6987,35.9146,25.5511,24.0127,25.2985,24.2856,18.6716,9.80033,4.56441,4.329,3.76114,3.47468,3.59094,4.21831,5.09505,5.49479,7.19021,10.4781,14.3554,17.3167,14.2473
27.1697,14.8609,22.983,14.4506,19.5034,20.0321,31.7399,45.6663,27.3693,12.189,14.8279,16.6595,19.8895,19.1678,15.7283,12.0628,8.52733,13.63,15.9757,27.1321,43.5667,57.6009,61.6101,69.0169,82.2088,60.1442,49.0141,40.4492,37.5618,45.4253,47.2673,39.6457,32.959,38.5748,54.174,56.6357,52.0597,61.0784,42.8696,34.0768,26.2683,30.2895,27.416,23.0674,21.8964,27.8103,33.7548,23.6856,16.7457,16.2176,18.7155,20.2523,17.2879,10.939,6.28238,6.62391,6.05498,5.39969,5.5143,5.99199,6.93345,7.33433,9.4038,13.8503,19.9581,25.207,20.0505
39.5828,20.5784,25.4958,18.1316,26.848,34.3051,52.8495,60.1541,26.319,14.039,17.456,21.4091,21.8665,20.7914,14.3463,7.1684,5.09791,8.89249,13.3945,28.8301,49.9367,63.8692,64.9295,72.5648,89.2621,66.6796,50.2244,37.3095,32.4939,39.1196,39.8871,34.0245,29.1643,36.9621,56.1158,62.3517,57.4762,66.6092,49.1215,39.2671,31.6165,38.4487,35.7601,29.4645,25.8985,31.5966,38.4134,27.8606,20.0752,19.4655,21.2089,21.9733,18.9342,10.1917,4.9311,4.94276,4.72139,4.42882,4.66354,5.48595,6.24386,6.14473,7.68825,11.3839,18.3192,23.6081,18.3174
36.1003,20.2616,25.7666,12.8015,18.8591,20.1668,35.0562,49.5516,25.5878,12.9758,19.0875,25.9178,21.0779,18.4851,13.4685,5.93831,3.75325,11.1771,16.7022,30.6065,46.6796,60.1451,62.6825,71.6742,88.5147,67.7618,51.0802,36.9433,30.9417,36.8573,34.9217,28.0205,22.4033,26.5516,40.0998,45.5982,38.4312,46.7404,33.4292,27.8152,23.8029,33.5278,34.5154,29.5346,27.7716,34.2378,40.9592,29.0103,20.515,18.3089,19.7027,20.0248,16.5625,9.02687,5.15879,6.09454,6.31796,5.83893,5.93403,6.99341,7.70418,7.00089,7.54706,10.1451,14.872,19.2934,18.7912
23.5753,11.6425,21.1613,9.09377,14.5528,16.9767,30.5764,47.3595,27.9731,12.0681,13.7144,18.087,24.4054,26.9174,16.5914,6.58871,3.87975,7.57903,10.6426,21.7057,36.3733,50.5778,57.3304,63.1681,80.7064,61.9874,49.0036,34.9853,30.8954,37.7565,37.1981,30.1496,22.8898,27.3323,44.2013,50.367,47.1564,60.4708,44.6495,36.5704,31.5303,41.231,41.7047,34.8595,31.9106,42.4124,52.0707,34.3361,22.894,20.5714,22.2108,22.029,17.6783,10.2183,5.32944,5.33849,4.83661,4.19076,4.03592,4.67463,5.70262,5.67754,6.47446,9.25348,13.5804,16.0284,12.0021
23.4123,9.67993,17.864,11.4529,16.1766,16.7492,27.7006,42.9031,26.9734,12.4769,16.0018,21.4362,25.0206,26.7219,16.2301,6.70326,4.66604,7.71073,9.75397,22.0284,39.5623,50.8045,55.6531,65.7995,86.063,67.2643,53.129,39.375,34.5953,42.6888,41.7787,33.8827,28.86,35.8837,54.6462,60.9103,58.4636,70.6293,49.5497,38.7259,30.1619,35.6894,33.3445,26.5387,23.6642,29.0243,33.7384,23.7448,17.7429,18.407,21.1246,21.466,18.0547,10.7239,5.74022,6.29352,6.26196,5.44419,5.23935,5.70294,5.86773,5.24436,6.79918,10.4681,15.8579,23.5131,25.0782
32.5922,14.4248,21.5283,16.8319,23.6714,25.9249,42.6447,55.0079,29.0597,17.3526,17.7738,24.0669,20.6946,18.1387,11.8161,5.03666,2.73013,8.88324,14.5118,27.2854,43.226,53.9541,58.2165,66.5355,82.7636,64.512,51.5051,40.4042,36.9166,44.7557,45.3042,39.9152,34.801,40.2848,57.0603,60.5293,52.6661,59.6277,43.3444,36.3178,32.2365,42.1711,41.0571,33.5948,30.9419,36.804,41.7926,27.4906,18.8172,16.3313,18.4258,20.1024,17.592,9.6793,5.10555,6.21032,6.42508,5.60052,5.17598,5.4382,5.5932,4.66449,5.12276,7.26166,10.6399,16.0942,20.001
33.0516,17.0382,26.6343,20.3145,26.0181,27.4989,39.7716,50.3692,25.0765,14.1959,19.7093,28.8108,27.8357,22.7144,12.5812,6.34299,7.7679,13.356,13.4109,20.7386,35.1138,52.9612,59.5201,67.0014,86.3249,67.5096,54.152,41.9889,37.0199,45.3895,46.0006,38.4563,31.6294,37.6158,56.4716,63.0663,56.8768,66.0725,47.4862,38.8473,30.4773,37.5646,36.5598,30.4717,29.2152,36.4578,44.8341,33.1258,24.7035,22.1042,22.7935,21.7784,15.8677,7.72667,3.43421,4.03863,4.11358,4.14632,4.49261,5.60339,6.97571,6.84277,9.11312,13.2063,16.2971,17.8845,12.6368
27.4023,17.818,27.6733,22.4486,28.4708,31.9397,45.7968,51.7667,31.9471,14.7198,18.8289,26.9698,30.24,29.3095,20.3619,14.4477,13.6766,14.1729,15.318,25.0745,42.6712,57.8724,67.7915,80.9128,99.3223,74.5214,61.264,47.0584,41.0537,46.9068,45.6823,36.0583,28.6659,34.6786,51.0088,55.9324,55.0634,67.6944,47.7197,35.8433,29.8049,38.9523,38.0744,31.4593,28.6645,34.7979,42.523,30.904,22.3537,20.0116,21.3789,22.5428,19.0154,10.9399,5.59011,5.13475,4.28635,3.77504,3.6314,4.38899,5.30799,5.22617,7.09451,11.0279,18.6068,27.422,25.4722
30.8899,19.7934,29.0307,23.9756,25.9015,29.3676,45.8532,57.6925,31.2814,15.0305,16.4526,22.5546,25.9278,31.1064,22.8935,12.2298,8.26851,11.9256,14.3411,26.3633,42.7579,59.5083,68.3679,79.462,97.2733,82.2979,76.3986,69.7733,69.1339,80.9102,81.7945,61.9739,49.0354,53.2088,62.6441,58.6431,54.2856,64.9738,47.9056,39.9355,34.427,43.3613,41.7869,35.6904,32.3225,37.7697,42.9939,28.887,19.8832,17.7923,18.432,18.6069,15.2193,8.2302,4.10226,4.55969,4.64057,4.6374,4.94052,5.69095,6.50924,6.44184,8.16773,11.9569,15.7796,19.3714,18.0592
40.7848,20.8617,27.0636,22.9158,28.3481,30.6761,46.1478,54.7588,28.1823,14.0943,21.0512,34.4372,33.8938,33.6415,19.7692,6.58862,6.31545,14.7149,18.0493,29.7278,48.0169,65.3597,72.0865,84.9787,109.043,89.9591,82.7504,74.1695,70.3017,76.5597,69.5849,49.8895,36.3854,43.4289,60.4792,61.3325,53.2545,58.8779,42.579,34.1972,27.3551,34.7882,34.738,29.3322,28.982,38.0239,46.9444,35.2312,26.7909,24.8878,26.0018,24.6425,18.2937,9.07253,4.14721,4.51723,4.40314,3.80884,3.67846,4.72308,6.16656,6.38876,8.50003,12.2582,17.7056,20.4317,12.7115
