 -0.0148653 -0.0160237 -0.017109 -0.0179339 -0.0186097 -0.0194969 -0.0199516 -0.020622 -0.0210785 -0.020878 -0.0205367 -0.0205386 -0.0206721 -0.0165851 -0.00664273 0.00312618 0.00641571 0.00996793 0.0267121 0.0284786 0.0376103 0.0460008 0.0332391 0.018921 0.0169625 0.00340311 -0.0262692 -0.0694367 -0.0690627 -0.0636121 -0.0537002 -0.025613 -0.0254139 -0.00976664 -0.00644302 0.0607095 0.0817848 0.0111749 -0.0259877 -0.0359753 -0.0515211 -0.0353008 -0.0415221 -0.0158009 -0.00645154 -0.00289205 0.0151629 0.0214932 0.0509659 0.0566822 0.0800265 0.0850059 0.0811233 0.0741708 0.0601152 0.0441099 0.0326607 0.0234215 0.00673855 0.0120991 0.0112804 -0.0151479 -0.0319512 -0.0253579 -0.0153947 -0.0308193 -0.0170172 -0.0216415 -0.0260043 -0.0126966 -0.00721955
 -0.0148653 -0.0160237 -0.017109 -0.0179339 -0.0186097 -0.0194969 -0.0199516 -0.020622 -0.0210785 -0.020878 -0.0205367 -0.0205386 -0.0206721 -0.0165851 -0.00664273 0.00312618 0.00641571 0.00996793 0.0267121 0.0284786 0.0376103 0.0460008 0.0332391 0.018921 0.0169625 0.00340311 -0.0262692 -0.0694367 -0.0690627 -0.0636121 -0.0537002 -0.025613 -0.0254139 -0.00976664 -0.00644302 0.0607095 0.0817848 0.0111749 -0.0259877 -0.0359753 -0.0515211 -0.0353008 -0.0415221 -0.0158009 -0.00645154 -0.00289205 0.0151629 0.0214932 0.0509659 0.0566822 0.0800265 0.0850059 0.0811233 0.0741708 0.0601152 0.0441099 0.0326607 0.0234215 0.00673855 0.0120991 0.0112804 -0.0151479 -0.0319512 -0.0253579 -0.0153947 -0.0308193 -0.0170172 -0.0216415 -0.0260043 -0.0126966 -0.00721955
 -0.0148653 -0.0160237 -0.017109 -0.0179339 -0.0186097 -0.0194969 -0.0199516 -0.020622 -0.0210785 -0.020878 -0.0205367 -0.0205386 -0.0206721 -0.0165851 -0.00664273 0.00312618 0.00641571 0.00996793 0.0267121 0.0284786 0.0376103 0.0460008 0.0332391 0.018921 0.0169625 0.00340311 -0.0262692 -0.0694367 -0.0690627 -0.0636121 -0.0537002 -0.025613 -0.0254139 -0.00976664 -0.00644302 0.0607095 0.0817848 0.0111749 -0.0259877 -0.0359753 -0.0515211 -0.0353008 -0.0415221 -0.0158009 -0.00645154 -0.00289205 0.0151629 0.0214932 0.0509659 0.0566822 0.0800265 0.0850059 0.0811233 0.0741708 0.0601152 0.0441099 0.0326607 0.0234215 0.00673855 0.0120991 0.0112804 -0.0151479 -0.0319512 -0.0253579 -0.0153947 -0.0308193 -0.0170172 -0.0216415 -0.0260043 -0.0126966 -0.00721955
 -0.0148653 -0.0160237 -0.017109 -0.0179339 -0.0186097 -0.0194969 -0.0199516 -0.020622 -0.0210785 -0.020878 -0.0205367 -0.0205386 -0.0206721 -0.0165851 -0.00664273 0.00312618 0.00641571 0.00996793 0.0267121 0.0284786 0.0376103 0.0460008 0.0332391 0.018921 0.0169625 0.00340311 -0.0262692 -0.0694367 -0.0690627 -0.0636121 -0.0537002 -0.025613 -0.0254139 -0.00976664 -0.00644302 0.0607095 0.0817848 0.0111749 -0.0259877 -0.0359753 -0.0515211 -0.0353008 -0.0415221 -0.0158009 -0.00645154 -0.00289205 0.0151629 0.0214932 0.0509659 0.0566822 0.0800265 0.0850059 0.0811233 0.0741708 0.0601152 0.0441099 0.0326607 0.0234215 0.00673855 0.0120991 0.0112804 -0.0151479 -0.0319512 -0.0253579 -0.0153947 -0.0308193 -0.0170172 -0.0216415 -0.0260043 -0.0126966 -0.00721955
 -0.0148653 -0.0160237 -0.017109 -0.0179339 -0.0186097 -0.0194969 -0.0199516 -0.020622 -0.0210785 -0.020878 -0.0205367 -0.0205386 -0.0206721 -0.0165851 -0.00664273 0.00312618 0.00641571 0.00996793 0.0267121 0.0284786 0.0376103 0.0460008 0.0332391 0.018921 0.0169625 0.00340311 -0.0262692 -0.0694367 -0.0690627 -0.0636121 -0.0537002 -0.025613 -0.0254139 -0.00976664 -0.00644302 0.0607095 0.0817848 0.0111749 -0.0259877 -0.0359753 -0.0515211 -0.0353008 -0.0415221 -0.0158009 -0.00645154 -0.00289205 0.0151629 0.0214932 0.0509659 0.0566822 0.0800265 0.0850059 0.0811233 0.0741708 0.0601152 0.0441099 0.0326607 0.0234215 0.00673855 0.0120991 0.0112804 -0.0151479 -0.0319512 -0.0253579 -0.0153947 -0.0308193 -0.0170172 -0.0216415 -0.0260043 -0.0126966 -0.00721955
 -0.0148653 -0.0160237 -0.017109 -0.0179339 -0.0186097 -0.0194969 -0.0199516 -0.020622 -0.0210785 -0.020878 -0.0205367 -0.0205386 -0.0206721 -0.0165851 -0.00664273 0.00312618 0.00641571 0.00996793 0.0267121 0.0284786 0.0376103 0.0460008 0.0332391 0.018921 0.0169625 0.00340311 -0.0262692 -0.0694367 -0.0690627 -0.0636121 -0.0537002 -0.025613 -0.0254139 -0.00976664 -0.00644302 0.0607095 0.0817848 0.0111749 -0.0259877 -0.0359753 -0.0515211 -0.0353008 -0.0415221 -0.0158009 -0.00645154 -0.00289205 0.0151629 0.0214932 0.0509659 0.0566822 0.0800265 0.0850059 0.0811233 0.0741708 0.0601152 0.0441099 0.0326607 0.0234215 0.00673855 0.0120991 0.0112804 -0.0151479 -0.0319512 -0.0253579 -0.0153947 -0.0308193 -0.0170172 -0.0216415 -0.0260043 -0.0126966 -0.00721955
 -0.0148653 -0.0160237 -0.017109 -0.0179339 -0.0186097 -0.0194969 -0.0199516 -0.020622 -0.0210785 -0.020878 -0.0205367 -0.0205386 -0.0206721 -0.0165851 -0.00664273 0.00312618 0.00641571 0.00996793 0.0267121 0.0284786 0.0376103 0.0460008 0.0332391 0.018921 0.0169625 0.00340311 -0.0262692 -0.0694367 -0.0690627 -0.0636121 -0.0537002 -0.025613 -0.0254139 -0.00976664 -0.00644302 0.0607095 0.0817848 0.0111749 -0.0259877 -0.0359753 -0.0515211 -0.0353008 -0.0415221 -0.0158009 -0.00645154 -0.00289205 0.0151629 0.0214932 0.0509659 0.0566822 0.0800265 0.0850059 0.0811233 0.0741708 0.0601152 0.0441099 0.0326607 0.0234215 0.00673855 0.0120991 0.0112804 -0.0151479 -0.0319512 -0.0253579 -0.0153947 -0.0308193 -0.0170172 -0.0216415 -0.0260043 -0.0126966 -0.00721955
 -0.0148653 -0.0160237 -0.017109 -0.0179339 -0.0186097 -0.0194969 -0.0199516 -0.020622 -0.0210785 -0.020878 -0.0205367 -0.0205386 -0.0206721 -0.0165851 -0.00664273 0.00312618 0.00641571 0.00996793 0.0267121 0.0284786 0.0376103 0.0460008 0.0332391 0.018921 0.0169625 0.00340311 -0.0262692 -0.0694367 -0.0690627 -0.0636121 -0.0537002 -0.025613 -0.0254139 -0.00976664 -0.00644302 0.0607095 0.0817848 0.0111749 -0.0259877 -0.0359753 -0.0515211 -0.0353008 -0.0415221 -0.0158009 -0.00645154 -0.00289205 0.0151629 0.0214932 0.0509659 0.0566822 0.0800265 0.0850059 0.0811233 0.0741708 0.0601152 0.0441099 0.0326607 0.0234215 0.00673855 0.0120991 0.0112804 -0.0151479 -0.0319512 -0.0253579 -0.0153947 -0.0308193 -0.0170172 -0.0216415 -0.0260043 -0.0126966 -0.00721955
 -0.0148653 -0.0160237 -0.017109 -0.0179339 -0.0186097 -0.0194969 -0.0199516 -0.020622 -0.0210785 -0.020878 -0.0205367 -0.0205386 -0.0206721 -0.0165851 -0.00664273 0.00312618 0.00641571 0.00996793 0.0267121 0.0284786 0.0376103 0.0460008 0.0332391 0.018921 0.0169625 0.00340311 -0.0262692 -0.0694367 -0.0690627 -0.0636121 -0.0537002 -0.025613 -0.0254139 -0.00976664 -0.00644302 0.0607095 0.0817848 0.0111749 -0.0259877 -0.0359753 -0.0515211 -0.0353008 -0.0415221 -0.0158009 -0.00645154 -0.00289205 0.0151629 0.0214932 0.0509659 0.0566822 0.0800265 0.0850059 0.0811233 0.0741708 0.0601152 0.0441099 0.0326607 0.0234215 0.00673855 0.0120991 0.0112804 -0.0151479 -0.0319512 -0.0253579 -0.0153947 -0.0308193 -0.0170172 -0.0216415 -0.0260043 -0.0126966 -0.00721955
 -0.0148653 -0.0160237 -0.017109 -0.0179339 -0.0186097 -0.0194969 -0.0199516 -0.020622 -0.0210785 -0.020878 -0.0205367 -0.0205386 -0.0206721 -0.0165851 -0.00664273 0.00312618 0.00641571 0.00996793 0.0267121 0.0284786 0.0376103 0.0460008 0.0332391 0.018921 0.0169625 0.00340311 -0.0262692 -0.0694367 -0.0690627 -0.0636121 -0.0537002 -0.025613 -0.0254139 -0.00976664 -0.00644302 0.0607095 0.0817848 0.0111749 -0.0259877 -0.0359753 -0.0515211 -0.0353008 -0.0415221 -0.0158009 -0.00645154 -0.00289205 0.0151629 0.0214932 0.0509659 0.0566822 0.0800265 0.0850059 0.0811233 0.0741708 0.0601152 0.0441099 0.0326607 0.0234215 0.00673855 0.0120991 0.0112804 -0.0151479 -0.0319512 -0.0253579 -0.0153947 -0.0308193 -0.0170172 -0.0216415 -0.0260043 -0.0126966 -0.00721955
