 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
 111.8 111.262 109.703 107.471 104.114 98.8267 93.5492 90.8215 85.9373 83.2553 79.9453 74.1881 69.0826 66.5502 65.0348 63.2969 62.2561 62.2524 62.2469 62.0653 63.4797 64.6044 66.111 67.9981 68.2703 67.6577 67.3689 65.9236 62.7137 57.0697 51.9337 48.0647 45.4863 43.5301 41.1787 39.356 38.4213 40.3392 44.0819 45.6266 44.9187 41.9266 38.3883 36.5542 34.7232 34.2369 34.1731 34.3383 34.8784 35.7213 37.6173 38.6077 40.8604 42.9633
