 -1.57421 -1.67826 -1.02259
 -1.52773 -1.64239 -0.961822
 -1.52171 -1.60666 -0.886872
 -1.45993 -1.55117 -0.886922
 -1.44219 -1.53487 -0.836048
 -1.22032 -1.31388 -0.617729
 -1.32019 -1.42219 -0.728905
 -1.11921 -1.18977 -0.452421
 0.957372 1.90344 4.56186
 -0.721637 -0.610029 1.6142
 -0.0505869 0.503359 3.62288
 -1.13706 -1.17886 -0.378149
 -1.07665 -1.11975 -0.326237
 -1.09009 -1.14118 -0.383688
 -1.23985 -1.28231 -0.559052
 -1.17745 -1.20324 -0.401464
 -1.18466 -1.19564 -0.39085
 -1.31787 -1.32087 -0.552461
 -1.30519 -1.28619 -0.532952
 -1.24038 -1.25475 -0.478984
 -1.09881 -1.07735 -0.209936
 -1.2627 -1.29461 -0.499905
 -1.2919 -1.33595 -0.573698
 -1.21445 -1.2217 -0.459082
 -1.20447 -1.19625 -0.501471
 -1.16084 -1.13593 -0.393971
 -1.09542 -1.02689 -0.220335
 -1.07451 -1.01692 -0.208584
 -1.12136 -1.09405 -0.353217
 -1.15804 -1.1289 -0.416474
 -1.21816 -1.216 -0.54845
 -1.26044 -1.26603 -0.575165
 -1.32113 -1.3631 -0.700292
 -1.32113 -1.3631 -0.700292
 -1.29351 -1.34859 -0.682244
 -1.19129 -1.27087 -0.605404
 -1.19653 -1.2693 -0.669535
 -1.15311 -1.23648 -0.628622
 -1.15311 -1.23648 -0.628622
 -1.15091 -1.23955 -0.664551
 -1.15091 -1.23955 -0.664551
 -1.17217 -1.27584 -0.693345
 -1.33288 -1.40544 -0.782452
 -1.33288 -1.40544 -0.782452
 -1.31298 -1.3747 -0.746983
 -1.40454 -1.44629 -0.727395
 -1.3812 -1.45998 -0.775928
 -1.44004 -1.49796 -0.767282
 -1.47233 -1.52602 -0.802137
 -1.52988 -1.59585 -0.834453
 -1.47552 -1.5383 -0.802478
 -1.52839 -1.55722 -0.797923
 -1.53405 -1.58173 -0.8073
 -1.6194 -1.6438 -0.813679
 -1.51303 -1.54641 -0.829438
 -1.46791 -1.5006 -0.765639
 -1.43102 -1.47966 -0.717951
 -1.43102 -1.47966 -0.717951
 -1.43436 -1.49489 -0.7999
 -1.34455 -1.42426 -0.840274
 -1.1779 -1.25974 -0.717786
 -1.1779 -1.25974 -0.717786
 -1.17538 -1.26773 -0.747128
 -1.25031 -1.34969 -0.811391
 -1.28707 -1.37397 -0.825579
 -1.53266 -1.60034 -0.983925
 -1.43527 -1.49955 -0.934057
 -1.33839 -1.40358 -0.882133
 -1.38276 -1.43703 -0.890015
 -1.40194 -1.48496 -0.897288
 -1.44644 -1.50474 -0.951907
 -1.31162 -1.3663 -0.786113
 -1.21259 -1.24872 -0.667261
 -1.13304 -1.1472 -0.520052
 -1.19414 -1.20054 -0.579691
 -1.32818 -1.3275 -0.669699
 -1.35014 -1.32378 -0.639203
 -1.50103 -1.45588 -0.675608
 -1.42485 -1.33545 -0.597356
 -1.5052 -1.44698 -0.790635
 -1.40115 -1.38125 -0.638043
 -1.40942 -1.37925 -0.591915
 -1.34856 -1.32741 -0.549795
 -1.27011 -1.23753 -0.485456
 -0.863838 -0.741278 0.815851
 -0.0344429 0.57648 3.73481
 -0.300411 0.182924 3.32921
 -1.16266 -1.11569 -0.338333
 -1.02125 -0.971568 -0.00913742
 -0.860564 -0.779199 0.52986
 -1.14041 -1.07632 -0.16593
 -1.23495 -1.2036 -0.297866
 -1.22414 -1.196 -0.328009
 -1.31219 -1.30589 -0.49069
 -1.45921 -1.4418 -0.660663
 -1.54622 -1.53924 -0.716234
 -1.42804 -1.47988 -0.74793
 -1.37947 -1.47914 -0.77062
 -1.47485 -1.54493 -0.837924
 -1.53603 -1.59637 -0.847539
 -1.5923 -1.65566 -0.913163
 -1.56279 -1.61814 -0.900025
 -1.5669 -1.616 -0.855424
 -1.37356 -1.46845 -0.767022
 -1.42662 -1.51054 -0.835826
 -1.52213 -1.58193 -0.881321
 -1.52213 -1.58193 -0.881321
 -1.47015 -1.47967 -0.739655
 -1.50499 -1.51088 -0.747049
 -1.49717 -1.48408 -0.712985
 -1.48907 -1.49101 -0.736244
 -1.30025 -1.28768 -0.542586
 -1.27806 -1.28975 -0.581588
 -1.29189 -1.32468 -0.612444
 -1.44373 -1.46566 -0.747988
 -1.4481 -1.46845 -0.745707
 -1.42869 -1.46514 -0.723569
 -1.35654 -1.40861 -0.702823
 -1.4341 -1.48085 -0.781565
 -1.56702 -1.60246 -0.888237
 -1.4841 -1.55253 -0.858768
 -1.42736 -1.5141 -0.846795
 -1.54237 -1.6031 -0.831565
 -1.53581 -1.58871 -0.799063
 -1.64274 -1.6751 -0.839366
 -1.64748 -1.69743 -0.881539
 -1.60205 -1.6491 -0.854871
 -1.59457 -1.63555 -0.854348
 -1.50732 -1.5482 -0.838068
 -1.55368 -1.58295 -0.838045
 -1.41924 -1.44675 -0.71232
 -1.44499 -1.48221 -0.741946
 -1.37767 -1.43016 -0.741859
 -1.48008 -1.51645 -0.873279
 -1.53467 -1.5517 -0.891901
 -1.55469 -1.552 -0.815581
 -1.45141 -1.44904 -0.714173
 -1.4185 -1.40197 -0.659165
 -1.4319 -1.42353 -0.701864
 -1.4708 -1.46969 -0.751708
 -1.2805 -1.28869 -0.686549
 -1.37078 -1.38999 -0.84972
 -1.38977 -1.40166 -0.824295
 -1.50715 -1.50576 -0.831635
 -1.40904 -1.41001 -0.775564
 -1.18379 -1.18015 -0.514084
 -1.07344 -1.03838 -0.268452
 -1.23535 -1.22582 -0.526121
 -1.15059 -1.13293 -0.35909
 -1.223 -1.2174 -0.45898
 -1.13804 -1.11949 -0.313791
 -1.18388 -1.18831 -0.443896
 -1.18388 -1.18831 -0.443896
 -1.11542 -1.107 -0.309912
 -1.04546 -1.02743 -0.102996
 -1.04546 -1.02743 -0.102996
 -0.955481 -0.907834 0.264432
 -1.28828 -1.33832 -0.634558
 -1.41302 -1.47848 -0.81744
 -1.56694 -1.63651 -0.968131
 -1.44249 -1.52273 -0.883918
 -1.50206 -1.58702 -0.929546
 -1.40332 -1.47927 -0.817302
 -1.20158 -1.25699 -0.524323
 -1.27967 -1.365 -0.684857
 -1.26942 -1.3596 -0.697991
 -1.63788 -1.74821 -1.08541
 -1.85271 -1.93604 -1.25069
 -1.74477 -1.81885 -1.16796
 -1.6569 -1.7566 -1.18137
 -1.74201 -1.81451 -1.22849
 -1.71086 -1.78345 -1.23375
 -1.74501 -1.82147 -1.24462
 -1.64047 -1.73965 -1.16245
 -1.62235 -1.72316 -1.17434
 -1.75693 -1.8427 -1.21589
 -1.5667 -1.66357 -1.10943
 -1.54799 -1.66004 -1.07823
 -1.52534 -1.6334 -1.09632
 -1.46727 -1.60051 -1.08649
 -1.44937 -1.58992 -1.07306
 -1.37675 -1.51788 -1.06355
 -1.58086 -1.67624 -1.14251
 -1.67142 -1.7236 -1.1682
 -1.62097 -1.69471 -1.13376
 -1.64792 -1.72511 -1.12517
 -1.45287 -1.58261 -1.14635
 -1.38928 -1.52239 -1.10346
 -1.38928 -1.52239 -1.10346
 -1.43816 -1.5573 -1.12042
 -1.50105 -1.61852 -1.13868
 -1.54496 -1.64253 -1.09046
 -1.54672 -1.6429 -1.06178
 -1.62802 -1.71802 -1.10311
 -1.72403 -1.78297 -1.16452
 -1.68461 -1.76233 -1.11471
 -1.64466 -1.69613 -1.07408
 -1.59384 -1.65279 -1.00055
 -1.64929 -1.709 -1.09192
 -1.64524 -1.68507 -1.02092
 -1.63257 -1.65035 -0.979866
 -1.5723 -1.61186 -0.953493
 -1.5841 -1.62049 -0.941733
 -1.57201 -1.62195 -0.975386
 -1.65078 -1.65898 -0.972172
 -1.66055 -1.68388 -0.943588
 -1.65709 -1.66488 -0.825513
 -1.58198 -1.6277 -0.882147
 -1.45015 -1.49976 -0.800837
 -1.43476 -1.48376 -0.786805
 -1.43476 -1.48376 -0.786805
 -1.36138 -1.43594 -0.736315
 -1.40647 -1.46455 -0.705073
 -1.42257 -1.50135 -0.744642
 -1.32237 -1.4024 -0.702395
 -1.27429 -1.34604 -0.651272
 -1.11666 -1.18301 -0.467716
 -1.12128 -1.19135 -0.479526
 -1.13358 -1.21448 -0.494903
 -1.08683 -1.15162 -0.435531
 -1.25616 -1.33509 -0.685228
 -1.39286 -1.46954 -0.79941
 -1.40733 -1.4599 -0.842011
 -1.42619 -1.4515 -0.805858
 -1.48647 -1.50992 -0.893156
 -1.49459 -1.52126 -0.86761
 -1.48183 -1.49817 -0.825553
 -1.49425 -1.47886 -0.723705
 -1.47331 -1.47894 -0.698508
 -1.54995 -1.56055 -0.750266
 -1.4817 -1.50649 -0.812157
 -1.38201 -1.41082 -0.735821
 -1.53068 -1.55853 -0.887175
 -1.47003 -1.47121 -0.703165
 -1.50983 -1.51769 -0.698473
 -1.51508 -1.51731 -0.652972
 -1.43929 -1.43436 -0.634607
 -1.56126 -1.53832 -0.753961
 -1.58211 -1.54766 -0.697068
 -1.59326 -1.58575 -0.772991
 -1.68146 -1.6706 -0.759514
 -1.57637 -1.54823 -0.665768
 -1.69037 -1.66996 -0.718245
 -1.68762 -1.6662 -0.725371
 -1.64639 -1.64201 -0.757677
 -1.49608 -1.52085 -0.786584
 -1.45757 -1.48216 -0.798237
 -1.53808 -1.57466 -0.911759
 -1.44481 -1.48343 -0.856326
 -1.41901 -1.46096 -0.83616
 -1.43664 -1.47878 -0.890152
 -1.29781 -1.35105 -0.791019
 -1.25907 -1.30019 -0.737273
 -1.26079 -1.2994 -0.720217
 -1.26079 -1.2994 -0.720217
 -1.17768 -1.19613 -0.564057
 -1.17768 -1.19613 -0.564057
 -0.809899 -0.744725 0.511936
 -0.809899 -0.744725 0.511936
 -0.809899 -0.744725 0.511936
 -1.11394 -1.19769 -0.521387
 -1.06679 -1.14855 -0.476982
 -0.85965 -0.86678 0.14884
 -1.00985 -1.06928 -0.384223
 -1.25492 -1.35988 -0.827371
 -1.5906 -1.67021 -1.03288
 -1.64516 -1.67632 -0.941229
 -1.65815 -1.66044 -0.851745
 -1.69355 -1.71962 -0.966988
 -1.65726 -1.69289 -0.97627
 -1.76757 -1.78754 -1.04655
 -1.85366 -1.84737 -1.12784
 -1.82247 -1.81821 -1.07117
 -1.84428 -1.85933 -1.14255
 -1.78672 -1.8254 -1.11146
 -1.62717 -1.69268 -0.997678
 -1.72332 -1.74573 -0.956999
 -1.72021 -1.77419 -1.00217
 -1.78774 -1.85498 -1.07757
 -1.69473 -1.79168 -1.0724
 -1.67236 -1.74148 -0.99568
 -1.68444 -1.79424 -1.11963
 -1.7418 -1.88074 -1.17851
 -1.78568 -1.89712 -1.204
 -1.78568 -1.89712 -1.204
 -1.8376 -1.94498 -1.22776
 -1.84962 -1.95894 -1.21313
 -1.84438 -1.96284 -1.25298
 -1.90807 -2.02833 -1.3921
 -1.96386 -2.08043 -1.54957
 -1.981 -2.08229 -1.54023
 -1.87236 -1.97907 -1.49889
 -1.91734 -1.96964 -1.46139
 -1.84516 -1.88179 -1.37967
 -1.89496 -1.9251 -1.38842
 -1.89496 -1.9251 -1.38842
 -1.88227 -1.89854 -1.33613
 -1.75444 -1.79689 -1.27902
 -1.68014 -1.72502 -1.25621
 -1.74863 -1.77067 -1.19642
 -1.77641 -1.79207 -1.20843
 -1.73996 -1.78759 -1.25734
 -1.74417 -1.77987 -1.23076
 -1.75221 -1.803 -1.23376
 -1.79144 -1.88752 -1.26317
 -1.78654 -1.88856 -1.2935
 -1.8663 -1.89681 -1.1883
 -1.75417 -1.77684 -1.16297
 -1.81962 -1.81197 -1.17618
 -1.74781 -1.75002 -1.1807
 -1.77477 -1.78477 -1.18779
 -1.75765 -1.75588 -1.13276
